Name,Af_m2,Aroof_m2,GFA_m2,people0,Q_gain_sen_base0_kW,Qhs_sen_ahu_MWhyr,Eauxf_cs0_kW,Qcsf_aru_MWhyr,Qhsf_aru0_kW,Qcs_lat_sys_MWhyr,Q_gain_lat_peop_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,Qhprof0_kW,Qhsf_lat0_kW,Qhs_sen_ahu0_kW,Qwwf_MWhyr,Q_loss_sen_ref0_kW,Q_gain_sen_vent_MWhyr,Qcsf_scu0_kW,Edataf_MWhyr,Qcs_em_ls_MWhyr,I_sol0_kW,Eauxf_fw_MWhyr,Qhs_lat_aru_MWhyr,Qcsf_MWhyr,Qcdataf0_kW,Qcs_lat_sys0_kW,Qhs_sen_sys0_kW,Eaf0_kW,Q_gain_sen_light_MWhyr,Qcs_sen_scu_MWhyr,Qcref_MWhyr,Q_gain_sen_wind0_kW,Q_gain_sen_data0_kW,Qcs_em_ls0_kW,Edataf0_kW,Q_gain_sen_peop_MWhyr,Qcsf_scu_MWhyr,Q_gain_sen_roof_MWhyr,Qcs_lat_aru0_kW,Eauxf0_kW,Qhsf_ahu0_kW,Qcsf_lat0_kW,Eauxf_hs0_kW,Eprof_MWhyr,Q_gain_sen_wall_MWhyr,Ef_MWhyr,Qcs_lat_ahu0_kW,Qhs_lat_sys0_kW,QEf_MWhyr,Ef0_kW,Qcs_lat_aru_MWhyr,Egenf_cs_MWhyr,Qhsf_shu0_kW,Qhsf_MWhyr,Q_gain_sen_peop0_kW,Qcs_MWhyr,Eauxf_cs_MWhyr,Qcref0_kW,Eauxf_MWhyr,Qcsf_aru0_kW,Q_gain_sen_app_MWhyr,Eauxf_ww_MWhyr,Qwwf0_kW,Qcsf_lat_MWhyr,Qhs_sen_aru0_kW,I_sol_MWhyr,Qcsf0_kW,Qcdataf_MWhyr,Qhs_lat_ahu_MWhyr,Q_gain_sen_roof0_kW,Elf0_kW,Eaf_MWhyr,Egenf_cs0_kW,Eref0_kW,I_sol_and_I_rad0_kW,Q_gain_lat_peop0_kW,Qcs_dis_ls_MWhyr,Qcs_lat_ahu_MWhyr,Ecaf0_kW,QHf0_kW,Q_gain_sen_vent0_kW,Q_gain_sen_wall0_kW,Qcs_sen_ahu_MWhyr,Eauxf_hs_MWhyr,Qcs_sen_sys_MWhyr,Eprof0_kW,Ealf_MWhyr,Ecaf_MWhyr,Qhsf_ahu_MWhyr,Qcs0_kW,Qcs_sen_aru0_kW,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhsf0_kW,Qcs_sen_sys0_kW,Ealf0_kW,Qhs_sen_sys_MWhyr,Qcs_dis_ls0_kW,QCf0_kW,Qhs_dis_ls_MWhyr,QCf_MWhyr,Qww0_kW,QEf0_kW,Qhs_lat_aru0_kW,Qcs_sen_aru_MWhyr,I_sol_and_I_rad_MWhyr,Eauxf_ve0_kW,Qhsf_lat_MWhyr,Qcs_sen_scu0_kW,Eauxf_ww0_kW,Elf_MWhyr,Eauxf_ve_MWhyr,Eref_MWhyr,Qhprof_MWhyr,Q_loss_sen_ref_MWhyr,Qhs_sen_aru_MWhyr,Q_gain_sen_base_MWhyr,Q_gain_sen_light0_kW,Qhs_sen_shu_MWhyr,Qhs_MWhyr,Qhsf_aru_MWhyr,Q_gain_sen_wind_MWhyr,Qhs_sen_shu0_kW,Qcsf_ahu_MWhyr,I_rad0_kW,I_rad_MWhyr,Qhsf_shu_MWhyr,Qhs_em_ls0_kW,Qcsf_ahu0_kW,Qww_MWhyr,Qhs0_kW,Eauxf_fw0_kW,Q_gain_sen_app0_kW,Q_gain_sen_data_MWhyr,QHf_MWhyr,Qhs_em_ls_MWhyr
B011,28252.800,1440.000,51840.000,1625.000,20.048,0.000,0.424,-10417.416,0.000,-2344.695,379.435,0.000,0.000,0.000,0.000,0.000,260.421,0,372.524,0.000,0.000,-309.619,1228.604,14.076,0.000,10417.416,0,0.000,0.000,335.690,3170.498,0.000,0,227.466,0.000,0.000,0.000,465.114,0.000,6.607,0.000,330.832,0.000,858.806,0.000,0.000,79.011,8581.122,0.000,0.000,19258.959,1619.215,-2344.695,1505.332,0.000,0.000,113.750,10106.132,1.126,0,1640.312,0.000,1721.432,0.070,71.832,2344.695,0.000,1925.895,2147.213,0,0.000,5.926,611.450,1912.703,349.389,0.000,1210.569,92.796,-1.665,0.000,0.000,71.832,175.626,70.865,0.000,0.000,-7761.437,0.000,5435.478,0.000,0.000,2076.155,0.000,0.000,0.000,0.000,0.000,947.140,0.000,0.000,2147.213,0.000,10417.416,69.453,3758.102,0.000,-7761.437,1691.540,322.677,0.000,0.000,0.027,3522.775,1625.041,0.000,0.000,0,0.000,22.353,550.305,0.000,0.000,0.000,436.628,0.000,0.000,-8.899,-234.355,0.000,0.000,0.000,245.172,0.000,7.713,302.121,0.000,260.421,0.000
B012,21189.600,1440.000,38880.000,1220.000,20.064,0.000,0.354,-7830.734,0.000,-1758.970,284.714,0.000,0.000,0.000,0.000,0.000,197.979,0,279.595,0.000,0.000,-232.802,923.008,7.492,0.000,7830.734,0,0.000,0.000,251.767,2377.873,0.000,0,170.398,0.000,0.000,0.000,349.004,0.000,6.677,0.000,247.454,0.000,644.086,0.000,0.000,59.884,6439.006,0.000,0.000,14467.719,1214.592,-1758.970,1131.697,0.000,0.000,85.400,7596.261,0.953,0,1230.701,0.000,1291.074,0.058,54.170,1758.970,0.000,1452.625,1607.976,0,0.000,5.930,458.588,1434.527,263.224,0.000,909.318,69.668,-1.671,0.000,0.000,54.170,131.859,53.190,0.000,0.000,-5837.291,0.000,4076.608,0.000,0.000,1554.749,0.000,0.000,0.000,0.000,0.000,710.355,0.000,0.000,1607.976,0.000,7830.734,52.090,2824.180,0.000,-5837.291,1274.486,242.979,0.000,0.000,0.023,2642.081,1222.197,0.000,0.000,0,0.000,22.589,412.729,0.000,0.000,0.000,328.539,0.000,0.000,-6.781,-178.139,0.000,0.000,0.000,183.879,0.000,4.105,226.591,0.000,197.979,0.000
B013,28252.800,1440.000,51840.000,1625.000,20.048,0.000,0.424,-10417.416,0.000,-2344.695,379.435,0.000,0.000,0.000,0.000,0.000,260.421,0,372.524,0.000,0.000,-309.619,1228.604,14.076,0.000,10417.416,0,0.000,0.000,335.690,3170.498,0.000,0,227.466,0.000,0.000,0.000,465.114,0.000,6.607,0.000,330.832,0.000,858.806,0.000,0.000,79.011,8581.122,0.000,0.000,19258.959,1619.215,-2344.695,1505.332,0.000,0.000,113.750,10106.132,1.126,0,1640.312,0.000,1721.432,0.070,71.832,2344.695,0.000,1925.895,2147.213,0,0.000,5.926,611.450,1912.703,349.389,0.000,1210.569,92.796,-1.665,0.000,0.000,71.832,175.626,70.865,0.000,0.000,-7761.437,0.000,5435.478,0.000,0.000,2076.155,0.000,0.000,0.000,0.000,0.000,947.140,0.000,0.000,2147.213,0.000,10417.416,69.453,3758.102,0.000,-7761.437,1691.540,322.677,0.000,0.000,0.027,3522.775,1625.041,0.000,0.000,0,0.000,22.353,550.305,0.000,0.000,0.000,436.628,0.000,0.000,-8.899,-234.355,0.000,0.000,0.000,245.172,0.000,7.713,302.121,0.000,260.421,0.000
B014,26605.628,4068.139,48817.667,1531.000,58.397,0.000,0.423,-9563.979,0.000,-2208.450,357.444,0.000,0.000,0.000,0.000,0.000,245.533,0,351.030,0.000,0.000,-282.196,931.872,2.993,0.000,9563.979,0,0.000,0.000,316.119,2985.654,0.000,0,173.169,0.000,0.000,0.000,438.157,0.000,21.144,0.000,289.210,0.000,808.711,0.000,0.000,67.172,7984.602,0.000,0.000,17794.115,1495.662,-2208.450,1381.610,0.000,0.000,107.170,9278.403,1.070,0,1484.410,0.000,1621.071,0.070,67.616,2208.450,0.000,1511.444,1998.683,0,0.000,17.260,575.802,1801.190,320.964,0.000,914.379,87.428,-3.380,0.000,0.000,67.616,165.474,54.833,0.000,0.000,-7069.952,0.000,5118.583,0.000,0.000,1932.752,0.000,0.000,0.000,0.000,0.000,891.921,0.000,0.000,1998.683,0.000,9563.979,65.404,3421.581,0.000,-7069.952,1316.647,287.134,0.000,0.000,0.027,3317.393,1480.276,0.000,0.000,0,0.000,71.537,518.222,0.000,0.000,0.000,342.346,0.000,0.000,-7.276,-194.797,0.000,0.000,0.000,230.879,0.000,1.640,284.507,0.000,245.533,0.000
B015,26668.769,4077.793,48933.521,1534.000,58.977,0.000,0.426,-9570.545,0.000,-2213.389,358.158,0.000,0.000,0.000,0.000,0.000,246.295,0,351.794,0.000,0.000,-282.280,930.346,3.000,0.000,9570.545,0,0.000,0.000,316.869,2992.740,0.000,0,174.332,0.000,0.000,0.000,439.032,0.000,21.404,0.000,290.239,0.000,810.641,0.000,0.000,67.972,7997.961,0.000,0.000,17814.801,1497.871,-2213.389,1382.490,0.000,0.000,107.380,9284.820,1.083,0,1484.740,0.000,1624.918,0.071,67.833,2213.389,0.000,1496.311,1997.338,0,0.000,17.432,577.168,1805.465,321.568,0.000,911.426,87.600,-3.445,0.000,0.000,67.833,165.799,55.357,0.000,0.000,-7071.431,0.000,5130.731,0.000,0.000,1931.577,0.000,0.000,0.000,0.000,0.000,894.037,0.000,0.000,1997.338,0.000,9570.545,65.559,3431.955,0.000,-7071.431,1301.259,288.156,0.000,0.000,0.027,3325.266,1480.586,0.000,0.000,0,0.000,72.417,519.452,0.000,0.000,0.000,344.336,0.000,0.000,-7.275,-195.052,0.000,0.000,0.000,231.426,0.000,1.644,285.182,0.000,246.295,0.000
B016,29775.018,4552.755,54633.061,1714.000,66.164,0.000,0.457,-10649.503,0.000,-2471.061,399.771,0.000,0.000,0.000,0.000,0.000,273.541,0,392.746,0.000,0.000,-313.834,1021.413,3.350,0.000,10649.503,0,0.000,0.000,353.776,3341.319,0.000,0,192.024,0.000,0.000,0.000,490.042,0.000,24.111,0.000,321.823,0.000,904.991,0.000,0.000,75.277,8917.050,0.000,0.000,19840.093,1668.863,-2471.061,1538.252,0.000,0.000,119.980,10331.954,1.164,0,1650.464,0.000,1814.181,0.076,75.544,2471.061,0.000,1634.737,2220.828,0,0.000,19.556,644.394,2015.756,357.478,0.000,993.541,97.878,-3.714,0.000,0.000,75.544,185.243,61.056,0.000,0.000,-7860.893,0.000,5728.333,0.000,0.000,2147.929,0.000,0.000,0.000,0.000,0.000,998.171,0.000,0.000,2220.828,0.000,10649.503,73.195,3816.488,0.000,-7860.893,1420.264,319.517,0.000,0.000,0.029,3712.577,1645.874,0.000,0.000,0,0.000,81.575,579.955,0.000,0.000,0.000,379.311,0.000,0.000,-7.970,-214.474,0.000,0.000,0.000,258.382,0.000,1.835,318.399,0.000,273.541,0.000
B017,29144.709,4401.124,53476.531,1677.000,64.185,0.000,0.453,-10418.226,0.000,-2418.836,391.376,0.000,0.000,0.000,0.000,0.000,268.132,0,384.394,0.000,0.000,-306.975,995.059,3.279,0.000,10418.226,0,0.000,0.000,346.287,3270.587,0.000,0,187.370,0.000,0.000,0.000,479.751,0.000,22.854,0.000,313.733,0.000,885.876,0.000,0.000,72.435,8726.208,0.000,0.000,19412.566,1629.901,-2418.836,1504.814,0.000,0.000,117.390,10107.561,1.151,0,1614.325,0.000,1775.776,0.075,74.014,2418.836,0.000,1601.669,2171.861,0,0.000,18.736,630.753,1973.085,348.948,0.000,973.228,95.766,-3.689,0.000,0.000,74.014,181.248,59.382,0.000,0.000,-7688.725,0.000,5607.070,0.000,0.000,2100.606,0.000,0.000,0.000,0.000,0.000,977.040,0.000,0.000,2171.861,0.000,10418.226,71.646,3727.204,0.000,-7688.725,1391.329,311.470,0.000,0.000,0.029,3633.985,1609.820,0.000,0.000,0,0.000,78.293,567.678,0.000,0.000,0.000,369.285,0.000,0.000,-7.828,-210.339,0.000,0.000,0.000,252.912,0.000,1.797,311.659,0.000,268.132,0.000
B018,35708.400,7280.000,65520.000,2054.000,111.407,0.000,0.591,-11989.731,0.000,-2963.685,479.559,0.000,0.000,0.000,0.000,0.000,328.284,0,470.781,0.000,0.000,-347.214,702.813,2.296,0.000,11989.731,0,0.000,0.000,424.275,4007.157,0.000,0,134.651,0.000,0.000,0.000,587.846,0.000,44.450,0.000,337.831,0.000,1085.374,0.000,0.000,58.378,10418.837,0.000,0.000,22736.852,1928.737,-2963.685,1729.567,0.000,0.000,143.780,11637.098,1.234,0,1819.430,0.000,2175.699,0.099,91.056,2963.685,0.000,1177.868,2637.243,0,0.000,32.928,772.805,2417.444,401.245,0.000,688.282,117.294,-5.419,0.000,0.000,91.056,221.995,43.246,0.000,0.000,-8673.413,0.000,6869.840,0.000,0.000,2551.050,0.000,0.000,0.000,0.000,0.000,1197.080,0.000,0.000,2637.243,0.000,11989.731,87.781,4287.740,0.000,-8673.413,1007.033,336.009,0.000,0.000,0.038,4452.396,1815.802,0.000,0.000,0,0.000,150.389,695.525,0.000,0.000,0.000,270.962,0.000,0.000,-5.991,-170.835,0.000,0.000,0.000,309.871,0.000,1.258,381.847,0.000,328.284,0.000
B019,27291.567,4173.023,50076.270,1570.000,60.790,0.000,0.457,-9777.453,0.000,-2264.954,366.559,0.000,0.000,0.000,0.000,0.000,252.723,0,359.961,0.000,0.000,-288.254,946.752,3.070,0.000,9777.453,0,0.000,0.000,324.269,3062.629,0.000,0,179.411,0.000,0.000,0.000,449.330,0.000,22.148,0.000,296.926,0.000,829.576,0.000,0.000,70.415,8178.988,0.000,0.000,18209.163,1527.856,-2264.954,1412.324,0.000,0.000,109.900,9485.497,1.159,0,1516.115,0.000,1662.865,0.076,69.660,2264.954,0.000,1510.815,2041.761,0,0.000,17.968,590.647,1847.628,328.722,0.000,929.520,89.655,-3.702,0.000,0.000,69.660,169.679,57.123,0.000,0.000,-7220.542,0.000,5250.549,0.000,0.000,1974.559,0.000,0.000,0.000,0.000,0.000,914.916,0.000,0.000,2041.761,0.000,9777.453,67.090,3511.418,0.000,-7220.542,1311.181,294.773,0.000,0.000,0.029,3402.921,1511.810,0.000,0.000,0,0.000,74.935,531.582,0.000,0.000,0.000,354.295,0.000,0.000,-7.432,-199.634,0.000,0.000,0.000,236.831,0.000,1.682,291.842,0.000,252.723,0.000
B020,32806.951,5150.288,60196.241,1888.000,73.039,0.000,0.502,-11732.283,0.000,-2722.811,440.654,0.000,0.000,0.000,0.000,0.000,300.693,0,432.845,0.000,0.000,-345.683,1106.979,3.691,0.000,11732.283,0,0.000,0.000,389.801,3681.560,0.000,0,209.297,0.000,0.000,0.000,540.156,0.000,28.504,0.000,354.641,0.000,997.247,0.000,0.000,85.637,9824.554,0.000,0.000,21857.531,1837.306,-2722.811,1694.741,0.000,0.000,132.160,11382.520,1.256,0,1818.175,0.000,1998.915,0.083,83.233,2722.811,0.000,1781.027,2462.804,0,0.000,22.164,710.012,2221.017,394.444,0.000,1090.660,107.815,-4.080,0.000,0.000,83.233,204.060,66.590,0.000,0.000,-8659.708,0.000,6311.639,0.000,0.000,2381.615,0.000,0.000,0.000,0.000,0.000,1099.812,0.000,0.000,2462.804,0.000,11732.283,80.648,4205.530,0.000,-8659.708,1547.059,352.103,0.000,0.000,0.032,4090.622,1813.145,0.000,0.000,0,0.000,93.930,639.010,0.000,0.000,0.000,420.489,0.000,0.000,-8.624,-233.968,0.000,0.000,0.000,284.692,0.000,2.022,350.821,0.000,300.693,0.000
B021,76409.766,7785.444,140201.405,4396.000,105.510,0.000,0.771,-29810.986,0.000,-6341.876,1026.309,0.000,0.000,0.000,0.000,0.000,680.766,0,1009.075,0.000,0.000,-897.070,4193.397,15.964,0.000,29810.986,0,0.000,0.000,907.874,8574.619,0.000,0,766.869,0.000,0.000,0.000,1258.056,0.000,34.002,0.000,984.676,0.000,2322.592,0.000,0.000,261.665,23759.361,0.000,0.000,54251.113,4552.123,-6341.876,4315.254,0.000,0.000,307.720,28908.128,2.136,0,4743.844,0.000,4655.618,0.124,190.842,6341.876,0.000,6726.033,6110.605,0,0.000,31.171,1653.669,5172.909,1022.803,0.000,4089.801,251.035,-5.788,0.000,0.000,190.842,475.119,239.881,0.000,0.000,-22566.252,0.000,14700.263,0.000,0.000,5961.340,0.000,0.000,0.000,0.000,0.000,2561.543,0.000,0.000,6110.605,0.000,29810.986,187.836,10837.863,0.000,-22566.252,5888.596,975.112,0.000,0.000,0.048,9527.354,4725.620,0.000,0.000,0,0.000,115.092,1488.302,0.000,0.000,0.000,1491.661,0.000,0.000,-33.306,-837.437,0.000,0.000,0.000,663.069,0.000,8.747,817.087,0.000,680.766,0.000
B022,88197.987,17981.241,161831.169,5075.000,276.186,0.000,1.089,-29060.684,0.000,-7320.092,1184.541,0.000,0.000,0.000,0.000,0.000,791.229,0,1162.606,0.000,0.000,-837.076,1407.490,5.670,0.000,29060.684,0,0.000,0.000,1047.938,9897.480,0.000,0,269.171,0.000,0.000,0.000,1452.017,0.000,113.504,0.000,813.601,0.000,2680.873,0.000,0.000,119.976,25540.229,0.000,0.000,55392.143,4720.928,-7320.092,4190.377,0.000,0.000,355.250,28212.088,2.212,0,4381.686,0.000,5373.870,0.183,222.208,7320.092,0.000,2397.628,6427.659,0,0.000,81.631,1908.791,5970.967,971.819,0.000,1380.407,289.809,-11.521,0.000,0.000,222.208,548.505,86.286,0.000,0.000,-20891.996,0.000,16968.167,0.000,0.000,6219.814,0.000,0.000,0.000,0.000,0.000,2956.728,0.000,0.000,6427.659,0.000,29060.684,216.815,10412.630,0.000,-20891.996,2035.689,809.458,0.000,0.000,0.071,10997.200,4373.621,0.000,0.000,0,0.000,384.023,1717.911,0.000,0.000,0.000,547.322,0.000,0.000,-12.335,-361.939,0.000,0.000,0.000,765.365,0.000,3.107,943.144,0.000,791.229,0.000
