Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
609.349,1786.802,0.350,0,0,0.000,0,0.350,0,0,1787.152,0,1177.453,0,0,2042.424,7419.527,0,3124.038,1336.886,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,134.998,921.335,1336.886,18.700,54.445,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.103,0,0,0.023,0.000,0,0,0,0,0.000,0,29.063,1,65,systems off,26.000,,20.027,19.673,19.482,19.783,18.700,1.500,69.427,0
609.349,1786.802,0.367,0,0,0.000,0,0.367,0,0,1787.169,0,1177.453,0,0,2205.256,8996.356,0,3237.390,1450.221,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,134.998,1011.222,1450.221,20.800,56.823,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.103,0,0,0.023,0.000,0,0,0,0,0.000,0,31.527,1,53,systems off,26.000,,20.505,20.071,19.808,20.205,20.800,4.300,69.427,0
1179.643,3445.839,0.377,0,0,0.000,0,0.377,0,0,3446.216,0,2266.196,0,0,2252.171,10171.362,0,4966.270,1520.054,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,134.998,1067.401,1520.054,21.100,57.799,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.102,0,0,0.023,0.000,0,0,0,0,0.000,0,33.045,1,53,systems off,26.000,,21.193,20.565,20.205,20.759,21.100,5.100,69.427,0
1179.643,3445.839,0.350,0,0,0.000,0,0.350,0,0,3446.189,0,2266.196,0,0,2235.592,9617.010,0,4764.951,1318.762,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,202.497,921.335,1318.762,21.200,58.089,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.102,0,0,0.034,0.000,0,0,0,0,0.000,0,28.669,2,54,systems off,26.000,,21.544,20.927,20.580,21.118,21.200,6.800,104.141,0
609.349,1786.802,0.324,0,0,0.000,0,0.324,0,0,1787.125,0,1177.453,0,0,2217.113,7251.470,0,2925.182,1138.057,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,134.998,786.506,1138.057,21.300,58.224,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.102,0,0,0.023,0.000,0,0,0,0,0.000,0,24.740,1,53,systems off,26.000,,21.443,21.062,20.841,21.180,21.300,9.900,69.427,0
609.349,1786.802,0.287,0,0,0.000,0,0.287,0,0,1787.089,0,1177.453,0,0,2180.769,3703.924,0,2702.491,915.403,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,134.998,617.969,915.403,21.100,57.908,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.102,0,0,0.023,0.000,0,0,0,0,0.000,0,19.900,1,52,systems off,26.000,,21.438,21.151,20.994,21.240,21.100,8.400,69.427,0
609.349,1786.802,0.268,0,0,0.000,0,0.268,0,0,1787.070,0,1177.453,0,0,2131.600,310.755,0,2601.867,814.797,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,134.998,539.318,814.797,20.700,57.381,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.103,0,0,0.023,0.000,0,0,0,0,0.000,0,17.713,1,51,systems off,26.000,,21.328,21.132,21.040,21.193,20.700,11.700,69.427,0
1179.643,3445.839,0.205,0,0,0.000,0,0.205,0,0,3446.043,0,2266.196,0,0,2079.330,-1696.615,0,3988.645,542.601,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,202.497,314.602,542.601,20.100,56.701,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.103,0,0,0.034,0.000,0,0,0,0,0.000,0,11.796,2,50,systems off,26.000,,21.494,21.184,21.055,21.280,20.100,7.500,104.141,0
1179.643,3445.839,0.279,0,0,0.000,0,0.279,0,0,3446.118,0,2266.196,0,0,1983.519,-1981.738,0,4321.058,874.941,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,584.261,874.941,19.200,55.524,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.103,0,0,0.046,0.000,0,0,0,0,0.000,0,19.020,3,50,systems off,26.000,,21.432,21.142,21.037,21.232,19.200,4.000,138.855,0
1179.643,3445.839,0.319,0,0,0.000,0,0.319,0,0,3446.158,0,2266.196,0,0,1897.099,-1897.099,0,4561.350,1115.193,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,764.034,1115.193,18.300,54.351,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.103,0,0,0.046,0.000,0,0,0,0,0.000,0,24.243,3,55,systems off,26.000,,21.349,21.080,20.995,21.163,18.300,2.700,138.855,0
1179.643,3445.839,0.333,0,0,0.000,0,0.333,0,0,3446.171,0,2266.196,0,0,1839.040,-1839.040,0,4655.501,1209.329,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,831.449,1209.329,17.200,53.516,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.046,0.000,0,0,0,0,0.000,0,26.290,3,59,systems off,26.000,,21.228,20.982,20.924,21.058,17.200,1.200,138.855,0
609.349,1786.802,0.238,0,0,0.000,0,0.238,0,0,1787.040,0,1177.453,0,0,1761.804,-1761.804,0,2469.913,682.872,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,426.960,682.872,16.200,52.377,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.046,0.000,0,0,0,0,0.000,0,14.845,3,62,systems off,26.000,,20.801,20.743,20.788,20.761,16.200,0.300,138.855,0
609.349,1786.802,0.229,0,0,0.000,0,0.229,0,0,1787.031,0,1177.453,0,0,1694.099,-1694.099,0,2431.153,644.122,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,393.253,644.122,15.200,51.209,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.058,0.000,0,0,0,0,0.000,0,14.003,4,65,systems off,26.000,,20.615,20.568,20.630,20.583,15.200,1.000,173.568,0
609.349,1786.802,0.219,0,0,0.000,0,0.219,0,0,1787.021,0,1177.453,0,0,1624.903,-1624.903,0,2393.538,606.517,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,359.545,606.517,14.200,50.070,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.058,0.000,0,0,0,0,0.000,0,13.185,4,69,systems off,26.000,,20.394,20.367,20.450,20.376,14.200,0.700,173.568,0
153.114,459.572,0.164,0,0,0.000,0,0.164,0,0,459.736,0,306.459,0,0,1568.525,-1568.525,0,913.426,453.690,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,202.244,453.690,13.200,49.072,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.059,0.000,0,0,0,0,0.000,0,9.863,4,78,systems off,26.000,,19.922,20.048,20.215,20.009,13.200,1.000,173.568,0
153.114,459.572,0.110,0,0,0.000,0,0.110,0,0,459.682,0,306.459,0,0,1556.380,-1556.380,0,922.292,462.609,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,91.136,462.609,12.700,48.579,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.059,0.000,0,0,0,0,0.000,0,10.057,4,84,systems off,26.000,,19.667,19.799,19.973,19.758,12.700,3.700,173.568,0
153.114,459.572,0.078,0,0,0.000,0,0.078,0,0,459.650,0,306.459,0,0,1524.672,-1524.672,0,1094.765,635.115,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,45.568,635.115,12.100,47.876,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,13.807,4,86,systems off,26.000,,19.398,19.538,19.721,19.495,12.100,3.000,173.568,0
153.114,459.572,0.039,0,0,0.000,0,0.039,0,0,459.611,0,306.459,0,0,1520.294,-1520.294,0,1147.402,687.791,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,11.392,687.791,11.800,47.552,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,14.952,4,88,systems off,26.000,,19.142,19.284,19.468,19.240,11.800,4.700,173.568,0
153.114,459.572,0.039,0,0,0.000,0,0.039,0,0,459.611,0,306.459,0,0,1511.612,-1511.612,0,1151.640,692.029,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,11.392,692.029,11.500,47.173,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.044,4,88,systems off,26.000,,18.886,19.029,19.214,18.984,11.500,1.200,173.568,0
153.114,459.572,0.055,0,0,0.000,0,0.055,0,0,459.627,0,306.459,0,0,1501.098,-1501.098,0,1172.240,712.612,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,22.784,712.612,11.200,46.765,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.492,4,86,systems off,26.000,,18.628,18.772,18.959,18.728,11.200,0.500,173.568,0
153.114,459.572,0.240,0,0,0.000,0,0.240,0,0,459.812,0,306.459,0,0,1524.729,-1507.564,0,1169.101,709.289,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,432.896,709.289,11.300,46.850,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.419,4,85,systems off,26.000,,18.401,18.536,18.714,18.494,11.300,0.600,173.568,0
609.349,1786.802,0.388,0,0,0.000,0,0.388,0,0,1787.189,0,1177.453,0,0,1602.503,-955.108,0,3441.189,1653.999,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,1127.808,1653.999,12.200,47.723,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.047,0.000,0,0,0,0,0.000,0,35.957,3,81,systems off,26.000,,18.499,18.468,18.547,18.477,12.200,0.300,138.855,0
1218.697,3573.604,0.362,0,0,0.000,0,0.362,0,0,3573.966,0,2354.906,0,0,1656.443,1141.726,0,5023.668,1449.702,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,254.381,984.844,1449.702,12.700,48.411,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.044,0.000,0,0,0,0,0.000,0,31.515,3,77,systems off,26.000,,18.827,18.553,18.498,18.638,12.700,0.000,130.825,0
726.513,2170.096,0.346,0,0,0.000,0,0.346,0,0,2170.442,0,1443.583,0,0,1737.744,4262.253,0,3497.623,1327.181,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,238.767,898.839,1327.181,13.900,49.619,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.041,0.000,0,0,0,0,0.000,0,28.852,3,73,systems off,26.000,,18.832,18.600,18.536,18.672,13.900,0.000,122.794,0
882.732,2681.155,0.324,0,0,0.000,0,0.324,0,0,2681.480,0,1798.423,0,0,1810.292,7468.084,0,3853.142,1171.663,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,290.651,790.051,1171.663,15.100,50.651,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.050,0.000,0,0,0,0,0.000,0,25.471,4,61,systems off,26.000,,19.266,18.876,18.707,18.997,15.100,0.200,149.478,0
882.732,2681.155,0.328,0,0,0.000,0,0.328,0,0,2681.483,0,1798.423,0,0,1866.583,9198.380,0,3871.214,1189.731,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,806.574,1189.731,16.000,51.680,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.059,0.000,0,0,0,0,0.000,0,25.864,4,57,systems off,26.000,,19.618,19.164,18.948,19.305,16.000,0.400,176.161,0
1296.807,3829.133,0.321,0,0,0.000,0,0.321,0,0,3829.454,0,2532.326,0,0,1924.292,10284.797,0,4966.862,1137.408,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,772.398,1137.408,16.900,52.731,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.059,0.000,0,0,0,0,0.000,0,24.726,4,56,systems off,26.000,,20.183,19.570,19.264,19.760,16.900,0.400,176.161,0
1218.697,3573.604,0.337,0,0,0.000,0,0.337,0,0,3573.941,0,2354.906,0,0,1936.040,9560.741,0,4818.873,1244.933,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,306.266,853.271,1244.933,17.200,53.291,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.052,0.000,0,0,0,0,0.000,0,27.064,4,55,systems off,26.000,,20.401,19.835,19.553,20.010,17.200,0.400,157.508,0
726.513,2170.096,0.336,0,0,0.000,0,0.336,0,0,2170.432,0,1443.583,0,0,1951.374,7060.375,0,3406.425,1235.993,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,290.651,847.011,1235.993,17.700,53.756,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.050,0.000,0,0,0,0,0.000,0,26.869,4,56,systems off,26.000,,20.298,19.928,19.748,20.042,17.700,0.200,149.478,0
882.732,2681.155,0.296,0,0,0.000,0,0.296,0,0,2681.451,0,1798.423,0,0,1966.568,3450.280,0,3662.798,981.347,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,658.478,981.347,17.900,54.047,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.059,0.000,0,0,0,0,0.000,0,21.334,4,55,systems off,26.000,,20.355,20.012,19.860,20.118,17.900,0.500,176.161,0
882.732,2681.155,0.286,0,0,0.000,0,0.286,0,0,2681.441,0,1798.423,0,0,1973.530,134.104,0,3603.095,921.654,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,612.910,921.654,17.900,54.222,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.059,0.000,0,0,0,0,0.000,0,20.036,4,57,systems off,26.000,,20.242,19.979,19.879,20.061,17.900,0.400,176.161,0
1218.697,3573.604,0.261,0,0,0.000,0,0.261,0,0,3573.865,0,2354.906,0,0,1949.192,-1665.653,0,4363.772,789.907,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,306.266,511.511,789.907,17.600,53.872,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.052,0.000,0,0,0,0,0.000,0,17.172,4,57,systems off,26.000,,20.271,19.968,19.861,20.062,17.600,0.500,157.508,0
1179.643,3445.839,0.305,0,0,0.000,0,0.305,0,0,3446.144,0,2266.196,0,0,1912.490,-1911.677,0,4486.682,1040.537,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,321.880,700.044,1040.537,16.700,53.380,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.055,0.000,0,0,0,0,0.000,0,22.620,4,74,systems off,26.000,,20.149,19.884,19.808,19.966,16.700,2.000,165.538,0
1179.643,3445.839,0.344,0,0,0.000,0,0.344,0,0,3446.183,0,2266.196,0,0,1845.609,-1845.609,0,4745.817,1299.634,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,888.576,1299.634,15.700,52.408,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.104,0,0,0.047,0.000,0,0,0,0,0.000,0,28.253,3,85,systems off,26.000,,20.015,19.777,19.727,19.851,15.700,2.700,138.855,0
1179.643,3445.839,0.346,0,0,0.000,0,0.346,0,0,3446.185,0,2266.196,0,0,1807.342,-1807.342,0,4763.214,1317.029,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,899.968,1317.029,15.300,51.788,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.047,0.000,0,0,0,0,0.000,0,28.631,3,81,systems off,26.000,,19.911,19.681,19.638,19.752,15.300,4.300,138.855,0
609.349,1786.802,0.304,0,0,0.000,0,0.304,0,0,1787.106,0,1177.453,0,0,1750.063,-1750.063,0,2829.157,1042.051,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,694.912,1042.051,14.600,50.915,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.047,0.000,0,0,0,0,0.000,0,22.653,3,81,systems off,26.000,,19.490,19.440,19.493,19.456,14.600,2.200,138.855,0
609.349,1786.802,0.261,0,0,0.000,0,0.261,0,0,1787.063,0,1177.453,0,0,1702.932,-1702.932,0,2589.524,802.460,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,512.640,802.460,13.900,50.029,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.058,0.000,0,0,0,0,0.000,0,17.445,4,81,systems off,26.000,,19.318,19.273,19.335,19.287,13.900,4.000,173.568,0
609.349,1786.802,0.195,0,0,0.000,0,0.195,0,0,1786.997,0,1177.453,0,0,1651.147,-1651.147,0,2317.709,530.712,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,284.800,530.712,13.200,49.142,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.059,0.000,0,0,0,0,0.000,0,11.537,4,81,systems off,26.000,,19.120,19.087,19.163,19.097,13.200,2.200,173.568,0
153.114,459.572,0.170,0,0,0.000,0,0.170,0,0,459.742,0,306.459,0,0,1617.217,-1617.217,0,930.407,470.665,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,216.448,470.665,12.600,48.481,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,10.232,4,85,systems off,26.000,,18.686,18.796,18.947,18.762,12.600,1.200,173.568,0
153.114,459.572,0.110,0,0,0.000,0,0.110,0,0,459.682,0,306.459,0,0,1578.141,-1578.141,0,932.236,472.554,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,91.136,472.554,12.000,47.638,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,10.273,4,81,systems off,26.000,,18.442,18.561,18.721,18.524,12.000,1.500,173.568,0
153.114,459.572,0.078,0,0,0.000,0,0.078,0,0,459.650,0,306.459,0,0,1566.006,-1566.006,0,1109.395,649.745,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,45.568,649.745,11.600,47.229,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,14.125,4,85,systems off,26.000,,18.202,18.325,18.490,18.287,11.600,0.600,173.568,0
153.114,459.572,0.039,0,0,0.000,0,0.039,0,0,459.611,0,306.459,0,0,1555.895,-1555.895,0,1163.737,704.126,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,11.392,704.126,11.300,46.850,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.307,4,85,systems off,26.000,,17.966,18.091,18.257,18.052,11.300,0.600,173.568,0
153.114,459.572,0.039,0,0,0.000,0,0.039,0,0,459.611,0,306.459,0,0,1554.594,-1554.594,0,1167.294,707.683,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,11.392,707.683,11.100,46.597,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.384,4,85,systems off,26.000,,17.736,17.860,18.026,17.822,11.100,1.300,173.568,0
153.114,459.572,0.055,0,0,0.000,0,0.055,0,0,459.627,0,306.459,0,0,1553.052,-1553.052,0,1187.296,727.668,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,22.784,727.668,10.900,46.344,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.819,4,85,systems off,26.000,,17.507,17.630,17.795,17.592,10.900,0.200,173.568,0
153.114,459.572,0.240,0,0,0.000,0,0.240,0,0,459.812,0,306.459,0,0,1578.066,-1399.946,0,1174.871,715.059,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,432.896,715.059,11.000,46.471,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.059,0.000,0,0,0,0,0.000,0,15.545,4,85,systems off,26.000,,17.312,17.424,17.578,17.389,11.000,0.200,173.568,0
609.349,1786.802,0.388,0,0,0.000,0,0.388,0,0,1787.189,0,1177.453,0,0,1651.582,76.968,0,3451.333,1664.144,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,269.995,1127.808,1664.144,11.900,47.300,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.047,0.000,0,0,0,0,0.000,0,36.177,3,81,systems off,26.000,,17.496,17.421,17.463,17.444,11.900,0.600,138.855,0
1218.697,3573.604,0.362,0,0,0.000,0,0.362,0,0,3573.966,0,2354.906,0,0,1694.354,2630.167,0,5032.741,1458.775,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,254.381,984.844,1458.775,12.200,47.891,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.044,0.000,0,0,0,0,0.000,0,31.712,3,81,systems off,26.000,,17.886,17.564,17.472,17.663,12.200,0.700,130.825,0
726.513,2170.096,0.346,0,0,0.000,0,0.346,0,0,2170.442,0,1443.583,0,0,1685.074,5742.321,0,3508.115,1337.673,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,238.767,898.839,1337.673,12.600,47.905,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.106,0,0,0.042,0.000,0,0,0,0,0.000,0,29.080,3,64,systems off,26.000,,17.879,17.620,17.541,17.701,12.600,1.500,122.794,0
882.732,2681.155,0.324,0,0,0.000,0,0.324,0,0,2681.480,0,1798.423,0,0,1740.073,8816.017,0,3863.874,1182.394,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,290.651,790.051,1182.394,13.300,48.718,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.050,0.000,0,0,0,0,0.000,0,25.704,4,63,systems off,26.000,,18.294,17.893,17.725,18.018,13.300,0.700,149.478,0
882.732,2681.155,0.328,0,0,0.000,0,0.328,0,0,2681.483,0,1798.423,0,0,1773.178,9655.389,0,3883.005,1201.522,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,806.574,1201.522,14.000,49.442,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.059,0.000,0,0,0,0,0.000,0,26.120,4,59,systems off,26.000,,18.584,18.145,17.948,18.281,14.000,1.000,176.161,0
1296.807,3829.133,0.321,0,0,0.000,0,0.321,0,0,3829.454,0,2532.326,0,0,1839.054,11710.268,0,4978.771,1149.317,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,772.398,1149.317,14.600,50.582,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.059,0.000,0,0,0,0,0.000,0,24.985,4,72,systems off,26.000,,19.172,18.558,18.264,18.749,14.600,1.300,176.161,0
1218.697,3573.604,0.337,0,0,0.000,0,0.337,0,0,3573.941,0,2354.906,0,0,1825.173,11974.137,0,4830.379,1256.439,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,306.266,853.271,1256.439,15.200,50.809,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.053,0.000,0,0,0,0,0.000,0,27.314,4,56,systems off,26.000,,19.479,18.880,18.589,19.066,15.200,1.000,157.508,0
726.513,2170.096,0.336,0,0,0.000,0,0.336,0,0,2170.432,0,1443.583,0,0,1800.080,10310.166,0,3418.697,1248.265,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,290.651,847.011,1248.265,15.200,50.794,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.050,0.000,0,0,0,0,0.000,0,27.136,4,54,systems off,26.000,,19.422,19.015,18.826,19.141,15.200,0.700,149.478,0
882.732,2681.155,0.296,0,0,0.000,0,0.296,0,0,2681.451,0,1798.423,0,0,1809.943,6807.325,0,3673.670,992.219,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,342.536,658.478,992.219,15.000,51.061,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.105,0,0,0.059,0.000,0,0,0,0,0.000,0,21.570,4,69,systems off,26.000,,19.493,19.122,18.970,19.237,15.000,0.200,176.161,0
