bui_fac_sen,bui,bui_sh,fac,bui_fac,sen_int,fac_area,sen_area,sen_x,sen_y,sen_z,sen_dir_x,sen_dir_y,sen_dir_z,orientation,tilt,total_rad,fac_type,B,array_s,area_netpv,CATteta_z,CATB,CATGB
B153700_29_0,B153700,B153700,29,B153700_29,0,1.55,0.52,683704.07,248209.73,477.01,0.54,-0.50,0.68,120.08,47.47,1187943.56,roof,47.47,0.00,0.52,2,6,5
B153700_29_1,B153700,B153700,29,B153700_29,1,1.55,0.52,683703.85,248210.80,477.97,0.54,-0.50,0.68,120.08,47.47,1176338.85,roof,47.47,0.00,0.52,2,6,5
B153700_29_2,B153700,B153700,29,B153700_29,2,1.55,0.52,683704.69,248209.22,476.12,0.54,-0.50,0.68,120.08,47.47,1174772.67,roof,47.47,0.00,0.52,2,6,5
B153700_30_0,B153700,B153700,30,B153700_30,0,1.75,0.87,683703.31,248210.51,477.98,0.24,-0.65,0.72,130.77,44.18,1247550.14,roof,44.18,0.00,0.87,6,6,5
B153700_30_1,B153700,B153700,30,B153700_30,1,1.75,0.87,683703.99,248209.19,476.54,0.24,-0.65,0.72,130.77,44.18,1244991.04,roof,44.18,0.00,0.87,6,6,5
B153700_31_0,B153700,B153700,31,B153700_31,0,1.72,0.86,683703.15,248210.33,477.87,0.31,-0.61,0.73,127.86,43.44,1243690.10,roof,43.44,0.00,0.86,6,6,5
B153700_31_1,B153700,B153700,31,B153700_31,1,1.72,0.86,683703.83,248208.96,476.42,0.31,-0.61,0.73,127.86,43.44,1238530.06,roof,43.44,0.00,0.86,6,6,5
B153700_32_0,B153700,B153700,32,B153700_32,0,1.28,0.43,683703.32,248208.72,476.43,0.30,-0.62,0.73,128.26,43.38,1241629.64,roof,43.38,0.00,0.43,6,6,5
B153700_32_1,B153700,B153700,32,B153700_32,1,1.28,0.43,683702.95,248210.17,477.82,0.30,-0.62,0.73,128.26,43.38,1244543.83,roof,43.38,0.00,0.43,6,6,5
B153700_32_2,B153700,B153700,32,B153700_32,2,1.28,0.43,683702.68,248210.93,478.58,0.30,-0.62,0.73,128.26,43.38,1246289.17,roof,43.38,0.00,0.43,6,6,5
B153700_33_0,B153700,B153700,33,B153700_33,0,1.59,0.53,683702.38,248210.22,477.99,0.09,-0.67,0.74,131.71,42.21,1265254.43,roof,42.21,0.00,0.53,6,6,5
B153700_33_1,B153700,B153700,33,B153700_33,1,1.59,0.53,683702.79,248208.76,476.62,0.09,-0.67,0.74,131.71,42.21,1262481.78,roof,42.21,0.00,0.53,6,6,5
B153700_33_2,B153700,B153700,33,B153700_33,2,1.59,0.53,683703.11,248207.98,475.88,0.09,-0.67,0.74,131.71,42.21,1260589.80,roof,42.21,0.00,0.53,6,6,5
B153700_34_0,B153700,B153700,34,B153700_34,0,1.62,0.54,683702.20,248210.15,477.94,0.14,-0.65,0.75,130.67,41.76,1264736.06,roof,41.76,0.00,0.54,6,6,5
B153700_34_1,B153700,B153700,34,B153700_34,1,1.62,0.54,683702.62,248208.68,476.58,0.14,-0.65,0.75,130.67,41.76,1261419.24,roof,41.76,0.00,0.54,6,6,5
B153700_34_2,B153700,B153700,34,B153700_34,2,1.62,0.54,683702.75,248207.87,475.85,0.14,-0.65,0.75,130.67,41.76,1260074.90,roof,41.76,0.00,0.54,6,6,5
B153700_35_0,B153700,B153700,35,B153700_35,0,1.57,0.52,683701.93,248210.13,477.96,-0.02,-0.67,0.74,-132.19,42.21,1276663.03,roof,42.21,0.00,0.52,6,6,5
B153700_35_1,B153700,B153700,35,B153700_35,1,1.57,0.52,683701.99,248208.65,476.62,-0.02,-0.67,0.74,-132.19,42.21,1267787.85,roof,42.21,0.00,0.52,6,6,5
B153700_35_2,B153700,B153700,35,B153700_35,2,1.57,0.52,683702.00,248207.84,475.88,-0.02,-0.67,0.74,-132.19,42.21,1260778.17,roof,42.21,0.00,0.52,6,6,5
B153700_36_0,B153700,B153700,36,B153700_36,0,2.33,0.58,683703.44,248212.19,479.10,0.33,-0.42,0.85,114.93,32.29,1232108.77,roof,32.29,0.00,0.58,2,6,5
B153700_36_1,B153700,B153700,36,B153700_36,1,2.33,0.58,683702.80,248213.66,480.08,0.33,-0.42,0.85,114.93,32.29,1232549.83,roof,32.29,0.00,0.58,2,6,5
B153700_36_2,B153700,B153700,36,B153700_36,2,2.33,0.58,683702.10,248214.15,480.60,0.33,-0.42,0.85,114.93,32.29,1232789.48,roof,32.29,0.00,0.58,2,6,5
B153700_36_3,B153700,B153700,36,B153700_36,3,2.33,0.58,683701.81,248214.92,481.10,0.33,-0.42,0.85,114.93,32.29,1233013.89,roof,32.29,0.00,0.58,2,6,5
B153700_37_0,B153700,B153700,37,B153700_37,0,2.19,0.73,683702.84,248211.88,479.12,0.19,-0.49,0.85,119.55,31.81,1261140.54,roof,31.81,0.00,0.73,2,6,5
B153700_37_1,B153700,B153700,37,B153700_37,1,2.19,0.73,683702.27,248213.56,480.21,0.19,-0.49,0.85,119.55,31.81,1262085.82,roof,31.81,0.00,0.73,2,6,5
B153700_37_2,B153700,B153700,37,B153700_37,2,2.19,0.73,683701.77,248214.79,481.04,0.19,-0.49,0.85,119.55,31.81,1263427.14,roof,31.81,0.00,0.73,2,6,5
B153700_38_0,B153700,B153700,38,B153700_38,0,1.13,0.38,683701.57,248214.33,480.79,0.09,-0.52,0.85,121.26,31.73,1270553.73,roof,31.73,0.00,0.38,2,6,5
B153700_38_1,B153700,B153700,38,B153700_38,1,1.13,0.38,683702.08,248212.64,479.71,0.09,-0.52,0.85,121.26,31.73,1269623.80,roof,31.73,0.00,0.38,2,6,5
B153700_38_2,B153700,B153700,38,B153700_38,2,1.13,0.38,683702.49,248211.40,478.91,0.09,-0.52,0.85,121.26,31.73,1268768.44,roof,31.73,0.00,0.38,2,6,5
B153700_39_0,B153700,B153700,39,B153700_39,0,1.91,0.64,683701.44,248214.26,480.76,0.07,-0.52,0.85,121.55,31.88,1271289.14,roof,31.88,0.00,0.64,2,6,5
B153700_39_1,B153700,B153700,39,B153700_39,1,1.91,0.64,683701.90,248212.58,479.69,0.07,-0.52,0.85,121.55,31.88,1270395.05,roof,31.88,0.00,0.64,2,6,5
B153700_39_2,B153700,B153700,39,B153700_39,2,1.91,0.64,683702.18,248211.32,478.89,0.07,-0.52,0.85,121.55,31.88,1269740.07,roof,31.88,0.00,0.64,2,6,5
B153700_40_0,B153700,B153700,40,B153700_40,0,1.86,0.62,683701.27,248214.26,480.77,-0.04,-0.54,0.84,-122.58,32.69,1275529.45,roof,32.69,0.00,0.62,6,6,5
B153700_40_1,B153700,B153700,40,B153700_40,1,1.86,0.62,683701.42,248212.57,479.70,-0.04,-0.54,0.84,-122.58,32.69,1274112.71,roof,32.69,0.00,0.62,6,6,5
B153700_40_2,B153700,B153700,40,B153700_40,2,1.86,0.62,683701.50,248211.31,478.90,-0.04,-0.54,0.84,-122.58,32.69,1273063.01,roof,32.69,0.00,0.62,6,6,5
