SCRIPT,LOCATOR_METHOD,WORKSHEET,VARIABLE,DESCRIPTION,UNIT,VALUES,TYPE,COLOR,FILE_NAME
-,get_optimization_thermal_network_data_file,,Q_DH_losses_W,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x19b.csv
-,get_optimization_thermal_network_data_file,,Q_DHNf_W,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x19b.csv
-,get_optimization_thermal_network_data_file,,Qcdata_netw_total_kWh,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x19b.csv
-,get_optimization_thermal_network_data_file,,T_DHNf_re_K,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x19b.csv
-,get_optimization_thermal_network_data_file,,T_DHNf_sup_K,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x19b.csv
optimization,get_optimization_network_results_summary,,DATE,TODO,TODO,TODO,date,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,mcpdata_netw_total_kWperC,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,mdot_DH_netw_total_kgpers,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,Q_DH_losses_W,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,Q_DHNf_W,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,Qcdata_netw_total_kWh,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,T_DHNf_re_K,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
optimization,get_optimization_network_results_summary,,T_DHNf_sup_K,TODO,TODO,TODO,float,black,outputs/data/optimization/network/DH_Network_summary_result_0x1be.csv
thermal-network,get_thermal_demand_csv_file,,B001,TODO,TODO,TODO,TODO,black,outputs/data/optimization/network/layout/aggregated_demand_dh__wh.csv
thermal-network,get_thermal_demand_csv_file,,Unnamed: 0,TODO,TODO,TODO,TODO,black,outputs/data/optimization/network/layout/aggregated_demand_dh__wh.csv
optimization,get_optimization_disconnected_heating_capacity,,Capacity_BaseBoiler_NG_heat_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_1_disconnected_heating_capacity.csv
optimization,get_optimization_disconnected_heating_capacity,,Capacity_FC_NG_heat_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_1_disconnected_heating_capacity.csv
optimization,get_optimization_disconnected_heating_capacity,,Capacity_GS_HP_heat_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_1_disconnected_heating_capacity.csv
optimization,get_optimization_disconnected_heating_capacity,,Name,TODO,TODO,TODO,string,black,outputs/data/optimization/slave/gen_0/ind_1_disconnected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_BackupBoiler_NG_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_BaseBoiler_NG_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_CHP_DB_el_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_CHP_DB_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_CHP_NG_el_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_CHP_NG_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_CHP_WB_el_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_CHP_WB_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_HP_DS_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_HP_GS_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_HP_SS_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_HP_WS_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_PeakBoiler_NG_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_PVT_connected_m2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_PVT_el_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_PVT_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_SC_ET_connected_m2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_SC_ET_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_SC_FP_connected_m2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_SC_FP_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_SeasonalStorage_WS_heat_connected_m3,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_connected_heating_capacity,,Capacity_SeasonalStorage_WS_heat_connected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_connected_heating_capacity.csv
optimization,get_optimization_slave_total_performance,,Capex_a_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Capex_a_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Capex_a_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Capex_total_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Capex_total_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Capex_total_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,GHG_sys_connected_tonCO2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,GHG_sys_disconnected_tonCO2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,GHG_sys_tonCO2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Opex_a_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Opex_a_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,Opex_a_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,PEN_sys_connected_MJoil,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,PEN_sys_disconnected_MJoil,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,PEN_sys_MJoil,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,TAC_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,TAC_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_slave_total_performance,,TAC_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_0/ind_2_total_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_BackupBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_BaseBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_CHP_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_DHN_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_Furnace_dry_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_Furnace_wet_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_GHP_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_GRID_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_HP_Lake_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_HP_Server_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_HP_Sewage_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_PeakBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_PV_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_PVT_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_SC_ET_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_SC_FP_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_SeasonalStorage_WS_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_a_SubstationsHeating_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_BackupBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_BaseBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_CHP_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_DHN_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_Furnace_dry_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_Furnace_wet_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_GHP_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_GRID_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_HP_Lake_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_HP_Server_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_HP_Sewage_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_PeakBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_PV_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_PVT_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_SC_ET_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_SC_FP_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_SeasonalStorage_WS_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Capex_total_SubstationsHeating_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,generation,TODO,TODO,TODO,long,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,GHG_DB_connected_tonCO2yr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,GHG_GRID_exports_connected_tonCO2yr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,GHG_GRID_imports_connected_tonCO2yr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,GHG_NG_connected_tonCO2yr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,GHG_WB_connected_tonCO2yr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,individual,TODO,TODO,TODO,long,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,individual_name,TODO,TODO,TODO,string,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_BackupBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_BaseBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_CHP_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_DHN_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_Furnace_dry_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_Furnace_wet_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_GHP_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_GRID_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_HP_Lake_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_HP_Server_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_HP_Sewage_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_PeakBoiler_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_PV_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_PVT_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_SC_ET_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_SC_FP_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_SeasonalStorage_WS_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_fixed_SubstationsHeating_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_var_DB_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_var_GRID_exports_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_var_GRID_imports_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_var_NG_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Opex_var_WB_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,PEN_DB_connected_MJoilyr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,PEN_GRID_exports_connected_MJoilyr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,PEN_GRID_imports_connected_MJoilyr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,PEN_NG_connected_MJoilyr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,PEN_WB_connected_MJoilyr,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_connected_performance,,Unnamed: 0,TODO,TODO,TODO,long,black,outputs/data/optimization/slave/gen_1/gen_1_connected_performance.csv
optimization,get_optimization_generation_total_performance_halloffame,,Capex_a_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Capex_a_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Capex_a_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Capex_total_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Capex_total_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Capex_total_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,generation,TODO,TODO,TODO,long,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,GHG_sys_connected_tonCO2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,GHG_sys_disconnected_tonCO2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,GHG_sys_tonCO2,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,individual,TODO,TODO,TODO,long,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,individual_name,TODO,TODO,TODO,string,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Opex_a_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Opex_a_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Opex_a_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,PEN_sys_connected_MJoil,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,PEN_sys_disconnected_MJoil,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,PEN_sys_MJoil,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,TAC_sys_connected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,TAC_sys_disconnected_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,TAC_sys_USD,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_generation_total_performance_halloffame,,Unnamed: 0,TODO,TODO,TODO,long,black,outputs/data/optimization/slave/gen_1/gen_1_total_performance_halloffame.csv
optimization,get_optimization_disconnected_cooling_capacity,,Capacity_ACH_SC_FP_cool_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/ind_0_disconnected_cooling_capacity.csv
optimization,get_optimization_disconnected_cooling_capacity,,Capacity_ACHHT_FP_cool_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/ind_0_disconnected_cooling_capacity.csv
optimization,get_optimization_disconnected_cooling_capacity,,Capacity_BaseVCC_AS_cool_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/ind_0_disconnected_cooling_capacity.csv
optimization,get_optimization_disconnected_cooling_capacity,,Capacity_DX_AS_cool_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/ind_0_disconnected_cooling_capacity.csv
optimization,get_optimization_disconnected_cooling_capacity,,Capacity_VCCHT_AS_cool_disconnected_W,TODO,TODO,TODO,float,black,outputs/data/optimization/slave/gen_1/ind_0_disconnected_cooling_capacity.csv
