weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_nus,2017-01-14 12:00:00.000,29.4,16.4,0.016213847,446.4,256.448301,260.7043712,242.0793905,242.0793905
singapore_nus,2017-01-14 13:00:00.000,29.09,16.09,0.016702875,380.2,214.4263357,222.4300844,213.0412607,213.0412607
singapore_nus,2017-01-14 14:00:00.000,29.02,16.02,0.017223606,427.6,242.7498732,250.8260919,246.6693691,242.7498732
singapore_nus,2017-01-14 15:00:00.000,29.26,16.26,0.016250931,287.6,166.1900076,169.4172841,169.7103981,166.1900076
singapore_nus,2017-01-14 16:00:00.000,29.32,16.32,0.015971115,262.9,150.4580034,155.5599219,158.7915722,150.4580034
singapore_nus,2017-01-14 17:00:00.000,29.23,16.23,0.015841677,283.4,140.8804112,179.7676693,221.7332117,140.8804112
singapore_nus,2017-01-14 18:00:00.000,29.05,16.05,0.016481215,135,69.42736034,95.64807044,132.2840069,69.42736034
singapore_nus,2017-01-14 19:00:00.000,28.85,15.85,0.016517877,38.33,22.6147,22.6147,22.6147,22.6147
singapore_nus,2017-01-14 20:00:00.000,28.31,15.31,0.017223717,1.26,0.7434,0.7434,0.7434,0.7434
singapore_nus,2017-01-14 21:00:00.000,28.33,15.33,0.01724431,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-01-14 22:00:00.000,27.91,14.91,0.017865677,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-01-14 23:00:00.000,27.31,14.31,0.018862133,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-01-15 00:00:00.000,26.97,13.97,0.017391203,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-01-15 01:00:00.000,26.8,13.8,0.018587799,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-15 02:00:00.000,26.66,13.66,0.018089668,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-15 03:00:00.000,26.35,13.35,0.017552222,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-15 04:00:00.000,26.13,13.13,0.017561187,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-15 05:00:00.000,26.04,13.04,0.017552865,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-15 06:00:00.000,25.99,12.99,0.017543185,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-15 07:00:00.000,25.98,12.98,0.017183941,0.029,0.01711,0.01711,0.01711,0.01711
singapore_nus,2017-01-15 08:00:00.000,26.05,13.05,0.017060461,31.72,18.7148,18.7148,18.7148,18.7148
singapore_nus,2017-01-15 09:00:00.000,26.79,13.79,0.017294513,138.4,81.70312426,81.66838627,81.64081201,81.64081201
singapore_nus,2017-01-15 10:00:00.000,27.34,14.34,0.016816124,297.4,191.9096823,178.3605961,162.7780511,162.7780511
singapore_nus,2017-01-15 11:00:00.000,28.53,15.53,0.015521485,545.7,352.5614119,320.333549,232.2798134,232.2798134
singapore_nus,2017-01-15 12:00:00.000,29.6,16.6,0.016031315,584.6,321.7615998,335.3584671,272.9824756,272.9824756
singapore_nus,2017-01-15 13:00:00.000,30.33,17.33,0.016201517,308.4,176.7353255,180.9120357,175.9829944,175.9829944
singapore_nus,2017-01-15 14:00:00.000,30.28,17.28,0.016410566,259.4,151.3684735,152.7763255,152.0525899,151.3684735
singapore_nus,2017-01-15 15:00:00.000,30.1,17.1,0.016756999,328.5,185.2032803,193.0799899,193.8456243,185.2032803
singapore_nus,2017-01-15 16:00:00.000,29.27,16.27,0.017357101,193.4,109.0903368,114.5324671,118.0443796,109.0903368
singapore_nus,2017-01-15 17:00:00.000,30.02,17.02,0.015042755,203.5,113.9603357,122.8736921,132.6431093,113.9603357
singapore_nus,2017-01-15 18:00:00.000,29.89,16.89,0.015580619,161.3,72.18982473,130.292596,212.6949319,72.18982473
singapore_nus,2017-01-15 19:00:00.000,29.4,16.4,0.015970065,89.2,52.628,52.628,52.628,52.628
singapore_nus,2017-01-15 20:00:00.000,28.92,15.92,0.016256494,3.171,1.87089,1.87089,1.87089,1.87089
singapore_nus,2017-01-15 21:00:00.000,28.76,15.76,0.016381159,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-01-15 22:00:00.000,28.54,15.54,0.016650128,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-15 23:00:00.000,28.18,15.18,0.0168354,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-01-16 00:00:00.000,26.59,13.59,0.017154278,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-16 01:00:00.000,26.81,13.81,0.016881084,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-16 02:00:00.000,26.71,13.71,0.01693837,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-16 03:00:00.000,26.31,13.31,0.016533244,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-16 04:00:00.000,25.72,12.72,0.01590889,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-16 05:00:00.000,26.01,13.01,0.01573534,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-16 06:00:00.000,25.95,12.95,0.015786351,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-16 07:00:00.000,25.95,12.95,0.015807992,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-16 08:00:00.000,25.71,12.71,0.015941907,19.91,11.7469,11.7469,11.7469,11.7469
singapore_nus,2017-01-16 09:00:00.000,26.44,13.44,0.016217507,107.1,63.189,63.189,63.189,63.189
singapore_nus,2017-01-16 10:00:00.000,27.17,14.17,0.01624884,335.7,234.6484102,204.1994127,169.9797793,169.9797793
singapore_nus,2017-01-16 11:00:00.000,28.42,15.42,0.016012887,626.2,415.6518151,365.9204703,235.7359962,235.7359962
singapore_nus,2017-01-16 12:00:00.000,28.98,15.98,0.015696552,567.8,314.6823004,326.0381138,271.2130531,271.2130531
singapore_nus,2017-01-16 13:00:00.000,29.85,16.85,0.01603841,541.8,279.1197979,311.1719463,273.1159734,273.1159734
singapore_nus,2017-01-16 14:00:00.000,30.17,17.17,0.015609822,463.3,250.9040348,269.5576189,259.985041,250.9040348
singapore_nus,2017-01-16 15:00:00.000,29.94,16.94,0.016569614,382.5,217.311302,224.8836964,225.6723409,217.311302
singapore_nus,2017-01-16 16:00:00.000,29.7,16.7,0.016998339,375,195.8801268,223.1099308,241.0284908,195.8801268
singapore_nus,2017-01-16 17:00:00.000,29.46,16.46,0.016439154,324.4,147.0151685,211.0450997,282.3730503,147.0151685
singapore_nus,2017-01-16 18:00:00.000,29.02,16.02,0.016428539,199.2,76.31812399,179.0282638,326.976194,76.31812399
singapore_nus,2017-01-16 19:00:00.000,29.42,16.42,0.015665585,72.8,42.952,42.952,42.952,42.952
singapore_nus,2017-01-16 20:00:00.000,28.95,15.95,0.015560373,1.685,0.99415,0.99415,0.99415,0.99415
singapore_nus,2017-01-16 21:00:00.000,28.43,15.43,0.016340675,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-01-16 22:00:00.000,28.27,15.27,0.016946092,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-01-16 23:00:00.000,27.77,14.77,0.016893443,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-17 00:00:00.000,25.87,12.87,0.015752944,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-01-17 01:00:00.000,26.25,13.25,0.017003478,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-17 02:00:00.000,26.1,13.1,0.01676177,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-17 03:00:00.000,26.1,13.1,0.016958932,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-17 04:00:00.000,26.09,13.09,0.017101972,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-01-17 05:00:00.000,26.01,13.01,0.017149876,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-01-17 06:00:00.000,26.11,13.11,0.0171447,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-01-17 07:00:00.000,25.98,12.98,0.017401755,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-17 08:00:00.000,25.91,12.91,0.017718528,21.03,12.4077,12.4077,12.4077,12.4077
singapore_nus,2017-01-17 09:00:00.000,26.45,13.45,0.017883287,120.2,70.918,70.918,70.918,70.918
singapore_nus,2017-01-17 10:00:00.000,27.43,14.43,0.017476519,324.7,221.9234978,196.4039616,168.3918246,168.3918246
singapore_nus,2017-01-17 11:00:00.000,28.38,15.38,0.017195613,451.7,275.5304902,265.5969116,240.67839,240.67839
singapore_nus,2017-01-17 12:00:00.000,29.36,16.36,0.016514177,528,296.5650809,304.4777878,264.0943752,264.0943752
singapore_nus,2017-01-17 13:00:00.000,30.08,17.08,0.016246174,367.2,208.6853331,214.9026676,207.4752807,207.4752807
singapore_nus,2017-01-17 14:00:00.000,29.85,16.85,0.017119638,359.8,202.3061719,210.5145592,206.3119045,202.3061719
singapore_nus,2017-01-17 15:00:00.000,30.28,17.28,0.016756721,411.8,231.988645,241.8195138,242.9173961,231.988645
singapore_nus,2017-01-17 16:00:00.000,29.67,16.67,0.01667689,336,189.3363396,198.7861878,205.1330493,189.3363396
singapore_nus,2017-01-17 17:00:00.000,29.93,16.93,0.01660636,269.2,140.3799196,166.6706906,196.4581949,140.3799196
singapore_nus,2017-01-17 18:00:00.000,29.58,16.58,0.016781546,147.8,72.3257725,108.8606836,162.3452187,72.3257725
singapore_nus,2017-01-17 19:00:00.000,29.21,16.21,0.016774935,49.18,24.56732989,83.64408864,180.3913275,24.56732989
singapore_nus,2017-01-17 20:00:00.000,28.62,15.62,0.017057245,1.863,1.09917,1.09917,1.09917,1.09917
singapore_nus,2017-01-17 21:00:00.000,27.61,14.61,0.016468939,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-17 22:00:00.000,26.84,13.84,0.015304475,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-01-17 23:00:00.000,26.26,13.26,0.01588738,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-18 00:00:00.000,25.19,12.19,0.016500487,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-18 01:00:00.000,25.91,12.91,0.015640156,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-18 02:00:00.000,25.83,12.83,0.015585856,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-18 03:00:00.000,25.81,12.81,0.01573856,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-18 04:00:00.000,25.71,12.71,0.016070005,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-18 05:00:00.000,25.34,12.34,0.01629678,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-01-18 06:00:00.000,25.27,12.27,0.01633139,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-18 07:00:00.000,25.15,12.15,0.016460199,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-01-18 08:00:00.000,25.19,12.19,0.016541954,47.57,28.0663,28.0663,28.0663,28.0663
singapore_nus,2017-01-18 09:00:00.000,26.3,13.3,0.016456804,219.1,195.9415441,145.7291999,108.0791399,108.0791399
singapore_nus,2017-01-18 10:00:00.000,27.45,14.45,0.016453625,370.1,253.5460623,223.6500023,191.6124136,191.6124136
singapore_nus,2017-01-18 11:00:00.000,28.76,15.76,0.016508979,537,337.6663561,314.2333808,257.8949154,257.8949154
singapore_nus,2017-01-18 12:00:00.000,30.14,17.14,0.015999442,635.7,343.9878893,359.4641659,275.5382308,275.5382308
singapore_nus,2017-01-18 13:00:00.000,30.69,17.69,0.015848164,329.3,184.407675,192.0217625,182.8691358,182.8691358
singapore_nus,2017-01-18 14:00:00.000,28.84,15.84,0.017413554,170.4,99.02289138,100.2549644,99.62596852,99.02289138
singapore_nus,2017-01-18 15:00:00.000,26.36,13.36,0.017273172,107.7,63.543,63.543,63.543,63.543
singapore_nus,2017-01-18 16:00:00.000,26.43,13.43,0.017078284,120.8,71.272,71.272,71.272,71.272
singapore_nus,2017-01-18 17:00:00.000,25.18,12.18,0.016386827,121.8,71.862,71.862,71.862,71.862
singapore_nus,2017-01-18 18:00:00.000,25.18,12.18,0.016988056,82.1,48.439,48.439,48.439,48.439
singapore_nus,2017-01-18 19:00:00.000,25.93,12.93,0.016719617,45.88,21.86248759,88.53842537,199.5995339,21.86248759
singapore_nus,2017-01-18 20:00:00.000,25.13,12.13,0.016440088,2.003,1.18177,1.18177,1.18177,1.18177
singapore_nus,2017-01-18 21:00:00.000,24.88,11.88,0.01655677,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-01-18 22:00:00.000,25.02,12.02,0.016617178,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-01-18 23:00:00.000,25.11,12.11,0.016626352,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-01-19 00:00:00.000,24.72,11.72,0.017384216,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-19 01:00:00.000,25.23,12.23,0.016707181,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-19 02:00:00.000,25.34,12.34,0.016736082,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-19 03:00:00.000,25.33,12.33,0.016935139,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-19 04:00:00.000,25.51,12.51,0.017291688,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-19 05:00:00.000,25.46,12.46,0.01719676,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-19 06:00:00.000,25.13,12.13,0.017495204,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-19 07:00:00.000,25.03,12.03,0.018089297,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2017-01-19 08:00:00.000,25.4,12.4,0.018081831,26.78,15.8002,15.8002,15.8002,15.8002
singapore_nus,2017-01-19 09:00:00.000,26.39,13.39,0.018064277,156.7,103.959979,95.22866421,88.81159772,88.81159772
singapore_nus,2017-01-19 10:00:00.000,27.42,14.42,0.0177033,323.9,221.4771192,195.3937377,168.117325,168.117325
singapore_nus,2017-01-19 11:00:00.000,28.39,15.39,0.017833516,566.4,374.7880058,328.1114753,220.5371571,220.5371571
singapore_nus,2017-01-19 12:00:00.000,29.14,16.14,0.017061315,361,209.8320361,211.3025289,202.7783369,202.7783369
singapore_nus,2017-01-19 13:00:00.000,30.32,17.32,0.016451999,444.8,248.5149124,259.0959438,246.2967297,246.2967297
singapore_nus,2017-01-19 14:00:00.000,30.59,17.59,0.01637972,307.1,174.7728927,179.940913,177.311754,174.7728927
singapore_nus,2017-01-19 15:00:00.000,29.28,16.28,0.017623785,488.5,246.0047527,282.9885678,287.7435788,246.0047527
singapore_nus,2017-01-19 16:00:00.000,28.84,15.84,0.01782857,351,177.9244627,208.1596621,229.3696555,177.9244627
singapore_nus,2017-01-19 17:00:00.000,24.63,11.63,0.017972525,51.62,30.4558,30.4558,30.4558,30.4558
singapore_nus,2017-01-19 18:00:00.000,24.55,11.55,0.018205115,44.06,25.9954,25.9954,25.9954,25.9954
singapore_nus,2017-01-19 19:00:00.000,24.93,11.93,0.017323066,36.28,18.83288806,50.63168666,104.5366826,18.83288806
singapore_nus,2017-01-19 20:00:00.000,25.15,12.15,0.017184832,1.306,0.77054,0.77054,0.77054,0.77054
singapore_nus,2017-01-19 21:00:00.000,25.28,12.28,0.017342926,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-19 22:00:00.000,25.37,12.37,0.017102508,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-19 23:00:00.000,25.03,12.03,0.01703849,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-01-20 00:00:00.000,26.62,13.62,0.018250006,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-20 01:00:00.000,24.83,11.83,0.017481655,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-20 02:00:00.000,25.22,12.22,0.017279404,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-20 03:00:00.000,25.33,12.33,0.017165497,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-20 04:00:00.000,24.94,11.94,0.017354169,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-01-20 05:00:00.000,24.88,11.88,0.017657907,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-01-20 06:00:00.000,24.95,11.95,0.017836504,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2017-01-20 07:00:00.000,25.3,12.3,0.018118332,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-01-20 08:00:00.000,25.22,12.22,0.018301215,23.79,14.0361,14.0361,14.0361,14.0361
singapore_nus,2017-01-20 09:00:00.000,25.22,12.22,0.017821183,34.67,20.4553,20.4553,20.4553,20.4553
singapore_nus,2017-01-20 10:00:00.000,23.86,10.86,0.017216034,25.05,14.7795,14.7795,14.7795,14.7795
singapore_nus,2017-01-20 11:00:00.000,23.84,10.84,0.017175603,153.4,90.506,90.506,90.506,90.506
singapore_nus,2017-01-20 12:00:00.000,25.02,12.02,0.017048618,158.5,93.43344795,93.46867671,93.24882396,93.24882396
singapore_nus,2017-01-20 13:00:00.000,25.66,12.66,0.016916525,192.4,113.0904712,113.4094316,113.0211451,113.0211451
singapore_nus,2017-01-20 14:00:00.000,26.37,13.37,0.016882707,299.7,171.1511183,175.6685622,173.3798527,171.1511183
singapore_nus,2017-01-20 15:00:00.000,27.14,14.14,0.016405536,420.1,227.984404,245.1956432,247.570396,227.984404
singapore_nus,2017-01-20 16:00:00.000,27.45,14.45,0.016880277,415.8,214.0708661,246.07172,269.0432949,214.0708661
singapore_nus,2017-01-20 17:00:00.000,27.99,14.99,0.017093127,330.9,149.6149284,212.1445508,286.9926818,149.6149284
singapore_nus,2017-01-20 18:00:00.000,27.42,14.42,0.017632093,99.1,58.469,58.469,58.469,58.469
singapore_nus,2017-01-20 19:00:00.000,27.17,14.17,0.018210946,48.37,22.93053232,89.91405552,205.5427649,22.93053232
singapore_nus,2017-01-20 20:00:00.000,27.11,14.11,0.018238489,2.055,1.21245,1.21245,1.21245,1.21245
singapore_nus,2017-01-20 21:00:00.000,27.28,14.28,0.018190706,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-01-20 22:00:00.000,26.81,13.81,0.018117095,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-20 23:00:00.000,26.66,13.66,0.018226076,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-21 00:00:00.000,24.74,11.74,0.017648559,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-01-21 01:00:00.000,26.27,13.27,0.018488668,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-21 02:00:00.000,26.14,13.14,0.01840925,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-01-21 03:00:00.000,26.13,13.13,0.018221687,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-21 04:00:00.000,25.95,12.95,0.018393821,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-21 05:00:00.000,25.83,12.83,0.01873651,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-21 06:00:00.000,25.78,12.78,0.01867942,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-21 07:00:00.000,25.62,12.62,0.018604817,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-21 08:00:00.000,25.8,12.8,0.018291234,18.13,10.6967,10.6967,10.6967,10.6967
singapore_nus,2017-01-21 09:00:00.000,26.26,13.26,0.018077593,142.5,86.86434179,84.71483875,83.19941585,83.19941585
singapore_nus,2017-01-21 10:00:00.000,26.93,13.93,0.017902697,220.3,133.8101462,130.4465972,127.1015317,127.1015317
singapore_nus,2017-01-21 11:00:00.000,28.22,15.22,0.017827269,533.5,347.4796888,308.2179399,225.0324972,225.0324972
singapore_nus,2017-01-21 12:00:00.000,29.25,16.25,0.017721784,308,178.5405659,179.8029707,171.2488283,171.2488283
singapore_nus,2017-01-21 13:00:00.000,29.49,16.49,0.017429823,476,263.3275936,276.2610796,260.4148572,260.4148572
singapore_nus,2017-01-21 14:00:00.000,29.46,16.46,0.017025305,303.9,173.4926064,178.065165,175.7596216,173.4926064
singapore_nus,2017-01-21 15:00:00.000,29.72,16.72,0.016445088,186.1,108.3699065,109.5926198,109.7736495,108.3699065
singapore_nus,2017-01-21 16:00:00.000,26.08,13.08,0.016085916,35.08,20.6972,20.6972,20.6972,20.6972
singapore_nus,2017-01-21 17:00:00.000,24.04,11.04,0.017039936,60.41,35.6419,35.6419,35.6419,35.6419
singapore_nus,2017-01-21 18:00:00.000,24.71,11.71,0.018182659,51.84,30.5856,30.5856,30.5856,30.5856
singapore_nus,2017-01-21 19:00:00.000,24.26,11.26,0.017882669,3.187,1.88033,1.88033,1.88033,1.88033
singapore_nus,2017-01-21 20:00:00.000,24.3,11.3,0.018341788,0.215,0.12685,0.12685,0.12685,0.12685
singapore_nus,2017-01-21 21:00:00.000,24.73,11.73,0.018753039,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-21 22:00:00.000,24.84,11.84,0.018389807,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-21 23:00:00.000,24.82,11.82,0.017878022,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-22 00:00:00.000,24.37,11.37,0.018163079,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-22 01:00:00.000,24.52,11.52,0.0176913,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-22 02:00:00.000,24.55,11.55,0.017703955,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-01-22 03:00:00.000,24.49,11.49,0.017578854,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-22 04:00:00.000,24.5,11.5,0.017370149,0.011,0.00649,0.00649,0.00649,0.00649
singapore_nus,2017-01-22 05:00:00.000,24.51,11.51,0.01688216,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-01-22 06:00:00.000,24.31,11.31,0.016813587,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-01-22 07:00:00.000,24.16,11.16,0.01693218,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-01-22 08:00:00.000,24.23,11.23,0.017123037,17.18,10.1362,10.1362,10.1362,10.1362
singapore_nus,2017-01-22 09:00:00.000,24.9,11.9,0.017454693,122.8,72.452,72.452,72.452,72.452
singapore_nus,2017-01-22 10:00:00.000,25.99,12.99,0.017499565,377.2,280.5090094,229.0834853,179.2412872,179.2412872
singapore_nus,2017-01-22 11:00:00.000,27.02,14.02,0.017513287,514.7,329.6087004,297.8058274,233.1850877,233.1850877
singapore_nus,2017-01-22 12:00:00.000,28.09,15.09,0.017639695,423,244.4400057,246.2914271,232.5275102,232.5275102
singapore_nus,2017-01-22 13:00:00.000,28.51,15.51,0.017114881,368.7,208.7255177,215.1304119,207.2317648,207.2317648
singapore_nus,2017-01-22 14:00:00.000,28.19,15.19,0.017075842,286.3,167.9215153,168.6957948,168.3075336,167.9215153
singapore_nus,2017-01-22 15:00:00.000,28.22,15.22,0.016826081,308.3,177.7658596,181.2565554,181.8109916,177.7658596
singapore_nus,2017-01-22 16:00:00.000,28.34,15.34,0.017054584,302.1,170.4283941,178.2230195,184.0965186,170.4283941
singapore_nus,2017-01-22 17:00:00.000,27.03,14.03,0.017686223,131.1,77.349,77.349,77.349,77.349
singapore_nus,2017-01-22 18:00:00.000,27.51,14.51,0.018229407,127.4,66.44603672,86.26368787,118.0126926,66.44603672
singapore_nus,2017-01-22 19:00:00.000,27.58,14.58,0.017874551,53,25.58896384,89.10675884,203.003847,25.58896384
singapore_nus,2017-01-22 20:00:00.000,27.26,14.26,0.017792182,1.418,0.83662,0.83662,0.83662,0.83662
singapore_nus,2017-01-22 21:00:00.000,26.92,13.92,0.017914947,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-01-22 22:00:00.000,26.28,13.28,0.018588943,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-01-22 23:00:00.000,25.89,12.89,0.018413636,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-23 00:00:00.000,23.82,10.82,0.018631536,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-01-23 01:00:00.000,24.2,11.2,0.018366494,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-01-23 02:00:00.000,24.45,11.45,0.018632047,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-01-23 03:00:00.000,24.5,11.5,0.018649506,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-23 04:00:00.000,24.56,11.56,0.018738697,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-23 05:00:00.000,24.11,11.11,0.018206052,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-01-23 06:00:00.000,24.42,11.42,0.018697282,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-01-23 07:00:00.000,24.66,11.66,0.018955675,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-01-23 08:00:00.000,24.79,11.79,0.019148822,0.117,0.06903,0.06903,0.06903,0.06903
singapore_nus,2017-01-23 09:00:00.000,23.95,10.95,0.018782146,1.673,0.98707,0.98707,0.98707,0.98707
singapore_nus,2017-01-23 10:00:00.000,23.41,10.41,0.018219871,1.049,0.61891,0.61891,0.61891,0.61891
singapore_nus,2017-01-23 11:00:00.000,23.37,10.37,0.018174657,2.036,1.20124,1.20124,1.20124,1.20124
singapore_nus,2017-01-23 12:00:00.000,23.45,10.45,0.018265187,28.44,16.7796,16.7796,16.7796,16.7796
singapore_nus,2017-01-23 13:00:00.000,23.73,10.73,0.018585269,163.6,96.32218159,96.46660385,96.28731916,96.28731916
singapore_nus,2017-01-23 14:00:00.000,24.31,11.31,0.019264514,114.4,67.496,67.496,67.496,67.496
singapore_nus,2017-01-23 15:00:00.000,24.83,11.83,0.019790018,189.3,110.1378564,111.4300785,111.65019,110.1378564
singapore_nus,2017-01-23 16:00:00.000,25.24,12.24,0.019140299,259.4,148.5483489,152.9768153,156.3998443,148.5483489
singapore_nus,2017-01-23 17:00:00.000,26.16,13.16,0.018012174,187.1,107.6315812,111.2559141,115.8673859,107.6315812
singapore_nus,2017-01-23 18:00:00.000,27.23,14.23,0.017642658,149.3,74.53766242,104.832283,154.3403497,74.53766242
singapore_nus,2017-01-23 19:00:00.000,26.78,13.78,0.017581035,56.57,27.93327007,86.87915923,194.7020325,27.93327007
singapore_nus,2017-01-23 20:00:00.000,24.88,11.88,0.017923563,0.193,0.11387,0.11387,0.11387,0.11387
singapore_nus,2017-01-23 21:00:00.000,24.05,11.05,0.018313923,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-01-23 22:00:00.000,23.85,10.85,0.018281127,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-01-23 23:00:00.000,23.84,10.84,0.018404448,0.016,0.00944,0.00944,0.00944,0.00944
