"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","12 Dec 2005","8","96.06","3374.451"
"USEP","12 Dec 2005","9","95.93","3361.221"
"USEP","12 Dec 2005","10","95.92","3362.717"
"USEP","12 Dec 2005","11","95.94","3394.664"
"USEP","12 Dec 2005","12","96.09","3477.340"
"USEP","12 Dec 2005","13","96.81","3603.702"
"USEP","12 Dec 2005","14","97.79","3744.994"
"USEP","12 Dec 2005","15","97.93","3948.610"
"USEP","12 Dec 2005","16","100.03","4218.596"
"USEP","12 Dec 2005","17","102.74","4487.020"
"USEP","12 Dec 2005","18","103.23","4650.598"
"USEP","12 Dec 2005","19","105.58","4828.236"
"USEP","12 Dec 2005","20","107.33","4920.618"
"USEP","12 Dec 2005","21","107.56","4986.863"
"USEP","12 Dec 2005","22","113.04","5043.531"
"USEP","12 Dec 2005","23","117.21","5073.257"
"USEP","12 Dec 2005","24","113.19","5055.255"
"USEP","12 Dec 2005","25","107.59","5023.065"
"USEP","12 Dec 2005","26","107.59","5036.504"
"USEP","12 Dec 2005","27","117.22","5072.998"
"USEP","12 Dec 2005","28","129.28","5099.270"
"USEP","12 Dec 2005","29","125.97","5092.605"
"USEP","12 Dec 2005","30","124.39","5069.887"
"USEP","12 Dec 2005","31","145.39","5123.444"
"USEP","12 Dec 2005","32","145.01","5114.418"
"USEP","12 Dec 2005","33","132.40","5106.566"
"USEP","12 Dec 2005","34","125.21","5087.133"
"USEP","12 Dec 2005","35","113.14","5017.334"
"USEP","12 Dec 2005","36","107.40","4880.018"
"USEP","12 Dec 2005","37","103.44","4816.462"
"USEP","12 Dec 2005","38","106.78","4821.233"
"USEP","12 Dec 2005","39","106.37","4789.107"
"USEP","12 Dec 2005","40","103.36","4713.334"
"USEP","12 Dec 2005","41","105.53","4678.177"
"USEP","12 Dec 2005","42","106.59","4616.598"
"USEP","12 Dec 2005","43","107.02","4541.472"
"USEP","12 Dec 2005","44","108.64","4436.287"
"USEP","12 Dec 2005","45","107.96","4327.737"
"USEP","12 Dec 2005","46","117.67","4224.813"
"USEP","12 Dec 2005","47","106.69","4128.962"
"USEP","12 Dec 2005","48","103.92","3998.907"
"USEP","13 Dec 2005","1","103.66","3855.979"
"USEP","13 Dec 2005","2","105.71","3769.601"
"USEP","13 Dec 2005","3","105.98","3763.503"
"USEP","13 Dec 2005","4","105.08","3695.205"
"USEP","13 Dec 2005","5","103.92","3642.801"
"USEP","13 Dec 2005","6","103.05","3612.445"
"USEP","13 Dec 2005","7","102.59","3588.325"
"USEP","13 Dec 2005","8","102.59","3585.959"
"USEP","13 Dec 2005","9","102.48","3566.512"
"USEP","13 Dec 2005","10","102.51","3570.701"
"USEP","13 Dec 2005","11","102.59","3608.011"
"USEP","13 Dec 2005","12","102.60","3668.476"
"USEP","13 Dec 2005","13","105.08","3770.153"
"USEP","13 Dec 2005","14","105.03","3893.836"
"USEP","13 Dec 2005","15","103.05","4076.220"
"USEP","13 Dec 2005","16","103.20","4345.142"
"USEP","13 Dec 2005","17","106.64","4577.459"
"USEP","13 Dec 2005","18","107.56","4777.447"
"USEP","13 Dec 2005","19","107.54","4884.521"
"USEP","13 Dec 2005","20","107.56","4959.657"
"USEP","13 Dec 2005","21","109.97","5009.685"
"USEP","13 Dec 2005","22","112.44","5056.210"
"USEP","13 Dec 2005","23","122.41","5058.814"
"USEP","13 Dec 2005","24","123.07","5024.208"
"USEP","13 Dec 2005","25","107.94","4993.453"
"USEP","13 Dec 2005","26","124.14","5010.058"
"USEP","13 Dec 2005","27","124.14","5057.556"
"USEP","13 Dec 2005","28","121.97","5090.811"
"USEP","13 Dec 2005","29","124.24","5108.181"
"USEP","13 Dec 2005","30","121.98","5092.610"
"USEP","13 Dec 2005","31","121.97","5087.784"
"USEP","13 Dec 2005","32","121.99","5089.022"
"USEP","13 Dec 2005","33","122.01","5083.878"
"USEP","13 Dec 2005","34","121.13","5058.531"
"USEP","13 Dec 2005","35","115.97","4981.456"
"USEP","13 Dec 2005","36","107.43","4845.054"
"USEP","13 Dec 2005","37","105.85","4760.157"
"USEP","13 Dec 2005","38","107.42","4786.741"
"USEP","13 Dec 2005","39","107.56","4791.025"
"USEP","13 Dec 2005","40","107.26","4730.878"
"USEP","13 Dec 2005","41","122.02","4671.512"
"USEP","13 Dec 2005","42","140.52","4607.220"
"USEP","13 Dec 2005","43","121.99","4511.706"
"USEP","13 Dec 2005","44","121.98","4397.814"
"USEP","13 Dec 2005","45","119.89","4296.933"
"USEP","13 Dec 2005","46","106.97","4185.625"
"USEP","13 Dec 2005","47","103.73","4095.986"
"USEP","13 Dec 2005","48","103.00","3980.105"
"USEP","14 Dec 2005","1","103.72","3849.464"
"USEP","14 Dec 2005","2","119.22","3759.149"
"USEP","14 Dec 2005","3","131.16","3781.400"
"USEP","14 Dec 2005","4","116.99","3684.221"
"USEP","14 Dec 2005","5","105.90","3612.668"
"USEP","14 Dec 2005","6","103.88","3566.144"
"USEP","14 Dec 2005","7","102.87","3541.866"
"USEP","14 Dec 2005","8","102.65","3520.698"
"USEP","14 Dec 2005","9","102.65","3513.129"
"USEP","14 Dec 2005","10","102.59","3508.184"
"USEP","14 Dec 2005","11","102.58","3547.193"
"USEP","14 Dec 2005","12","102.49","3602.360"
"USEP","14 Dec 2005","13","101.36","3701.989"
"USEP","14 Dec 2005","14","100.93","3821.572"
"USEP","14 Dec 2005","15","100.92","4025.114"
"USEP","14 Dec 2005","16","101.00","4293.503"
"USEP","14 Dec 2005","17","104.36","4548.082"
"USEP","14 Dec 2005","18","103.29","4727.857"
"USEP","14 Dec 2005","19","103.51","4840.397"
"USEP","14 Dec 2005","20","104.30","4922.129"
"USEP","14 Dec 2005","21","107.93","4987.793"
"USEP","14 Dec 2005","22","119.23","5039.133"
"USEP","14 Dec 2005","23","121.32","5051.041"
"USEP","14 Dec 2005","24","116.27","5016.246"
"USEP","14 Dec 2005","25","106.42","4974.712"
"USEP","14 Dec 2005","26","108.51","4990.069"
"USEP","14 Dec 2005","27","118.76","5038.531"
"USEP","14 Dec 2005","28","119.38","5064.992"
"USEP","14 Dec 2005","29","110.14","5072.849"
"USEP","14 Dec 2005","30","109.42","5063.829"
"USEP","14 Dec 2005","31","108.43","5052.025"
"USEP","14 Dec 2005","32","109.16","5059.112"
"USEP","14 Dec 2005","33","107.98","5044.147"
"USEP","14 Dec 2005","34","115.29","5016.132"
"USEP","14 Dec 2005","35","105.92","4938.947"
"USEP","14 Dec 2005","36","103.44","4810.925"
"USEP","14 Dec 2005","37","103.34","4729.472"
"USEP","14 Dec 2005","38","103.34","4752.279"
"USEP","14 Dec 2005","39","103.39","4777.731"
"USEP","14 Dec 2005","40","105.61","4723.866"
"USEP","14 Dec 2005","41","106.59","4673.390"
"USEP","14 Dec 2005","42","117.13","4606.946"
"USEP","14 Dec 2005","43","127.86","4530.403"
"USEP","14 Dec 2005","44","126.43","4420.099"
"USEP","14 Dec 2005","45","126.61","4312.389"
"USEP","14 Dec 2005","46","106.99","4196.111"
"USEP","14 Dec 2005","47","105.94","4090.380"
"USEP","14 Dec 2005","48","103.95","3982.794"
"USEP","15 Dec 2005","1","103.82","3884.507"
"USEP","15 Dec 2005","2","106.43","3769.541"
"USEP","15 Dec 2005","3","105.93","3715.622"
"USEP","15 Dec 2005","4","103.90","3649.188"
"USEP","15 Dec 2005","5","102.61","3597.152"
"USEP","15 Dec 2005","6","102.57","3556.323"
"USEP","15 Dec 2005","7","102.50","3527.567"
"USEP","15 Dec 2005","8","102.48","3517.259"
"USEP","15 Dec 2005","9","102.13","3510.758"
"USEP","15 Dec 2005","10","102.49","3515.534"
"USEP","15 Dec 2005","11","102.54","3575.329"
"USEP","15 Dec 2005","12","102.56","3665.877"
"USEP","15 Dec 2005","13","102.64","3781.032"
"USEP","15 Dec 2005","14","103.19","3898.041"
"USEP","15 Dec 2005","15","102.56","4069.953"
"USEP","15 Dec 2005","16","102.22","4337.558"
"USEP","15 Dec 2005","17","103.19","4587.742"
"USEP","15 Dec 2005","18","103.42","4772.641"
"USEP","15 Dec 2005","19","105.17","4939.385"
"USEP","15 Dec 2005","20","105.33","5032.672"
"USEP","15 Dec 2005","21","105.81","5083.053"
"USEP","15 Dec 2005","22","105.82","5067.228"
"USEP","15 Dec 2005","23","105.91","5098.325"
"USEP","15 Dec 2005","24","105.89","5078.982"
"USEP","15 Dec 2005","25","105.82","5028.626"
"USEP","15 Dec 2005","26","105.81","5044.997"
"USEP","15 Dec 2005","27","105.92","5101.660"
"USEP","15 Dec 2005","28","106.14","5136.818"
"USEP","15 Dec 2005","29","105.93","5149.919"
"USEP","15 Dec 2005","30","105.92","5142.891"
"USEP","15 Dec 2005","31","106.14","5131.868"
"USEP","15 Dec 2005","32","106.08","5128.533"
"USEP","15 Dec 2005","33","106.06","5113.295"
"USEP","15 Dec 2005","34","105.91","5084.057"
"USEP","15 Dec 2005","35","105.34","4992.176"
"USEP","15 Dec 2005","36","104.58","4858.205"
"USEP","15 Dec 2005","37","103.36","4775.593"
"USEP","15 Dec 2005","38","103.42","4790.091"
"USEP","15 Dec 2005","39","103.42","4798.232"
"USEP","15 Dec 2005","40","103.19","4715.824"
"USEP","15 Dec 2005","41","106.64","4637.731"
"USEP","15 Dec 2005","42","117.11","4582.519"
"USEP","15 Dec 2005","43","111.04","4512.462"
"USEP","15 Dec 2005","44","106.55","4410.348"
"USEP","15 Dec 2005","45","105.94","4315.819"
"USEP","15 Dec 2005","46","103.31","4207.870"
"USEP","15 Dec 2005","47","103.20","4099.395"
"USEP","15 Dec 2005","48","102.72","3966.910"
"USEP","16 Dec 2005","1","103.60","3887.857"
"USEP","16 Dec 2005","2","105.09","3834.161"
"USEP","16 Dec 2005","3","105.03","3792.652"
"USEP","16 Dec 2005","4","102.97","3709.046"
"USEP","16 Dec 2005","5","102.53","3648.860"
"USEP","16 Dec 2005","6","102.48","3600.864"
"USEP","16 Dec 2005","7","101.39","3576.273"
"USEP","16 Dec 2005","8","100.30","3566.373"
"USEP","16 Dec 2005","9","100.18","3548.610"
"USEP","16 Dec 2005","10","100.17","3545.409"
"USEP","16 Dec 2005","11","100.02","3574.876"
"USEP","16 Dec 2005","12","100.29","3640.038"
"USEP","16 Dec 2005","13","102.44","3723.857"
"USEP","16 Dec 2005","14","100.37","3845.393"
"USEP","16 Dec 2005","15","100.39","4071.628"
"USEP","16 Dec 2005","16","101.92","4352.254"
"USEP","16 Dec 2005","17","103.20","4609.496"
"USEP","16 Dec 2005","18","105.17","4788.983"
"USEP","16 Dec 2005","19","105.32","4879.024"
"USEP","16 Dec 2005","20","105.74","4967.296"
"USEP","16 Dec 2005","21","108.07","5084.091"
"USEP","16 Dec 2005","22","110.16","5112.644"
"USEP","16 Dec 2005","23","110.17","5117.067"
"USEP","16 Dec 2005","24","107.56","5055.911"
"USEP","16 Dec 2005","25","107.57","5042.184"
"USEP","16 Dec 2005","26","116.07","5059.863"
"USEP","16 Dec 2005","27","121.13","5114.413"
"USEP","16 Dec 2005","28","126.34","5137.385"
"USEP","16 Dec 2005","29","133.30","5154.288"
"USEP","16 Dec 2005","30","117.68","5137.737"
"USEP","16 Dec 2005","31","123.10","5142.519"
"USEP","16 Dec 2005","32","129.31","5149.029"
"USEP","16 Dec 2005","33","129.31","5149.596"
"USEP","16 Dec 2005","34","105.94","5076.686"
"USEP","16 Dec 2005","35","105.77","5008.582"
"USEP","16 Dec 2005","36","103.34","4867.633"
"USEP","16 Dec 2005","37","102.87","4779.425"
"USEP","16 Dec 2005","38","104.05","4814.364"
"USEP","16 Dec 2005","39","117.72","4820.850"
"USEP","16 Dec 2005","40","105.95","4735.322"
"USEP","16 Dec 2005","41","106.97","4622.304"
"USEP","16 Dec 2005","42","106.97","4558.986"
"USEP","16 Dec 2005","43","117.23","4502.850"
"USEP","16 Dec 2005","44","106.74","4421.436"
"USEP","16 Dec 2005","45","106.56","4327.946"
"USEP","16 Dec 2005","46","103.97","4225.897"
"USEP","16 Dec 2005","47","102.77","4153.389"
"USEP","16 Dec 2005","48","102.62","4042.046"
"USEP","17 Dec 2005","1","105.10","3927.970"
"USEP","17 Dec 2005","2","103.94","3854.831"
"USEP","17 Dec 2005","3","113.26","3835.786"
"USEP","17 Dec 2005","4","108.03","3773.040"
"USEP","17 Dec 2005","5","105.40","3721.297"
"USEP","17 Dec 2005","6","104.01","3675.817"
"USEP","17 Dec 2005","7","104.01","3648.229"
"USEP","17 Dec 2005","8","103.04","3605.626"
"USEP","17 Dec 2005","9","102.06","3569.598"
"USEP","17 Dec 2005","10","101.88","3552.332"
"USEP","17 Dec 2005","11","101.76","3552.019"
"USEP","17 Dec 2005","12","101.89","3592.470"
"USEP","17 Dec 2005","13","104.01","3644.859"
"USEP","17 Dec 2005","14","104.09","3681.746"
"USEP","17 Dec 2005","15","117.27","3757.499"
"USEP","17 Dec 2005","16","155.22","3933.869"
"USEP","17 Dec 2005","17","122.49","4134.906"
"USEP","17 Dec 2005","18","155.42","4285.084"
"USEP","17 Dec 2005","19","138.74","4394.757"
"USEP","17 Dec 2005","20","168.21","4471.380"
"USEP","17 Dec 2005","21","188.17","4545.209"
"USEP","17 Dec 2005","22","122.68","4587.385"
"USEP","17 Dec 2005","23","122.66","4586.843"
"USEP","17 Dec 2005","24","122.11","4540.175"
"USEP","17 Dec 2005","25","123.10","4492.497"
"USEP","17 Dec 2005","26","125.43","4460.555"
"USEP","17 Dec 2005","27","125.11","4424.900"
"USEP","17 Dec 2005","28","129.18","4395.384"
"USEP","17 Dec 2005","29","131.23","4355.420"
"USEP","17 Dec 2005","30","127.13","4315.709"
"USEP","17 Dec 2005","31","123.06","4280.124"
"USEP","17 Dec 2005","32","122.62","4244.728"
"USEP","17 Dec 2005","33","111.21","4194.645"
"USEP","17 Dec 2005","34","109.95","4135.279"
"USEP","17 Dec 2005","35","108.91","4088.720"
"USEP","17 Dec 2005","36","112.08","4073.173"
"USEP","17 Dec 2005","37","116.49","4093.565"
"USEP","17 Dec 2005","38","121.04","4188.646"
"USEP","17 Dec 2005","39","122.05","4259.181"
"USEP","17 Dec 2005","40","123.08","4249.186"
"USEP","17 Dec 2005","41","116.07","4161.938"
"USEP","17 Dec 2005","42","107.18","4117.282"
"USEP","17 Dec 2005","43","116.94","4117.312"
"USEP","17 Dec 2005","44","116.97","4127.043"
"USEP","17 Dec 2005","45","116.93","4045.883"
"USEP","17 Dec 2005","46","116.96","3955.787"
"USEP","17 Dec 2005","47","109.38","3903.006"
"USEP","17 Dec 2005","48","107.27","3836.005"
"USEP","18 Dec 2005","1","119.31","3743.205"
"USEP","18 Dec 2005","2","119.34","3663.591"
"USEP","18 Dec 2005","3","117.03","3620.198"
"USEP","18 Dec 2005","4","116.01","3562.248"
"USEP","18 Dec 2005","5","116.00","3527.005"
"USEP","18 Dec 2005","6","111.27","3487.434"
"USEP","18 Dec 2005","7","109.47","3442.664"
"USEP","18 Dec 2005","8","109.42","3411.125"
"USEP","18 Dec 2005","9","107.83","3385.942"
"USEP","18 Dec 2005","10","107.34","3364.586"
"USEP","18 Dec 2005","11","107.13","3368.477"
"USEP","18 Dec 2005","12","107.19","3394.614"
"USEP","18 Dec 2005","13","107.20","3426.114"
"USEP","18 Dec 2005","14","104.82","3414.315"
"USEP","18 Dec 2005","15","104.54","3406.796"
"USEP","18 Dec 2005","16","105.05","3475.009"
"USEP","18 Dec 2005","17","119.31","3576.392"
"USEP","18 Dec 2005","18","119.34","3686.179"
"USEP","18 Dec 2005","19","119.20","3757.449"
"USEP","18 Dec 2005","20","119.17","3812.716"
"USEP","18 Dec 2005","21","121.35","3907.156"
"USEP","18 Dec 2005","22","116.65","3957.874"
"USEP","18 Dec 2005","23","105.12","3943.203"
"USEP","18 Dec 2005","24","105.11","3929.108"
"USEP","18 Dec 2005","25","105.10","3915.714"
"USEP","18 Dec 2005","26","104.48","3934.655"
"USEP","18 Dec 2005","27","104.48","3951.548"
"USEP","18 Dec 2005","28","104.48","3963.058"
"USEP","18 Dec 2005","29","104.48","3956.806"
"USEP","18 Dec 2005","30","104.47","3952.368"
"USEP","18 Dec 2005","31","121.05","3941.712"
"USEP","18 Dec 2005","32","121.06","3936.285"
"USEP","18 Dec 2005","33","119.20","3917.354"
"USEP","18 Dec 2005","34","116.52","3887.017"
"USEP","18 Dec 2005","35","109.46","3849.265"
"USEP","18 Dec 2005","36","107.94","3842.138"
"USEP","18 Dec 2005","37","111.11","3918.666"
"USEP","18 Dec 2005","38","106.49","4056.345"
"USEP","18 Dec 2005","39","106.54","4147.490"
"USEP","18 Dec 2005","40","106.49","4133.559"
"USEP","18 Dec 2005","41","106.75","4123.360"
"USEP","18 Dec 2005","42","104.97","4114.405"
"USEP","18 Dec 2005","43","104.90","4106.184"
"USEP","18 Dec 2005","44","104.45","4071.106"
"USEP","18 Dec 2005","45","103.13","4014.368"
"USEP","18 Dec 2005","46","101.36","3914.998"
"USEP","18 Dec 2005","47","101.19","3851.929"
"USEP","18 Dec 2005","48","100.64","3792.687"
"USEP","19 Dec 2005","1","101.29","3721.546"
"USEP","19 Dec 2005","2","100.94","3614.184"
"USEP","19 Dec 2005","3","100.14","3558.634"
"USEP","19 Dec 2005","4","99.89","3478.657"
"USEP","19 Dec 2005","5","97.74","3431.323"
"USEP","19 Dec 2005","6","98.89","3401.796"
"USEP","19 Dec 2005","7","97.73","3364.123"
"USEP","19 Dec 2005","8","97.26","3341.450"
"USEP","19 Dec 2005","9","97.09","3322.196"
"USEP","19 Dec 2005","10","97.08","3324.428"
"USEP","19 Dec 2005","11","96.82","3361.986"
"USEP","19 Dec 2005","12","96.86","3450.099"
"USEP","19 Dec 2005","13","97.29","3590.035"
"USEP","19 Dec 2005","14","97.05","3732.579"
"USEP","19 Dec 2005","15","97.91","3897.534"
"USEP","19 Dec 2005","16","100.46","4179.144"
"USEP","19 Dec 2005","17","101.43","4450.685"
"USEP","19 Dec 2005","18","101.28","4672.779"
"USEP","19 Dec 2005","19","103.03","4806.974"
"USEP","19 Dec 2005","20","103.32","4897.552"
"USEP","19 Dec 2005","21","104.69","4953.997"
"USEP","19 Dec 2005","22","104.68","5007.161"
"USEP","19 Dec 2005","23","104.34","5030.321"
"USEP","19 Dec 2005","24","104.20","5003.756"
"USEP","19 Dec 2005","25","104.19","4962.585"
"USEP","19 Dec 2005","26","104.20","4987.624"
"USEP","19 Dec 2005","27","104.41","5038.646"
"USEP","19 Dec 2005","28","105.26","5065.916"
"USEP","19 Dec 2005","29","105.25","5063.928"
"USEP","19 Dec 2005","30","104.41","5044.744"
"USEP","19 Dec 2005","31","104.40","5038.571"
"USEP","19 Dec 2005","32","104.10","5036.856"
"USEP","19 Dec 2005","33","103.84","5027.796"
"USEP","19 Dec 2005","34","103.70","4995.849"
"USEP","19 Dec 2005","35","101.97","4878.184"
"USEP","19 Dec 2005","36","101.33","4748.422"
"USEP","19 Dec 2005","37","101.02","4666.258"
"USEP","19 Dec 2005","38","101.10","4687.629"
"USEP","19 Dec 2005","39","101.15","4711.431"
"USEP","19 Dec 2005","40","101.17","4658.550"
"USEP","19 Dec 2005","41","101.21","4595.123"
"USEP","19 Dec 2005","42","101.53","4526.964"
"USEP","19 Dec 2005","43","104.58","4466.947"
"USEP","19 Dec 2005","44","104.60","4369.231"
"USEP","19 Dec 2005","45","104.29","4258.281"
"USEP","19 Dec 2005","46","103.11","4148.315"
"USEP","19 Dec 2005","47","101.37","4054.014"
"USEP","19 Dec 2005","48","101.22","3966.448"
"USEP","20 Dec 2005","1","101.69","3869.299"
"USEP","20 Dec 2005","2","102.29","3773.264"
"USEP","20 Dec 2005","3","101.51","3677.387"
"USEP","20 Dec 2005","4","101.39","3630.963"
"USEP","20 Dec 2005","5","101.06","3598.727"
"USEP","20 Dec 2005","6","100.96","3543.585"
"USEP","20 Dec 2005","7","99.52","3511.872"
"USEP","20 Dec 2005","8","99.51","3500.013"
"USEP","20 Dec 2005","9","99.51","3493.368"
"USEP","20 Dec 2005","10","99.52","3500.858"
"USEP","20 Dec 2005","11","99.26","3526.314"
"USEP","20 Dec 2005","12","99.04","3600.198"
"USEP","20 Dec 2005","13","98.98","3711.248"
"USEP","20 Dec 2005","14","98.93","3833.247"
"USEP","20 Dec 2005","15","98.49","4000.537"
"USEP","20 Dec 2005","16","99.02","4229.917"
"USEP","20 Dec 2005","17","101.10","4513.893"
"USEP","20 Dec 2005","18","100.18","4707.594"
"USEP","20 Dec 2005","19","100.97","4835.030"
"USEP","20 Dec 2005","20","101.40","4916.105"
"USEP","20 Dec 2005","21","101.95","4975.711"
"USEP","20 Dec 2005","22","103.01","5008.925"
"USEP","20 Dec 2005","23","103.05","5016.052"
"USEP","20 Dec 2005","24","102.00","4972.331"
"USEP","20 Dec 2005","25","101.48","4936.090"
"USEP","20 Dec 2005","26","101.93","4963.027"
"USEP","20 Dec 2005","27","102.97","5011.167"
"USEP","20 Dec 2005","28","103.04","5040.494"
"USEP","20 Dec 2005","29","104.02","5063.431"
"USEP","20 Dec 2005","30","104.01","5056.230"
"USEP","20 Dec 2005","31","104.02","5048.760"
"USEP","20 Dec 2005","32","103.04","5041.881"
"USEP","20 Dec 2005","33","103.04","5028.248"
"USEP","20 Dec 2005","34","102.52","4984.686"
"USEP","20 Dec 2005","35","101.00","4905.947"
"USEP","20 Dec 2005","36","100.63","4771.881"
"USEP","20 Dec 2005","37","99.92","4686.238"
"USEP","20 Dec 2005","38","100.22","4749.367"
"USEP","20 Dec 2005","39","100.17","4738.820"
"USEP","20 Dec 2005","40","100.98","4680.726"
"USEP","20 Dec 2005","41","100.99","4631.016"
"USEP","20 Dec 2005","42","101.05","4566.068"
"USEP","20 Dec 2005","43","103.98","4486.374"
"USEP","20 Dec 2005","44","103.98","4386.959"
"USEP","20 Dec 2005","45","102.81","4297.450"
"USEP","20 Dec 2005","46","102.12","4182.568"
"USEP","20 Dec 2005","47","100.91","4028.125"
"USEP","20 Dec 2005","48","99.50","3907.240"
"USEP","21 Dec 2005","1","101.60","3816.682"
"USEP","21 Dec 2005","2","102.93","3729.359"
"USEP","21 Dec 2005","3","101.54","3663.650"
"USEP","21 Dec 2005","4","101.39","3615.889"
"USEP","21 Dec 2005","5","101.23","3567.705"
"USEP","21 Dec 2005","6","101.06","3532.487"
"USEP","21 Dec 2005","7","100.91","3496.584"
"USEP","21 Dec 2005","8","99.34","3485.988"
"USEP","21 Dec 2005","9","99.00","3475.765"
"USEP","21 Dec 2005","10","98.99","3475.605"
"USEP","21 Dec 2005","11","98.02","3490.660"
"USEP","21 Dec 2005","12","99.03","3540.002"
"USEP","21 Dec 2005","13","101.19","3651.693"
"USEP","21 Dec 2005","14","101.60","3776.952"
"USEP","21 Dec 2005","15","99.48","3971.318"
"USEP","21 Dec 2005","16","101.34","4267.471"
"USEP","21 Dec 2005","17","102.83","4518.485"
"USEP","21 Dec 2005","18","101.40","4712.191"
"USEP","21 Dec 2005","19","102.21","4810.021"
"USEP","21 Dec 2005","20","102.83","4897.463"
"USEP","21 Dec 2005","21","103.91","4973.091"
"USEP","21 Dec 2005","22","104.28","5022.632"
"USEP","21 Dec 2005","23","105.06","5035.157"
"USEP","21 Dec 2005","24","105.29","5007.837"
"USEP","21 Dec 2005","25","105.47","4970.005"
"USEP","21 Dec 2005","26","105.47","4982.942"
"USEP","21 Dec 2005","27","107.62","5029.416"
"USEP","21 Dec 2005","28","111.04","5059.694"
"USEP","21 Dec 2005","29","109.90","5073.709"
"USEP","21 Dec 2005","30","107.56","5056.413"
"USEP","21 Dec 2005","31","107.36","5046.548"
"USEP","21 Dec 2005","32","109.11","5047.194"
"USEP","21 Dec 2005","33","107.36","5037.955"
"USEP","21 Dec 2005","34","106.32","5013.333"
"USEP","21 Dec 2005","35","105.23","4934.320"
"USEP","21 Dec 2005","36","102.82","4812.113"
"USEP","21 Dec 2005","37","101.38","4717.285"
"USEP","21 Dec 2005","38","102.80","4736.499"
"USEP","21 Dec 2005","39","105.20","4765.385"
"USEP","21 Dec 2005","40","106.22","4726.569"
"USEP","21 Dec 2005","41","114.02","4657.148"
"USEP","21 Dec 2005","42","124.30","4585.834"
"USEP","21 Dec 2005","43","108.31","4502.999"
"USEP","21 Dec 2005","44","105.28","4396.959"
"USEP","21 Dec 2005","45","102.81","4290.969"
"USEP","21 Dec 2005","46","102.09","4210.514"
"USEP","21 Dec 2005","47","101.33","4129.861"
"USEP","21 Dec 2005","48","99.72","4037.598"
"USEP","22 Dec 2005","1","103.58","3915.848"
"USEP","22 Dec 2005","2","102.25","3826.632"
"USEP","22 Dec 2005","3","101.63","3746.078"
"USEP","22 Dec 2005","4","101.92","3690.369"
"USEP","22 Dec 2005","5","101.51","3647.289"
"USEP","22 Dec 2005","6","100.97","3618.766"
"USEP","22 Dec 2005","7","100.33","3579.603"
"USEP","22 Dec 2005","8","99.29","3555.210"
"USEP","22 Dec 2005","9","98.97","3552.129"
"USEP","22 Dec 2005","10","98.93","3551.239"
"USEP","22 Dec 2005","11","98.39","3571.641"
"USEP","22 Dec 2005","12","98.48","3643.423"
"USEP","22 Dec 2005","13","98.44","3736.908"
"USEP","22 Dec 2005","14","98.36","3847.118"
"USEP","22 Dec 2005","15","97.86","4018.374"
"USEP","22 Dec 2005","16","98.48","4290.169"
"USEP","22 Dec 2005","17","99.32","4570.104"
"USEP","22 Dec 2005","18","99.60","4751.598"
"USEP","22 Dec 2005","19","100.19","4876.002"
"USEP","22 Dec 2005","20","101.38","4962.187"
"USEP","22 Dec 2005","21","103.29","5048.178"
"USEP","22 Dec 2005","22","105.62","5099.389"
"USEP","22 Dec 2005","23","106.07","5105.283"
"USEP","22 Dec 2005","24","102.45","5060.762"
"USEP","22 Dec 2005","25","101.99","5026.807"
"USEP","22 Dec 2005","26","101.93","5042.691"
"USEP","22 Dec 2005","27","102.45","5079.310"
"USEP","22 Dec 2005","28","102.03","5050.256"
"USEP","22 Dec 2005","29","101.22","5020.714"
"USEP","22 Dec 2005","30","100.98","5011.286"
"USEP","22 Dec 2005","31","100.89","4990.894"
"USEP","22 Dec 2005","32","100.76","4983.851"
"USEP","22 Dec 2005","33","100.69","4959.618"
"USEP","22 Dec 2005","34","100.21","4935.737"
"USEP","22 Dec 2005","35","99.92","4864.204"
"USEP","22 Dec 2005","36","99.39","4729.646"
"USEP","22 Dec 2005","37","99.20","4646.935"
"USEP","22 Dec 2005","38","99.31","4675.274"
"USEP","22 Dec 2005","39","99.28","4701.774"
"USEP","22 Dec 2005","40","99.96","4656.810"
"USEP","22 Dec 2005","41","99.40","4549.429"
"USEP","22 Dec 2005","42","101.86","4489.610"
"USEP","22 Dec 2005","43","101.92","4408.196"
"USEP","22 Dec 2005","44","102.02","4325.774"
"USEP","22 Dec 2005","45","101.30","4206.041"
"USEP","22 Dec 2005","46","100.01","4079.411"
"USEP","22 Dec 2005","47","99.46","3994.777"
"USEP","22 Dec 2005","48","100.26","3859.344"
"USEP","23 Dec 2005","1","103.91","3772.434"
"USEP","23 Dec 2005","2","136.47","3722.709"
"USEP","23 Dec 2005","3","106.96","3652.433"
"USEP","23 Dec 2005","4","104.92","3578.529"
"USEP","23 Dec 2005","5","102.91","3496.986"
"USEP","23 Dec 2005","6","102.14","3447.242"
"USEP","23 Dec 2005","7","101.62","3425.563"
"USEP","23 Dec 2005","8","101.57","3413.292"
"USEP","23 Dec 2005","9","101.57","3408.376"
"USEP","23 Dec 2005","10","101.57","3413.550"
"USEP","23 Dec 2005","11","100.84","3436.656"
"USEP","23 Dec 2005","12","100.84","3503.447"
"USEP","23 Dec 2005","13","100.92","3603.449"
"USEP","23 Dec 2005","14","104.31","3748.483"
"USEP","23 Dec 2005","15","102.49","3957.253"
