,Q_DH_networkload,Q_aux_ch,Q_aux_dech,Q_from_storage_used,Q_missing,Q_storage_content_Wh,Q_to_storage,Solar_Q_th_W,mdot_DH_fin
1560,242342.0,0.0,0.0,0.0,242342.0,0.0,0.0,0.0,18.37265820596168
1561,269318.0,0.0,0.0,0.0,269318.0,0.0,0.0,0.0,18.37265820596168
1562,295497.0,0.0,0.0,0.0,295497.0,0.0,0.0,0.0,18.37265820596168
1563,309955.0,0.0,0.0,0.0,309955.0,0.0,0.0,0.0,18.37265820596168
1564,328418.0000000001,0.0,0.0,0.0,328418.0000000001,0.0,0.0,0.0,18.37265820596168
1565,343093.0,0.0,0.0,0.0,343093.0,0.0,0.0,0.0,18.37265820596168
1566,1263330.0,0.0,0.0,0.0,1263330.0,0.0,0.0,0.0,26.603987079453503
1567,1205140.0,0.0,0.0,0.0,1205140.0,0.0,0.0,0.0,26.603987079453503
1568,1203550.0,0.0,0.0,0.0,1203550.0,0.0,0.0,0.0,26.919697030474893
1569,1132964.0,0.0,0.0,0.0,1132964.0,0.0,0.0,0.0,26.603987079453503
1570,1070523.0,0.0,0.0,0.0,704950.6,0.0,0.0,365572.4,17.51900393924558
1571,1033738.0,0.0,0.0,0.0,863008.5,0.0,0.0,170729.5,22.47370934871756
1572,1057987.0,0.0,0.0,0.0,955758.0,0.0,0.0,102229.0,25.174168235108276
1573,913689.0,0.0,0.0,0.0,901711.3,0.0,0.0,11977.7,22.241367973796063
1574,804059.0,0.0,0.0,0.0,804059.0,0.0,0.0,0.0,21.291895214682267
1575,780023.0,0.0,0.0,0.0,780023.0,0.0,0.0,0.0,21.291895214682267
1576,772319.0000000001,0.0,0.0,0.0,772319.0000000001,0.0,0.0,0.0,22.53680669479217
1577,886633.0,0.0,0.0,0.0,886633.0,0.0,0.0,0.0,26.603987079453503
1578,1007147.0,0.0,0.0,0.0,1007147.0,0.0,0.0,0.0,26.919697030474893
1579,1064759.0,0.0,0.0,0.0,1064759.0,0.0,0.0,0.0,26.919697030474893
1580,1077103.0,0.0,0.0,0.0,1077103.0,0.0,0.0,0.0,26.919697030474893
1581,399189.0,0.0,0.0,0.0,399189.0,0.0,0.0,0.0,17.577665791674267
1582,323147.0,0.0,0.0,0.0,323147.0,0.0,0.0,0.0,17.736783519544293
1583,331306.0,0.0,0.0,0.0,331306.0,0.0,0.0,0.0,18.688368156983067
1584,290049.0,0.0,0.0,0.0,290049.0,0.0,0.0,0.0,18.37265820596168
1585,397277.0,0.0,0.0,0.0,397277.0,0.0,0.0,0.0,18.37265820596168
1586,436064.0,0.0,0.0,0.0,436064.0,0.0,0.0,0.0,18.37265820596168
1587,456338.0,0.0,0.0,0.0,456338.0,0.0,0.0,0.0,18.37265820596168
1588,471636.0,0.0,0.0,0.0,471636.0,0.0,0.0,0.0,18.372658205961677
1589,824026.0,0.0,0.0,0.0,824026.0,0.0,0.0,0.0,19.723420700538817
1590,1942347.0,0.0,0.0,0.0,1942347.0,0.0,0.0,0.0,32.228287144213425
1591,3684571.0,0.0,0.0,0.0,3684571.0,0.0,0.0,0.0,41.769527359492976
1592,3872453.0,0.0,0.0,0.0,3872453.0,0.0,0.0,0.0,41.769527359492976
1593,3741703.0,0.0,0.0,0.0,3000734.5,0.0,0.0,740968.5,32.002308472309494
1594,3784401.0,0.0,0.0,0.0,3393744.8,0.0,0.0,390656.2,35.78533446580719
1595,3743704.0,0.0,0.0,0.0,3371136.7,0.0,0.0,372567.30000000005,35.93336657278388
1596,3575478.0,0.0,0.0,0.0,3243717.2,0.0,0.0,331760.8,36.909584278459285
1597,3084159.0,0.0,0.0,0.0,2880064.3,0.0,0.0,204094.7,31.067350181274755
1598,3006465.0,0.0,0.0,0.0,2973850.9,0.0,0.0,32614.099999999995,32.90802559646865
1599,4450407.0,0.0,0.0,0.0,4450407.0,0.0,0.0,0.0,45.26326986337543
1600,3987631.0,0.0,0.0,0.0,3987631.0,0.0,0.0,0.0,43.25195454859821
1601,3480419.0,0.0,0.0,0.0,3480419.0,0.0,0.0,0.0,40.41876486491584
1602,1594028.0,0.0,0.0,0.0,1594028.0,0.0,0.0,0.0,27.954749574030643
1603,1635523.0,0.0,0.0,0.0,1635523.0,0.0,0.0,0.0,28.270459525052022
1604,1644251.0,0.0,0.0,0.0,1644251.0,0.0,0.0,0.0,28.270459525052022
1605,829787.0,0.0,0.0,0.0,829787.0,0.0,0.0,0.0,20.986260504624347
1606,472629.0,0.0,0.0,0.0,472629.0,0.0,0.0,0.0,18.37265820596168
1607,477051.0,0.0,0.0,0.0,477051.0,0.0,0.0,0.0,18.37265820596168
1608,435000.0,0.0,0.0,0.0,435000.0,0.0,0.0,0.0,18.37265820596168
1609,446488.0,0.0,0.0,0.0,446488.0,0.0,0.0,0.0,18.37265820596168
1610,468905.0,0.0,0.0,0.0,468905.0,0.0,0.0,0.0,18.372658205961677
1611,478967.0,0.0,0.0,0.0,478967.0,0.0,0.0,0.0,18.372658205961685
1612,484888.0,0.0,0.0,0.0,484888.0,0.0,0.0,0.0,18.37265820596168
1613,752983.0,0.0,0.0,0.0,752983.0,0.0,0.0,0.0,19.723420700538817
1614,1895989.0,0.0,0.0,0.0,1895989.0,0.0,0.0,0.0,32.228287144213425
1615,2351040.0,0.0,0.0,0.0,2351040.0,0.0,0.0,0.0,29.109605863601775
1616,2564983.0,0.0,0.0,0.0,2564983.0,0.0,0.0,0.0,29.109605863601775
1617,2749659.0,0.0,0.0,0.0,1860512.3000000003,0.0,0.0,889146.6999999998,20.3353721577836
1618,2580030.0,0.0,0.0,0.0,2094975.2999999998,0.0,0.0,485054.7000000001,24.403525295092805
1619,2368031.0,0.0,0.0,0.0,1863439.1,0.0,0.0,504591.9,22.90678532157088
1620,1969257.0,0.0,0.0,0.0,1528520.7,0.0,0.0,440736.30000000005,22.065832410389447
1621,1957522.0,0.0,0.0,0.0,1659972.0999999999,0.0,0.0,297549.9000000001,23.639296419819466
1622,2480636.0,0.0,0.0,0.0,2355063.4,0.0,0.0,125572.6,28.084247237463348
1623,2605874.0,0.0,0.0,0.0,2605874.0,0.0,0.0,0.0,31.80788098007532
1624,2260125.0,0.0,0.0,0.0,2260125.0,0.0,0.0,0.0,29.10960586360177
1625,2076697.0,0.0,0.0,0.0,2076697.0,0.0,0.0,0.0,29.10960586360177
1626,1361585.0,0.0,0.0,0.0,1361585.0,0.0,0.0,0.0,27.954749574030647
1627,1443039.0,0.0,0.0,0.0,1443039.0,0.0,0.0,0.0,27.954749574030643
1628,1464906.0,0.0,0.0,0.0,1464906.0,0.0,0.0,0.0,27.954749574030643
1629,737327.0,0.0,0.0,0.0,737327.0,0.0,0.0,0.0,19.960469380505373
1630,392855.0,0.0,0.0,0.0,392855.0,0.0,0.0,0.0,18.37265820596168
1631,397762.0,0.0,0.0,0.0,397762.0,0.0,0.0,0.0,18.37265820596168
1632,370656.0,0.0,0.0,0.0,370656.0,0.0,0.0,0.0,18.37265820596168
1633,390222.0,0.0,0.0,0.0,390222.0,0.0,0.0,0.0,18.37265820596168
1634,424035.0,0.0,0.0,0.0,424035.0,0.0,0.0,0.0,18.37265820596168
1635,441969.0,0.0,0.0,0.0,441969.0,0.0,0.0,0.0,18.37265820596168
1636,453719.0,0.0,0.0,0.0,453719.0,0.0,0.0,0.0,18.37265820596168
1637,760341.0,0.0,0.0,0.0,760341.0,0.0,0.0,0.0,19.723420700538817
1638,1910080.0,0.0,0.0,0.0,1910080.0,0.0,0.0,0.0,32.13915394626813
1639,3669491.0,0.0,0.0,0.0,3669491.0,0.0,0.0,0.0,41.769527359492976
1640,4039027.0,0.0,0.0,0.0,4039027.0,0.0,0.0,0.0,42.55885671082496
1641,4038357.0,0.0,0.0,0.0,3852846.0,0.0,0.0,185511.0,41.0644665097506
1642,4249053.0,0.0,0.0,0.0,3925302.9,0.0,0.0,323750.1,39.76218764378271
1643,4195863.0,0.0,0.0,0.0,3845452.4,0.0,0.0,350410.60000000003,40.46124184542678
1644,3780596.0,0.0,0.0,0.0,3480279.7,0.0,0.0,300316.3,38.81504735376782
1645,3838310.0,0.0,0.0,0.0,3639602.5,0.0,0.0,198707.5,40.13183771126023
1646,3895988.0,0.0,0.0,0.0,3849481.9,0.0,0.0,46506.100000000006,41.272502336910904
1647,4093164.0,0.0,0.0,0.0,4093164.0,0.0,0.0,0.0,42.49635481832642
1648,3895373.0,0.0,0.0,0.0,3895373.0,0.0,0.0,0.0,42.96838068142522
1649,3793232.0,0.0,0.0,0.0,3793232.0,0.0,0.0,0.0,43.25195454859821
1650,1538997.0,0.0,0.0,0.0,1538997.0,0.0,0.0,0.0,28.270459525052026
1651,1590473.0,0.0,0.0,0.0,1590473.0,0.0,0.0,0.0,30.56835187269331
1652,1663269.0,0.0,0.0,0.0,1663269.0,0.0,0.0,0.0,30.56835187269331
1653,976261.0,0.0,0.0,0.0,976261.0,0.0,0.0,0.0,20.32126813120484
1654,432363.0,0.0,0.0,0.0,432363.0,0.0,0.0,0.0,18.27977121516011
1655,447211.0,0.0,0.0,0.0,447211.0,0.0,0.0,0.0,19.63549801004721
1656,330940.0,0.0,0.0,0.0,330940.0,0.0,0.0,0.0,18.37265820596168
1657,342728.0,0.0,0.0,0.0,342728.0,0.0,0.0,0.0,18.37265820596168
1658,362640.0,0.0,0.0,0.0,362640.0,0.0,0.0,0.0,18.37265820596168
1659,375078.0,0.0,0.0,0.0,375078.0,0.0,0.0,0.0,18.37265820596168
1660,378584.0,0.0,0.0,0.0,378584.0,0.0,0.0,0.0,18.37265820596168
1661,899451.0,0.0,0.0,0.0,899451.0,0.0,0.0,0.0,21.07418319511596
1662,1995626.0,0.0,0.0,0.0,1995626.0,0.0,0.0,0.0,33.357799552339195
1663,7237117.0,0.0,0.0,0.0,7237117.0,0.0,0.0,0.0,91.65853763620014
1664,8330388.0,0.0,0.0,0.0,7832972.8,0.0,0.0,497415.2,101.04296560047712
1665,7449935.0,0.0,0.0,0.0,6652660.4,0.0,0.0,797274.6000000001,89.46873756040229
1666,7421902.0,0.0,0.0,0.0,6573044.6,0.0,0.0,848857.4,85.72582430766451
1667,7190201.0,0.0,0.0,0.0,6373466.9,0.0,0.0,816734.1,80.12064068609865
1668,6487532.0,0.0,0.0,0.0,5744267.0,0.0,0.0,743265.0,56.26466910614277
1669,6559471.0,0.0,0.0,0.0,5953336.8,0.0,0.0,606134.2000000001,60.20536360868102
1670,6583003.0,0.0,0.0,0.0,6232788.9,0.0,0.0,350214.1,73.22711870029376
1671,5965770.0,0.0,0.0,0.0,5839302.4,0.0,0.0,126467.60000000003,58.85129437615448
1672,5767448.0,0.0,0.0,0.0,5767448.0,0.0,0.0,0.0,63.58807711459989
1673,5301424.0,0.0,0.0,0.0,5301424.0,0.0,0.0,0.0,61.775818543341984
1674,1481732.0,0.0,0.0,0.0,1481732.0,0.0,0.0,0.0,30.568351872693313
1675,1537896.0,0.0,0.0,0.0,1537896.0,0.0,0.0,0.0,30.56835187269331
1676,1554066.0,0.0,0.0,0.0,1554066.0,0.0,0.0,0.0,30.568351872693306
1677,890740.0,0.0,0.0,0.0,890740.0,0.0,0.0,0.0,20.27919078082854
1678,376406.0,0.0,0.0,0.0,376406.0,0.0,0.0,0.0,17.577665791674267
1679,402953.0,0.0,0.0,0.0,402953.0,0.0,0.0,0.0,17.577665791674267
1680,290241.0,0.0,0.0,0.0,290241.0,0.0,0.0,0.0,16.88649335110563
1681,309344.0,0.0,0.0,0.0,309344.0,0.0,0.0,0.0,18.29399693490685
1682,337289.0,0.0,0.0,0.0,337289.0,0.0,0.0,0.0,18.37265820596168
1683,356380.0,0.0,0.0,0.0,356380.0,0.0,0.0,0.0,18.37265820596168
1684,380454.0,0.0,0.0,0.0,380454.0,0.0,0.0,0.0,18.37265820596168
1685,835919.0,0.0,0.0,0.0,835919.0,0.0,0.0,0.0,21.07418319511596
1686,1929879.0,0.0,0.0,0.0,1929879.0,0.0,0.0,0.0,29.305512068607772
1687,6373070.0,0.0,0.0,0.0,6373070.0,0.0,0.0,0.0,70.85970004212538
1688,6151729.0,0.0,0.0,0.0,6151729.0,0.0,0.0,0.0,69.17856648579996
1689,6319144.0,0.0,0.0,0.0,6005300.6,0.0,0.0,313843.4,61.89175026979756
1690,6768075.0,0.0,0.0,0.0,6463788.3,0.0,0.0,304286.7,71.58501262632304
1691,6459417.0,0.0,0.0,0.0,6077593.1,0.0,0.0,381823.9,61.276586399615745
1692,6687918.0,0.0,0.0,0.0,6314162.0,0.0,0.0,373756.0,64.8622618203603
1693,6937784.0,0.0,0.0,0.0,6695551.5,0.0,0.0,242232.5,77.92071313817956
1694,6262796.0,0.0,0.0,0.0,6162504.9,0.0,0.0,100291.1,64.3907391775246
1695,5523688.0,0.0,0.0,0.0,5523688.0,0.0,0.0,0.0,61.942898462109156
1696,4958874.0,0.0,0.0,0.0,4958874.0,0.0,0.0,0.0,58.49454844419016
1697,4669695.0,0.0,0.0,0.0,4669695.0,0.0,0.0,0.0,51.70615763066728
1698,1477757.0,0.0,0.0,0.0,1477757.0,0.0,0.0,0.0,28.270459525052022
1699,1555543.0,0.0,0.0,0.0,1555543.0,0.0,0.0,0.0,30.56835187269331
1700,1615073.0,0.0,0.0,0.0,1615073.0,0.0,0.0,0.0,30.56835187269331
1701,905287.0,0.0,0.0,0.0,905287.0,0.0,0.0,0.0,20.279190780828543
1702,399196.0,0.0,0.0,0.0,399196.0,0.0,0.0,0.0,17.577665791674267
1703,401560.0,0.0,0.0,0.0,401560.0,0.0,0.0,0.0,17.69647489452936
1704,296709.0,0.0,0.0,0.0,296709.0,0.0,0.0,0.0,17.263731614156644
1705,249150.0,0.0,0.0,0.0,249150.0,0.0,0.0,0.0,18.37265820596168
1706,245913.0,0.0,0.0,0.0,245913.0,0.0,0.0,0.0,18.37265820596168
1707,258050.0,0.0,0.0,0.0,258050.0,0.0,0.0,0.0,18.37265820596168
1708,269854.0,0.0,0.0,0.0,269854.0,0.0,0.0,0.0,18.37265820596168
1709,287692.0,0.0,0.0,0.0,287692.0,0.0,0.0,0.0,18.37265820596168
1710,1163440.0,0.0,0.0,0.0,1163440.0,0.0,0.0,0.0,26.603987079453503
1711,1106190.0,0.0,0.0,0.0,1106190.0,0.0,0.0,0.0,26.603987079453503
1712,1220763.0,0.0,0.0,0.0,1220763.0,0.0,0.0,0.0,27.866826883539034
1713,1190581.0,0.0,0.0,0.0,507143.3999999999,0.0,0.0,683437.6000000001,11.87023590409169
1714,1038605.0,0.0,0.0,0.0,590550.7,0.0,0.0,448054.30000000005,15.306537061861697
1715,1019457.0,0.0,0.0,0.0,525442.8,0.0,0.0,494014.2,13.874799018344486
1716,1137396.0,0.0,0.0,0.0,686524.2999999998,0.0,0.0,450871.7000000001,16.820222525349845
1717,1003733.0,0.0,0.0,0.0,696206.6,0.0,0.0,307526.4,19.00150864434788
1718,864959.0,0.0,0.0,0.0,697761.3,0.0,0.0,167197.7,20.04143632778191
1719,819354.0,0.0,0.0,0.0,819354.0,0.0,0.0,0.0,21.36402889046772
1720,829517.0,0.0,0.0,0.0,829517.0,0.0,0.0,0.0,21.36402889046772
1721,894347.0,0.0,0.0,0.0,894347.0,0.0,0.0,0.0,24.96680275261083
1722,987102.0,0.0,0.0,0.0,987102.0,0.0,0.0,0.0,26.68371321731039
1723,994042.0,0.0,0.0,0.0,994042.0,0.0,0.0,0.0,27.630843070374542
1724,1012201.0,0.0,0.0,0.0,1012201.0,0.0,0.0,0.0,27.866826883539034
1725,368085.0,0.0,0.0,0.0,368085.0,0.0,0.0,0.0,17.577665791674267
1726,270733.0,0.0,0.0,0.0,270733.0,0.0,0.0,0.0,16.630535938610112
1727,279921.0,0.0,0.0,0.0,279921.0,0.0,0.0,0.0,16.630535938610112
1728,204699.0,0.0,0.0,0.0,204699.0,0.0,0.0,0.0,16.72909763972109
1729,233780.0,0.0,0.0,0.0,233780.0,0.0,0.0,0.0,18.37265820596168
1730,255774.0,0.0,0.0,0.0,255774.0,0.0,0.0,0.0,18.37265820596168
1731,275184.0,0.0,0.0,0.0,275184.0,0.0,0.0,0.0,18.37265820596168
1732,294156.0,0.0,0.0,0.0,294156.0,0.0,0.0,0.0,18.37265820596168
1733,309348.0,0.0,0.0,0.0,309348.0,0.0,0.0,0.0,18.37265820596168
1734,1201396.0,0.0,0.0,0.0,1201396.0,0.0,0.0,0.0,26.603987079453503
1735,1128273.0,0.0,0.0,0.0,1128273.0,0.0,0.0,0.0,26.603987079453503
1736,1199908.0,0.0,0.0,0.0,1199908.0,0.0,0.0,0.0,27.866826883539034
1737,1133217.0,0.0,0.0,0.0,256414.8999999999,0.0,0.0,876802.1000000001,6.305473381232341
1738,1048243.0,0.0,0.0,0.0,522103.6,0.0,0.0,526139.4,13.879768943339007
1739,992144.0,0.0,0.0,0.0,427788.5,0.0,0.0,564355.5,11.81197571756983
1740,1014225.0,0.0,0.0,0.0,497459.5,0.0,0.0,516765.5,10.815017732229057
1741,863399.0,0.0,0.0,0.0,507571.7,0.0,0.0,355827.3,12.752991957021743
1742,732199.0,0.0,0.0,0.0,523270.6,0.0,0.0,208928.40000000002,14.826402000184062
1743,706270.0,0.0,0.0,0.0,708747.0,0.0,0.0,-2477.0,20.818960563852993
1744,694907.0,0.0,0.0,0.0,694907.0,0.0,0.0,0.0,20.746200375356022
1745,808305.0,0.0,0.0,0.0,808305.0,0.0,0.0,0.0,20.746200375356022
1746,948017.0,0.0,0.0,0.0,948017.0,0.0,0.0,0.0,22.936145184817253
1747,1015065.0,0.0,0.0,0.0,1015065.0,0.0,0.0,0.0,26.890478299140515
1748,1047940.0,0.0,0.0,0.0,1047940.0,0.0,0.0,0.0,27.866826883539034
1749,420944.0,0.0,0.0,0.0,420944.0,0.0,0.0,0.0,18.209085693717032
1750,299788.0,0.0,0.0,0.0,299788.0,0.0,0.0,0.0,17.577665791674267
1751,304910.0,0.0,0.0,0.0,304910.0,0.0,0.0,0.0,17.577665791674267
1752,201873.0,0.0,0.0,0.0,201873.0,0.0,0.0,0.0,16.35147537236952
1753,300013.0,0.0,0.0,0.0,300013.0,0.0,0.0,0.0,18.29399693490685
1754,333368.0,0.0,0.0,0.0,333368.0,0.0,0.0,0.0,18.37265820596168
1755,353422.0,0.0,0.0,0.0,353422.0,0.0,0.0,0.0,18.37265820596168
1756,364239.0,0.0,0.0,0.0,364239.0,0.0,0.0,0.0,18.37265820596168
1757,854532.0,0.0,0.0,0.0,854532.0,0.0,0.0,0.0,21.07418319511596
1758,1940574.0,0.0,0.0,0.0,1940574.0,0.0,0.0,0.0,29.305512068607772
1759,6067109.0,0.0,0.0,0.0,6067109.0,0.0,0.0,0.0,66.46724812479172
1760,5860324.0,0.0,0.0,0.0,5860324.0,0.0,0.0,0.0,62.730670592081694
1761,5374681.0,0.0,0.0,0.0,3238659.9,0.0,0.0,2136021.1,36.55343618569577
1762,4929771.0,0.0,0.0,0.0,4125380.7,0.0,0.0,804390.3,43.37027861292338
1763,5256013.0,0.0,0.0,0.0,4489190.9,0.0,0.0,766822.1000000001,48.11958633995725
1764,4664006.0,0.0,0.0,0.0,3965921.6999999997,0.0,0.0,698084.3000000002,40.283349573102015
1765,4913348.0,0.0,0.0,0.0,4347156.2,0.0,0.0,566191.8000000002,45.66308668409339
1766,4763728.0,0.0,0.0,0.0,4429856.3,0.0,0.0,333871.7,47.387952057303075
1767,4429776.0,0.0,0.0,0.0,4304432.5,0.0,0.0,125343.5,45.0003855667412
1768,4713557.0,0.0,0.0,0.0,4713557.0,0.0,0.0,0.0,53.846351533175316
1769,4390639.0,0.0,0.0,0.0,4390639.0,0.0,0.0,0.0,46.345864554319725
1770,1201345.0,0.0,0.0,0.0,1201345.0,0.0,0.0,0.0,22.09696286993316
1771,1310199.0,0.0,0.0,0.0,1310199.0,0.0,0.0,0.0,23.274287980433694
1772,1393956.0,0.0,0.0,0.0,1393956.0,0.0,0.0,0.0,27.377766358166344
1773,745412.0,0.0,0.0,0.0,745412.0,0.0,0.0,0.0,18.9284282862514
1774,297714.0,0.0,0.0,0.0,297714.0,0.0,0.0,0.0,16.630535938610112
1775,330891.0,0.0,0.0,0.0,330891.0,0.0,0.0,0.0,17.577665791674267
1776,227624.0,0.0,0.0,0.0,227624.0,0.0,0.0,0.0,16.31482598758873
1777,248226.0,0.0,0.0,0.0,248226.0,0.0,0.0,0.0,16.31482598758873
1778,278029.0,0.0,0.0,0.0,278029.0,0.0,0.0,0.0,16.559705631597808
1779,294217.0,0.0,0.0,0.0,294217.0,0.0,0.0,0.0,18.29399693490685
1780,304822.0,0.0,0.0,0.0,304822.0,0.0,0.0,0.0,18.37265820596168
1781,671152.0,0.0,0.0,0.0,671152.0,0.0,0.0,0.0,19.723420700538817
1782,1703796.0,0.0,0.0,0.0,1703796.0,0.0,0.0,0.0,29.305512068607776
1783,4686830.0,0.0,0.0,0.0,4686830.0,0.0,0.0,0.0,49.718369970889476
1784,5038088.0,0.0,0.0,0.0,5038088.0,0.0,0.0,0.0,54.475207624694264
1785,4756239.0,0.0,0.0,0.0,4723456.1,0.0,0.0,32782.9,45.76275733986201
1786,4987408.0,0.0,0.0,0.0,4627198.7,0.0,0.0,360209.30000000005,47.759140845199774
1787,5326941.0,0.0,0.0,0.0,4906881.4,0.0,0.0,420059.60000000003,51.89648176554053
1788,4968939.0,0.0,0.0,0.0,4575964.6,0.0,0.0,392974.4,48.47343089767222
1789,4812969.0,0.0,0.0,0.0,4557673.7,0.0,0.0,255295.30000000002,46.081451645278904
1790,4803866.0,0.0,0.0,0.0,4688166.1,0.0,0.0,115699.90000000001,46.94268348779829
1791,5273395.0,0.0,0.0,0.0,5273395.0,0.0,0.0,0.0,54.89066517551196
1792,4737638.0,0.0,0.0,0.0,4737638.0,0.0,0.0,0.0,53.92501280423015
1793,5055475.0,0.0,0.0,0.0,5055475.0,0.0,0.0,0.0,53.92501280423015
1794,1191650.0,0.0,0.0,0.0,1191650.0,0.0,0.0,0.0,23.04409272299731
1795,1217042.0,0.0,0.0,0.0,1217042.0,0.0,0.0,0.0,23.04409272299731
1796,1250435.0,0.0,0.0,0.0,1250435.0,0.0,0.0,0.0,23.04409272299731
1797,646735.0,0.0,0.0,0.0,646735.0,0.0,0.0,0.0,19.559848188294172
1798,263916.0,0.0,0.0,0.0,263916.0,0.0,0.0,0.0,17.577665791674267
1799,284813.0,0.0,0.0,0.0,284813.0,0.0,0.0,0.0,17.577665791674267
1800,150326.0,0.0,0.0,0.0,150326.0,0.0,0.0,0.0,16.31482598758873
1801,153272.0,0.0,0.0,0.0,153272.0,0.0,0.0,0.0,16.31482598758873
1802,170110.0,0.0,0.0,0.0,170110.0,0.0,0.0,0.0,16.31482598758873
1803,177259.0,0.0,0.0,0.0,177259.0,0.0,0.0,0.0,16.31482598758873
1804,180661.0,0.0,0.0,0.0,180661.0,0.0,0.0,0.0,16.31482598758873
1805,471957.0,0.0,0.0,0.0,471957.0,0.0,0.0,0.0,17.665588482165862
1806,1399079.0,0.0,0.0,0.0,1399079.0,0.0,0.0,0.0,27.954749574030643
1807,7281630.0,0.0,0.0,0.0,7281630.0,0.0,0.0,0.0,94.56006349615527
1808,7336699.0,0.0,0.0,0.0,7336699.0,0.0,0.0,0.0,88.65507145911008
1809,6914244.0,0.0,0.0,0.0,6334376.4,0.0,0.0,579867.6,76.47183887161943
1810,6877946.0,0.0,0.0,0.0,6446600.5,0.0,0.0,431345.5,76.05036517395257
1811,6697889.0,0.0,0.0,0.0,6170471.3,0.0,0.0,527417.7000000001,72.0289854331442
1812,6208193.0,0.0,0.0,0.0,5698249.5,0.0,0.0,509943.5,68.12924086380917
1813,5908018.0,0.0,0.0,0.0,5541248.3,0.0,0.0,366769.7,68.20322585211079
1814,5450602.0,0.0,0.0,0.0,5216078.9,0.0,0.0,234523.1,65.40748293231998
1815,5319643.0,0.0,0.0,0.0,5287421.3,0.0,0.0,32221.7,66.85915907539577
1816,5395529.0,0.0,0.0,0.0,5395529.0,0.0,0.0,0.0,70.31492955944394
1817,5362033.0,0.0,0.0,0.0,5362033.0,0.0,0.0,0.0,70.31492955944394
1818,733993.0,0.0,0.0,0.0,733993.0,0.0,0.0,0.0,18.324351074197253
1819,783034.0,0.0,0.0,0.0,783034.0,0.0,0.0,0.0,20.716934994875796
1820,838917.0,0.0,0.0,0.0,838917.0,0.0,0.0,0.0,21.13184277172444
1821,372486.0,0.0,0.0,0.0,372486.0,0.0,0.0,0.0,17.094839606033357
1822,213758.0,0.0,0.0,0.0,213758.0,0.0,0.0,0.0,16.14770975296921
1823,208654.0,0.0,0.0,0.0,208654.0,0.0,0.0,0.0,16.14770975296921
1824,116656.0,0.0,0.0,0.0,116656.0,0.0,0.0,0.0,15.831999801947827
1825,153378.0,0.0,0.0,0.0,153378.0,0.0,0.0,0.0,15.831999801947823
1826,203440.0,0.0,0.0,0.0,203440.0,0.0,0.0,0.0,16.31482598758873
1827,230839.0,0.0,0.0,0.0,230839.0,0.0,0.0,0.0,16.31482598758873
1828,251800.0,0.0,0.0,0.0,251800.0,0.0,0.0,0.0,16.31482598758873
1829,521325.0,0.0,0.0,0.0,521325.0,0.0,0.0,0.0,18.246710152217236
1830,1559491.0,0.0,0.0,0.0,1559491.0,0.0,0.0,0.0,27.954749574030643
1831,6651771.0,0.0,0.0,0.0,6651771.0,0.0,0.0,0.0,85.26597802249621
1832,6722612.0,0.0,0.0,0.0,6722612.0,0.0,0.0,0.0,86.52881782658173
1833,6297534.0,0.0,0.0,0.0,5961227.4,0.0,0.0,336306.60000000003,71.05255290064873
1834,5956397.0,0.0,0.0,0.0,5475601.5,0.0,0.0,480795.5,67.36910205297406
1835,5866913.0,0.0,0.0,0.0,5326607.1,0.0,0.0,540305.9,68.68797689515584
1836,5511932.0,0.0,0.0,0.0,5017714.4,0.0,0.0,494217.5999999999,62.83270784391544
1837,5201909.0,0.0,0.0,0.0,4863355.7,0.0,0.0,338553.30000000005,51.38598557735401
1838,4832833.0,0.0,0.0,0.0,4632009.2,0.0,0.0,200823.8,46.22410204260342
1839,4719656.0,0.0,0.0,0.0,4709699.7,0.0,0.0,9956.3,48.12643909551774
1840,4765024.0,0.0,0.0,0.0,4765024.0,0.0,0.0,0.0,50.292431709724674
1841,4762598.0,0.0,0.0,0.0,4762598.0,0.0,0.0,0.0,50.82641612018937
1842,824380.0,0.0,0.0,0.0,824380.0,0.0,0.0,0.0,20.263374189715122
1843,879142.0,0.0,0.0,0.0,879142.0,0.0,0.0,0.0,20.263374189715122
1844,946185.0,0.0,0.0,0.0,946185.0,0.0,0.0,0.0,21.210504042779263
1845,385318.0,0.0,0.0,0.0,385318.0,0.0,0.0,0.0,17.094839606033357
1846,224163.0,0.0,0.0,0.0,224163.0,0.0,0.0,0.0,16.14770975296921
1847,256763.0,0.0,0.0,0.0,256763.0,0.0,0.0,0.0,16.14770975296921
1848,174877.0,0.0,0.0,0.0,174877.0,0.0,0.0,0.0,16.31482598758873
1849,198020.0,0.0,0.0,0.0,198020.0,0.0,0.0,0.0,16.31482598758873
1850,235172.0,0.0,0.0,0.0,235172.0,0.0,0.0,0.0,16.31482598758873
1851,252174.0,0.0,0.0,0.0,252174.0,0.0,0.0,0.0,16.31482598758873
1852,265348.0,0.0,0.0,0.0,265348.0,0.0,0.0,0.0,16.44091570207923
1853,528202.0,0.0,0.0,0.0,528202.0,0.0,0.0,0.0,19.55762569396852
1854,1571749.0,0.0,0.0,0.0,1571749.0,0.0,0.0,0.0,27.954749574030647
1855,5997601.0,0.0,0.0,0.0,5997601.0,0.0,0.0,0.0,67.97142277222743
1856,6244100.0,0.0,0.0,0.0,6244100.0,0.0,0.0,0.0,77.03361934372423
1857,5362285.0,0.0,0.0,0.0,4766546.6,0.0,0.0,595738.4,53.49904566709941
