ID,UUID,name,ID_recycling,recycling_method,density,unit,UBP_total,UBP_production,UBP_recycling,overall_energy_total,overall_energy_production,overall_energy_production_in_process,overall_energy_prodution_in_material,overall_recycling,renewable_energy_total,renewable_energy_production,renewable_energy_production_in_process,renewable_energy_prodution_in_material,renewable_recycling,unrenewable_energy_total,unrenewable_energy_production,unrenewable_energy_production_in_process,unrenewable_energy_prodution_in_material,unrenewable_recycling,GHG_emission_total,GHG_emission_production,GHG_emission_recycling,biogenic_carbon_in_product,,
09.007,D4BF6599-6623-4AE5-9D50-8EDDB6B05F41,Polyethylenfolie (PE),91.037,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse PE",920,kg,"6,930","4,120","2,810",25.7,26,14,12,0,0.9,1,1,0,0,24.8,25,13,12,0,5.42,2.75,2.67,0,Feuille de polyéthylène (PE),"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en PE"
09.008,FD71B629-B98E-47C8-ADA4-513631C0896B,Polyethylenvlies (PE),91.037,"Entsorgung, Dichtungsbahnen und Schutzfolien, Dampfbremse PE",920,kg,"7,090","4,280","2,810",26.5,26,15,12,0,0.5,1,1,0,0,26.0,26,14,12,0,5.63,2.96,2.67,0,Voile de polyéthylène (PE),"Élimination, feuilles d'étanchéité et de protection, frein de vapeur en PE"
10.014,9EC4E12B-5E75-4A0B-84DA-A1A5F152A4BC,Aerogel-Vlies,91.119,"Entsorgung, Aerogel-Vlies",150,kg,73600,73200,408.0,242.0,242,242,0,0,12.6,13,13,0,0,230.00,229,229,0,0,48.700,48.400,0.2890,0,Fibres d'aérogel,"Élimination, fibres d'aérogel"
10.012,E6773968-F9C9-4782-A5CD-78B9B1164571,Blähperlit,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",65-140,kg,1460,1410,42.5,4.6,5,5,0,0,0.2,0,0,0,0,4.5,4,4,0,0,1.050,1.040,0.0127,0,Perlite expansée,"Élimination, bâtiment, brique en terre cuite, élimination"
10.011,A0A69B33-B2C9-4DE4-BA2E-770C2A4EF76A,Blähvermiculit,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",65-140,kg,687,645,42.5,1.6,2,2,0,0,0.1,0,0,0,0,1.56,2,2,0,0,0.394,0.382,0.0127,0,Vermiculite expansée,"Élimination, bâtiment, brique en terre cuite, élimination"
10.016,7A1681B7-2F34-4B51-BF2D-D4C9C33CFCA5,Flachsfasern,91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"2,940","2,570",370.0,11.3,11,6,5,0,6.0,6,1,5,0,5.3,5,5,0,0,1.01,0.78,0.2350,0,Isolation en lin,"Élimination, isolation lin"
10.016.01,109E7CA4-9DB1-46E0-AAA8-EF6E159A7A63,"Flachsfasern, MAGRIPOL, Premium",91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"2,880","2,510",370.0,11.1,11,6,5,0,5.9,6,1,5,0,5.2,5,5,0,0,0.98,0.75,0.2350,0.4400,"Isolation en lin, MAGRIPOL, Premium","Élimination, isolation lin"
10.017,CC513F17-747F-4776-ABFA-9C78FF26A557,"Flachsfasern, feuerfest",91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"3,530","3,160",370.0,13.0,13,8,5,0,5.5,5,0,5,0,7.5,7,7,0,0,1.45,1.22,0.2350,0.4400,"Isolation en lin, résistant au feu","Élimination, isolation lin"
10.017.01,C5CF1731-3091-4FC5-9552-DE7368F296A6,"Flachsfasern, feuerfest, MAGRIPOL, Premium+",91.121,"Entsorgung, Flachsfaser-Dämmung",30,kg,"3,460","3,090",370.0,12.8,13,8,5,0,5.4,5,0,5,0,7.4,7,7,0,0,1.42,1.18,0.2350,0.4400,"Isolation en lin, anti-feu, MAGRIPOL, Premium+","Élimination, isolation lin"
10.001,43B03F61-91A1-438E-B958-6E274F13B241,Glaswolle,91.173,"Entsorgung, Dämmstoff, mineralisch",20-100,kg,"1,960","1,850",116.0,7.8,8,8,0,0,2.4,2,2,0,0,5.5,5,5,0,0,1.10,1.04,0.0592,0.0000,Laine de verre,"Élimination, matériaux isolant, minéral"
10.001.01,C2140A4D-E25B-4E13-BD72-87C1C5A37286,"Glaswolle, Isover, phenolbasiertes Bindemittel",91.173,"Entsorgung, Dämmstoff, mineralisch",20-100,kg,"1,830","1,710",116.0,7.4,7,7,0,0,2.3,2,2,0,0,5.1,5,5,0,0,1.03,0.97,0.0592,0.0000,"Laine de verre, Isover, résine phénolique","Élimination, matériaux isolant, minéral"
10.001.03,894290c5-7d1a-42b6-8b27-cfabcd6fa573,"Glaswolle, Isover, pflanzliches Bindemittel",91.173,"Entsorgung, Dämmstoff, mineralisch",20-100,kg,"1,700","1,580",116.0,6.1,6,6,0,0,2.5,2,2,0,0,3.7,4,4,0,0,0.89,0.83,0.0592,0.0000,"Laine de verre, Isover, liant végétal","Élimination, matériaux isolant, minéral"
10.001.02,b0b693b6-0c93-49bc-ad75-0de3492042b8,"Glaswolle, SUPAFIL",91.173,"Entsorgung, Dämmstoff, mineralisch",35,kg,"2,060","1,940",116.0,6.2,6,6,0,0,0.3,0,0,0,0,5.9,6,6,0,0,1.14,1.08,0.0592,0.0000,"Laine de verre, SUPAFIL","Élimination, matériaux isolant, minéral"
10.002,42A8911C-62FF-4A4B-ACD8-31E4148787E8,Korkplatte,91.150,"Entsorgung, Korkplatte",120,kg,"2,170","1,990",172,14.2,14,9,5,0,8.0,8,4,4,0,6.2,6,5,1,0,1.11,1.07,0.039,0.496,Panneau en liège,"Élimination, panneau de liège"
10.003,4F352DCA-9E8B-49E4-98B6-F10BA797180E,Phenolharz (PF),91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",40,kg,"10,000","6,730","3,280",34,34,27,7,0,1,1,1,0,0,34,33,26,7,0,7.26,4.17,3.09,0.00,Résine phénolique  (PF),"Élimination, matériau isolant, organique, polystyrène"
10.004,9F6CB547-DC00-4900-8FB4-A37135F510B4,Polystyrol expandiert (EPS),91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",15-40,kg,"9,800","6,520","3,280",31,30,21,9,0,1,1,1,0,0,30,30,21,9,0,7.60,4.51,3.09,0.00,Polystyrène expansé (EPS),"Élimination, matériau isolant, organique, polystyrène"
10.004.01,046FE9F5-65FC-48A0-802F-8E2EE600CDA6,"Polystyrol expandiert, SwissporEPS",91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",16.8,kg,"8,790","5,510",3280.0,27.4,27,18,9,0,0.7,1,1,0,0,26.7,27,17,9,0,6.95,3.86,3.0900,0.0000,"Polystyrène expansé, SwissporEPS","Élimination, matériau isolant, organique, polystyrène"
10.004.02,05CBB4FF-6CFE-4285-86E1-8D5EA593637D,swissporEPS Roof ECO,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",26,kg,"7,000","3,730",3280.0,18.4,18,13,5,0,1.2,1,1,0,0,17.2,17,12,5,0,5.75,2.66,3.0900,0.0000,swissporEPS Roof ECO,"Élimination, matériau isolant, organique, polystyrène"
10.004.03,99E3A2B4-CE0F-4E7A-AECB-9AA35D2FABAF,swissporEPS R 100,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",28,kg,"3,920",639,3280.0,3.3,3,3,0,0,0.9,1,1,0,0,2.4,2,2,0,0,3.56,0.46,3.0900,0.0000,swissporEPS R 100,"Élimination, matériau isolant, organique, polystyrène"
10.004.04,c27ee2a0-1c10-4ec3-b3b1-74144598d20a,swissporLAMBDA REC 100%,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",15-40,kg,"5,650","2,370",3280.0,11.2,11,11,0,0,2.0,2,2,0,0,9.2,9,9,0,0,4.31,1.22,3.0900,0.0000,swissporLAMBDA REC 100%,"Élimination, matériau isolant, organique, polystyrène"
10.004.05,e4bde1df-82ea-44c9-ba0d-67e760ffed4e,swissporLAMBDA White Mono REC100%,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",16,kg,"5,870","2,590",3280.0,12.2,12,12,0,0,2.0,2,2,0,0,10.2,10,10,0,0,4.48,1.39,3.0900,0.0000,swissporLAMBDA White Mono REC100%,"Élimination, matériau isolant, organique, polystyrène"
10.004.06,8e95e024-881c-499f-b8ce-00615fa25cce,swissporLAMBDA White REC 100%,91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",16,kg,"5,890","3,710",3280.0,12.8,13,3,9,0,2.0,2,2,0,0,10.8,11,1,9,0,4.57,1.48,3.0900,0.0000,swissporLAMBDA White REC 100%,"Élimination, matériau isolant, organique, polystyrène"
10.005,604F2ECA-F888-49C4-9FA5-C206BC37E889,Polystyrol extrudiert (XPS),91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",30-35,kg,"19,700","16,500","3,280",30,30,21,9,0,1,1,1,0,0,29.4,29,20,9,0,14.4,11.3,3.09,0.00,Polystyrène extrudé (XPS),"Élimination, matériau isolant, organique, polystyrène"
10.005.02,0e651b7f-45ea-4bef-929b-87ce6e1a20b8,"Polystyrol extrudiert, JACKODUR EVO",91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",31.1,kg,"9,200","5,920",3280.0,23.8,24,18,6,0,0.4,0,0,0,0,23.4,23,17,6,0,6.65,3.56,3.0900,0.0000,"Polystyrène extrudé, JACKODUR EVO","Élimination, matériau isolant, organique, polystyrène"
10.005.01,ACF64203-B038-4EAF-B297-53D8C48F8A42,"Polystyrol extrudiert, SwissporXPS",91.151,"Entsorgung, Dämmstoff, organisch, Polystyrol",34.3,kg,"8,880","5,600",3280.0,26.9,27,17,9,0,1.4,1,1,0,0,25.5,25,16,9,0,6.96,3.87,3.0900,0.0000,"Polystyrène extrudé, SwissporXPS","Élimination, matériau isolant, organique, polystyrène"
10.006,D23B8D09-6CCC-42B7-B54D-B67BEEEC54DD,Polyurethan (PUR/PIR),91.039,"Entsorgung, Wäremdämmstoffe Polyurethan",30,kg,"10,400","7,490","2,920",31,30,22,9,1,1,1,1,0,0,30,30,21,9,1,7.44,4.79,2.65,0.00,Polyuréthane (PUR/PIR),"Élimination, isolant thermique de polyuréthane"
10.006.01,575A32F0-D99A-4ADE-A360-8E770639A5E3,"Polyurethan, SwissporPIR",91.039,"Entsorgung, Wäremdämmstoffe Polyurethan",30,kg,"9,830","6,910",2920.0,29.0,28,20,8,1,1.0,1,1,0,0,28.0,27,19,8,1,7.08,4.43,2.6500,0.0000,"Polyuréthane, SwissporPIR","Élimination, isolant thermique de polyuréthane"
10.007,328C6FA7-DA92-462A-9CC7-6D0DB5CCE2D3,Schaumglas,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",100-165,kg,"1,760","1,710",42.5,7.0,7,7,0,0,1.9,2,2,0,0,5.2,5,5,0,0,1.19,1.17,0.0127,0.0000,Verre cellulaire,"Élimination, bâtiment, brique en terre cuite, élimination"
10.007.01,6bbf201f-48e8-4866-9dff-f6f2e3105ec6,"Schaumglas, GLAPOR",91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",120,kg,"1,020",979,42.5,3.4,3,3,0,0,0.2,0,0,0,0,3.2,3,3,0,0,0.71,0.69,0.0127,0.0000,"Verre cellulaire, GLAPOR","Élimination, bâtiment, brique en terre cuite, élimination"
10.013,BEB5B222-85E0-44DB-891D-851DF16EEA31,Schaumglasschotter,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",125-190,kg,610,567,42.5,2.4,2,2,0,0,0.4,0,0,0,0,2.0,2,2,0,0,0.27,0.25,0.0127,0.0000,Gravier de verre cellulaire,"Élimination, bâtiment, brique en terre cuite, élimination"
10.013.01,62F9139A-7A1D-40DD-90F8-38B52AF993C4,"Schaumglasschotter 10/75, Misapor",91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",125-150,kg,565,522,42.5,2.2,2,2,0,0,0.3,0,0,0,0,1.9,2,2,0,0,0.24,0.23,0.0127,0.0000,"Gravier de verre cellulaire 10/75, Misapor","Élimination, bâtiment, brique en terre cuite, élimination"
10.013.02,b6f20454-1670-4e0c-97d0-4c450fed947f,"Schaumglasschotter 10/50, Misapor",91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",160-190,kg,559,517,42.5,2.2,2,2,0,0,0.3,0,0,0,0,1.9,2,2,0,0,0.24,0.23,0.0127,0.0000,"Gravier de verre cellulaire 10/50, Misapor",
10.008,A3BBA042-97AF-4B5C-AF00-E049CEF1A557,Steinwolle,91.173,"Entsorgung, Dämmstoff, mineralisch",32-160,kg,"1,360","1,240",116.0,4.9,5,5,0,0,1.7,2,2,0,0,3.2,3,3,0,0,0.82,0.76,0.0592,0.0000,Laine de roche,"Élimination, matériaux isolant, minéral"
10.008.01,194F45E4-A08A-427B-A490-999934D5D610,"Steinwolle, Flumroc",91.173,"Entsorgung, Dämmstoff, mineralisch",32-160,kg,"1,100",982,116.0,4.6,4,4,0,0,2.0,2,2,0,0,2.6,2,2,0,0,0.62,0.56,0.0592,0.0000,"Laine de roche, Flumroc","Élimination, matériaux isolant, minéral"
10.015,92766C16-5D0D-44ED-9F92-C15AA32DECCE,Strohballenwand,91.122,"Entsorgungsmix, Strohballenwand",215,kg,586,586,0.0,5.1,5,0,5,0,4.9,5,0,5,0,0.2,0,0,0,0,0.10,0.10,0.0000,0.3680,Botte de paille pour la construction,"Élimination, mur en botte de paille"
10.009,B9689582-8BDE-4FE1-849D-BBBED840E410,Weichfaserplatte,91.051,"Entsorgung, Weichfaserplatte",148,kg,1400,1180,227.0,10.5,10,5,6,0,7.1,7,2,5,0,3.4,3,3,1,0,0.725,0.633,0.0921,0.4360,Panneau de fibres mou,"Élimination, panneau de fibres souple"
10.010,858771D5-96F5-42C9-AEE3-51D3BE1879F7,Zellulosefasern,91.046,"Entsorgung, Papier",35-60,kg,556,395,161.0,1.31,1,1,0,0,0.26,0,0,0,0,1.05,1,1,0,0,0.280,0.209,0.0709,0.4040,Fibres de cellulose (soufflées),"Élimination, papier"
11.001,D5660BDD-EC47-4D6A-B3C1-3EA06F77EA89,"2K-Fliessbelag Industrie (Epoxidharz), 2.25 mm",91.002,"Entsorgung, 2K-Fliessbelag Industrie",4.55,m2,"41,700","33,500","8,240",67,64,55,9,2,2,1,1,0,0,65,63,54,9,2,18.40,11.10,7.24,0,"Revêtement coulé à 2 comp., industrie (résine époxy), 2,25 mm","Élimination, revêtement coulé à 2 comp. industrie"
11.002,4E8C7D2C-2FC7-4E38-AB39-049E58E9CFCC,"2K-Fliessbelag Wohnen/Verwaltung (Epoxidharz, PU), 2 mm",91.003,"Entsorgung, 2K-Fliessbelag Wohnen",3.6,m2,"25,800","21,300","4,540",64,63,60,2,2,2,2,2,0,0,62,61,58,2,1,13.90,10.00,3.87,0,"Revêtement coulé à 2 comp., habitation/admin. (résine époxy PU), 2 mm","Élimination, revêtement coulé à 2 comp. Habitation"
11.003,2F71DB77-CF3D-49DC-8DCA-C25203ED860B,"Gummigranulat versiegelt, 7.5 mm",91.004,"Entsorgung, Bodenbelag organisch, Gummigranulat",8.25,m2,"38,800","25,400","13,400",115,112,94,18,3,3,2,2,0,0,113,110,92,18,3,26.8,14.9,11.9,0,"Caoutchouc granulé, vitrifié, 7,5 mm","Élimination, revêtement organique, granulés de caoutchouc"
11.004,B0C749DA-292B-417D-8E38-65766E052FBC,"Gussasphalt, 27.5 mm",91.001,"Entsorgung, Asphalt, 0.1% Wasser, in Reaktordeponie",63.3,m2,"33,700","24,600","9,070",129,124,65,58,6,3,3,3,0,0,126,120,62,58,5,15.90,14.70,1.22,0,"Asphalte coulé, 27,5 mm","Élimination, asphalte, 0,1 % d'eau, dans une décharge bioactive"
11.005,FC78B567-FFF2-432F-98A2-07A1420AA8BD,"Hartbeton einschichtig, 27.5 mm",91.005,"Entsorgung, Bodenbelag, Hartbeton einschichtig",57.8,m2,"26,600","24,100","2,460",49,46,46,0,3,2,2,2,0,0,47,44,44,0,3,16.4,15.7,0.7330,0,"Béton dur, 1 couche, 27,5 mm","Élimination, revêtement, béton dur, 1 couche"
11.006,160EF365-BB74-41C8-AF40-5256811D83C3,"Hartbeton zweischichtig, 35 mm",91.006,"Entsorgung, Bodenbelag, Hartbeton zweischichtig",73.5,m2,"27,200","24,100","3,120",44,40,40,0,4,2,2,2,0,0,42,38,38,0,4,16.4,15.4,0.932,0,"Béton dur, 2 couches, 35 mm","Élimination, revêtement, béton dur, 2 couches"
11.007,63EE2517-0078-4246-B833-08D253528653,"Kautschuk, 2 mm",91.007,"Entsorgung, Bodenbelag, Kautschuk",3.36,m2,"24,200","20,400","3,750",71,70,62,7,1,10,10,10,0,0,61,60,53,7,1,14.1,11.0,3.19,0,"Caoutchouc, 2 mm","Élimination, revêtement, caoutchouc"
11.008,414EEBBE-85C4-4869-A411-29C0097ADA38,"Keramik-/Steinzeugplatte, 9 mm",91.152,"Entsorgung, Keramikziegel",18,m2,"86,800","73,100","13,800",88,70,70,0,18,4,4,4,0,1,83,66,66,0,17,18.2,14.0,4.110,0,"Dalle en céramique/grès, 9 mm","Élimination, tuiles en céramique"
11.009,09B8473A-DDB4-42D4-977E-C9CA914B54AC,"Kork Fertigparkett, 10.5 mm",91.008,"Entsorgung, Korkparkett",7.8,m2,"15,500","13,400","2,130",84,83,46,37,1,39,39,8,31,0,45,44,38,6,1,9.07,7.77,1.30,3,"Parquet préfabriqué en liège, 10,5 mm","Élimination, parquet en liège"
11.010,BF645614-152F-4820-8AA9-45B474C60CE2,"Kork PVC-beschichtet, 3.2 mm",91.009,"Entsorgung, Bodenbelag, Kork PVC-beschichtet",2.7,m2,"12,000","7,890","4,060",43,42,32,10,2,8,8,3,6,0,35,33,29,4,1,8.28,4.75,3.52,1,"Parquet en liège, revêtement PVC, 3,2 mm ","Élimination, revêtement, liège, revêtement PVC"
11.011,32D89BCF-BBDA-4EC1-B2B8-E4EE731B5D82,"Korkparkett geölt/versiegelt, 5.3 mm",91.008,"Entsorgung, Korkparkett",2.7,m2,"5,970","3,830","2,130",24.4,23,16,7,1,12.3,12,5,7,0,12.1,11,11,0,1,3.26,1.96,1.300,1,"Parquet en liège, huilé et vitrifié, 5,3 mm ","Élimination, parquet en liège"
11.012,D6E43E7F-94A3-46BC-8327-A37DC2283E3A,"Kunststeinplatte zementgebunden, 10 mm",91.153,"Entsorgung, Kunststeinziegel",21.5,m2,"25,700","6,100","19,600",32.1,7,7,0,25,1.8,1,1,0,1,30.4,6,6,0,24,10.40,4.51,5.860,0,"Dalle en pierre artificielle, liée au ciment, 10 mm","Élimination, tuiles en pierre artificielle"
11.013,927E7BE7-E17F-4B77-B6A5-F1E755ED4C9D,"Laminat, 8.5 mm",91.011,"Entsorgung, Laminat, 5% Bindemittel",8.5,m2,"16,600","13,600","2,970",81,80,31,49,2,38,38,3,35,0,43,41,28,13,1,10.40,8.10,2.3000,2,"Stratifiés, 8,5 mm","Élimination, revêtement, stratifiés, agent liant 5 %"
11.014,219ECD16-D974-452B-9D34-CB93A1C2087D,"Linoleum, 2.5 mm",91.012,"Entsorgung, Linoleum, 15% Bindemittel",2.9,m2,"15,800","15,100",728,46,45,35,10,0,19,19,9,10,0,26.3,26,26,0,0,6.36,5.84,0.516,1,"Linoléum, 2,5 mm","Élimination, revêtement, linoléum, agent liant 15 %"
11.015,A94BDF7C-82AA-49BB-A7D8-BA6C9DE53D49,"Natursteinplatte geschliffen, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"41,900","40,200","1,720",138,136,136,0,2,20,20,20,0,0,118,116,116,0,2,16.8,16.3,0.514,0,"Dalle en pierre naturelle rectifiée, 15 mm","Élimination, tuiles en pierre naturelle"
11.015.01,C5248FB7-477A-414E-9767-D520A592AD8F,"Natursteinplatte geschliffen, Europa, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,40700,39000,1720.0,137.00,135,135,0,2,19.90,20,20,0,0,117.00,115,115,0,2,16.600,16.100,0.5140,0.0000,"Dalle en pierre naturelle rectifiée, Europe, 15 mm","Élimination, tuiles en pierre naturelle"
11.015.02,31E6D875-1CEC-4AB8-BA9F-4515F540EF64,"Natursteinplatte geschliffen, Schweiz, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,34800,33100,1720.0,123.00,121,121,0,2,19.20,19,19,0,0,104.00,102,102,0,2,13.400,12.800,0.5140,0.0000,"Dalle en pierre naturelle rectifiée, Suisse, 15 mm","Élimination, tuiles en pierre naturelle"
11.015.03,8248313F-D90D-4DE8-B4A4-B9DBE3FD1D47,"Natursteinplatte geschliffen, Übersee, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,44500,42800,1720.0,142.00,140,140,0,2,19.90,20,20,0,0,122.00,120,120,0,2,17.900,17.400,0.5140,0.0000,"Dalle en pierre naturelle rectifiée, d'outre-mer, 15 mm","Élimination, tuiles en pierre naturelle"
11.016,09C392C6-F1C7-421F-B4DA-536C97AB36C7,"Natursteinplatte geschnitten, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"32,000","30,200","1,720",101,99,99,0,2,14,13,13,0,0,88,86,86,0,2,13.40,12.90,0.514,0,"Dalle en pierre naturelle coupée, 15 mm","Élimination, tuiles en pierre naturelle"
11.017,09098784-8F4C-4C60-BD8D-39EB2145D8C4,"Natursteinplatte poliert, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"69,700","68,000","1,720",169,167,167,0,2,25,25,25,0,0,144,142,142,0,2,19.6,19.1,0.514,0,"Dalle en pierre naturelle polie, 15 mm","Élimination, tuiles en pierre naturelle"
11.018,E7E6539A-A99C-41CA-B367-9F23E95AB60B,"Parkett 2-Schicht werkversiegelt, 11 mm",91.013,"Entsorgung, Holzparkett, 2-Schicht",6.1,m2,"16,100","15,600",490,130,129,99,30,1,88,88,59,29,0,42,42,41,1,1,7.8,7.47,0.34,3,"Parquet, 2 plis, vitrifié d'usine, 11 mm","Élimination, revêtement, parquet 2 plis"
11.019,3A16EE50-78D2-41C3-B04C-081938045128,"Parkett 3-Schicht werkversiegelt, 15 mm",91.014,"Entsorgung, Holzparkett, 3-Schicht",7.9,m2,"18,100","17,500",635,186,185,145,40,1,145,145,107,39,0,40,40,39,1,1,8.1,7.65,0.44,4,"Parquet, 3 plis, vitrifié d'usine, 15 mm","Élimination, revêtement, parquet 3 plis"
11.020,3CBF6DF7-FB0E-43EC-B297-DFBA6B9E4283,"Parkett Mosaik werkversiegelt, 8 mm",91.015,"Entsorgung, Holzparkett Mosaik",5.6,m2,"9,020","8,670",352,113,113,88,25,1,90,90,65,25,0,23,23,23,0,0,3.6,3.35,0.22,2,"Parquet type mosaïque, vitrifié d'usine, 8 mm","Élimination, revêtement, parquet mosaïque"
11.021,07714EA8-1659-4E92-BF5B-CE52120C7B4F,"PVC homogen, 2 mm",91.016,"Entsorgung, Kunststoffe, PVC",3.1,m2,"20,600","13,500","7,140",61,57,49,8,4,2,2,2,0,0,58,55,47,8,3,14.4,8.16,6.22,0,"PVC homogène, 2 mm","Élimination, plastique, PVC"
11.022,9C7A2743-77DD-4CE8-B1C7-A412157B907C,"Steinholz versiegelt, 16.5 mm",91.017,"Entsorgung, Steinholzboden",22,m2,"16,400","15,400",935,26.1,25,25,0,1,1.0,1,1,0,0,25.1,24,24,0,1,12.9,12.7,0.279,0,"Xylolithe, vitrifié, 16.5 mm","Élimination, revêtement de sol de xylolithe"
11.023,C8140CBD-C5D3-40B0-9AEF-498C98AD7909,"Synthetische thermoplastische Beläge (TPO), 2 mm",91.018,"Entsorgung, synthetische thermoplastische Beläge (TPO)",3.4,m2,"20,000","9,510","10,400",47,46,33,12,1,3,3,3,0,0,43,43,30,12,1,16.0,5.87,10.10,0,"Revêtements synthétiques, thermoplastiques (POT), 2 mm","Élimination, revêtements synthétiques, thermoplastiques (POT)"
11.024,92E45A3D-900C-4492-ADA8-61B2DD0019C8,Teppich Kunstfaser getuftet,91.019,"Entsorgung, Teppich Kunstfaser getuftet",2.1,m2,"21,100","14,700","6,470",51,50,39,11,0,1,1,1,0,0,50,50,38,11,0,16.7,10.5,6.25,0,"Moquette en fibres synthétiques, tuftée","Élimination, moquette en fibres synthétiques, tuftée"
11.025,E5FD6450-C5AC-4847-BCCD-D0F029C154E6,Teppich Nadelfilz,91.020,"Entsorgung, Teppich Nadelfilz",1.3,m2,"12,700","8,700","4,010",35,35,24,10,0,1,1,1,0,0,34,34,24,10,0,9.84,5.98,3.87,0,Moquette en feutre aiguilleté,"Élimination, moquette en feutre aiguilleté"
11.026,9C22D41F-BB8A-428D-A09A-853D819ABCDF,Teppich Naturfaser,91.021,"Entsorgung, Teppich Naturfaser",2.7,m2,"15,300","13,200","2,070",26.4,26,14,12,0,10.9,11,1,9,0,15.5,15,13,2,0,5.08,3.22,1.85,1,Moquette en fibres naturelles,"Élimination, moquette en fibres naturelles"
11.027,3C9838E9-2A6B-46EF-B6B7-E310A1B0A6B8,"Terrazzo versiegelt, 40 mm",91.022,"Entsorgung, Terrazzo",95,m2,"28,100","24,100","4,040",45,40,40,0,5,4,4,4,0,0,41,36,36,0,5,17.3,16.1,1.210,0,"Terrazzo vitrifié, 40 mm","Élimination, terrazzo"
12.005,35881663-8dbf-472c-8690-957d157a54a2,"Aussentüre, Aluminium, Glaseinsatz",91.162,"Entsorgung, Aussentüre, Aluminium, Glaseinsatz",-,m2,"394,000","377,000","17,300","1,030",1020,1020,0,6,118,117,117,0,0,911,906,906,0,5,216.0,201.0,14.80,0,"Portes extérieures aluminium, avec vitrage","Élimination, porte extérieure, aluminium, plaque de verre"
12.006,2c4d1c2a-496b-4d2f-8e9f-ce621e4a1afb,"Aussentüre, Aluminium, Paneelfüllung",91.163,"Entsorgung, Aussentüre, Aluminium, Paneelfüllung",-,m2,"385,000","374,000","10,500",980,979,979,0,1,143,142,142,0,0,837,836,836,0,1,192.0,182.0,10.00,0,"Portes extérieures aluminium, avec panneau","Élimination, porte extérieure, aluminium, remplissage des panneaux"
12.008,ff27a77b-badc-4527-9373-29f79906804c,"Aussentüre, Holz",91.164,"Entsorgung, Gebäude, Aussentüre, Holz",-,m2,"125,000","116,000","9,270",548,544,336,207,4,283,283,102,181,0,265,261,234,26,4,62.2,54.6,7.64,16,Portes extérieures bois,"Élimination, bâtiment, porte extérieure, bois"
12.001,4C49FCC1-4EF1-41DC-8754-E19D12D113FA,"Aussentüre, Holz, aluminiumbeplankt",91.024,"Entsorgung, Gebäude, Aussentüre, Holz-Aluminium",-,m2,"231,000","222,000","9,270",834,830,622,207,4,329,329,147,181,0,505,501,475,26,4,116.0,108.0,7.64,16,"Portes extérieures bois, doublées alu ","Élimination, bâtiment, portes extérieures bois-aluminium"
12.002,1B535A14-092B-4B01-9882-459671D72379,"Aussentüre, Holz, Glaseinsatz",91.025,"Entsorgung, Gebäude, Aussentüre, Holz-Glas",-,m2,"161,000","148,000","12,100",606,599,424,175,7,247,247,93,153,0,359,352,331,21,6,85.7,76.0,9.70,13,"Portes extérieures bois, avec vitrage","Élimination, bâtiment, portes extérieures bois-verre"
12.007,70161147-1156-4b2d-b954-d6592929a8ef,"Innentüre, Aluminium, Glaseinsatz",91.165,"Entsorgung, Innentüre, Aluminium, Glaseinsatz",-,m2,"316,000","305,000","10,500",827,823,823,0,4,104,104,104,0,0,722,719,719,0,4,166.0,157.0,8.71,0,"Portes intérieures aluminium, avec vitrage","Élimination, porte intérieure, aluminium, vitrage"
