ID,UUID,name,ID_recycling,recycling_method,density,unit,UBP_total,UBP_production,UBP_recycling,overall_energy_total,overall_energy_production,overall_energy_production_in_process,overall_energy_prodution_in_material,overall_recycling,renewable_energy_total,renewable_energy_production,renewable_energy_production_in_process,renewable_energy_prodution_in_material,renewable_recycling,unrenewable_energy_total,unrenewable_energy_production,unrenewable_energy_production_in_process,unrenewable_energy_prodution_in_material,unrenewable_recycling,GHG_emission_total,GHG_emission_production,GHG_emission_recycling,biogenic_carbon_in_product,,
05.011,C52C5B31-C765-4594-852A-0894882A8ED1,"Isolierverglasung 2-fach, ESG/VSG, Ug-Wert 1.1 W/m2K 3",91.043,"Entsorgung, Isolierverglasung 2-fach, Float/ESG/VSG, Ug-Wert 1.1 W/m2K",-,m2,"144,000","136,000","8,730",403,399,399,0,4.55,30.1,29.7,29.7,0,0.424,373,369,369,0,4.12,87.1,80.4,6.68,0,"Double vitrage, verre ESG/VSG, U<1.1 W/m2K 3","Élimination, vitrage isolant 2-IV, verre ESG/VSG, U<1.1 W/m2K,"
05.003,43101D99-1D7B-4082-B62D-BF509227B57E,"Isolierverglasung 3-fach, Ug-Wert 0.5 W/m2K, Dicke 36 mm 3",91.044,"Entsorgung, Isolierverglasung 3-fach, Ug-Wert 0.5 W/m2K, Dicke 36 mm",-,m2,"128,000","121,000","6,830",344,339,339,0,4.35,23.3,22.9,22.9,0,0.412,320,316,316,0,3.93,78.3,73.4,4.92,0,"Triple vitrage, U<0.5 W/m2K, épaisseur 36 mm 3","Élimination, vitrage isolant 3-IV, U<0.5 W/m2K, 36 mm d'épaisseur"
05.012,8C429A3C-65E9-423C-BB08-626C4639C97B,"Isolierverglasung 3-fach, Ug-Wert 0.6 W/m2K, Dicke 40 mm 3",91.110,"Entsorgung, Isolierverglasung 3-fach, Ug-Wert 0.6 W/m2K, Dicke 40 mm",-,m2,"110,000","102,000","7,680",271,267,267,0,4.44,16.5,16.1,16.1,0,0.417,255,251,251,0,4.02,67.8,62.1,5.7,0,"Triple vitrage, U<0.6 W/m2K, épaisseur 40 mm 3","Élimination, triple vitrage, U<0.6 W/m2K, épaisseur 40 mm"
05.013,D6D60F63-0AC6-4F65-A665-23893EFE55EE,"Isolierverglasung 3-fach, ESG/ESG, Ug-Wert 0.6 W/m2K 3",91.110,"Entsorgung, Isolierverglasung 3-fach, Ug-Wert 0.6 W/m2K, Dicke 40 mm",-,m2,"143,000","135,000","7,680",387,382,382,0,4.44,33.5,33.1,33.1,0,0.417,353,349,349,0,4.02,83.3,77.6,5.7,0,"Triple vitrage, verre ESG/ESG, U<0.6 W/m2K 3","Élimination, triple vitrage, U<0.6 W/m2K, épaisseur 40 mm"
05.014,9D1F01AD-FA63-4F98-AFF3-157F4000D8B3,"Isolierverglasung 3-fach, ESG/ESG/ESG, Ug-Wert 0.6 W/m2K 3",91.110,"Entsorgung, Isolierverglasung 3-fach, Ug-Wert 0.6 W/m2K, Dicke 40 mm",-,m2,159000,151000,7680,444,440,440,0,4.44,41.9,41.5,41.5,0,0.417,402,398,398,0,4.02,91.1,85.4,5.7,0,"Triple vitrage, verre ESG/ESG/ESG, U<0.6 W/m2K 3","Élimination, triple vitrage, U<0.6 W/m2K, épaisseur 40 mm"
05.015,14DFC8C9-C915-43A2-AE52-7B78F5948269,"Isolierverglasung 3-fach, VSG, Ug-Wert 0.6 W/m2K 3",91.113,"Entsorgung, Isolierverglasung 3-fach, Float/ESG/VSG, Ug-Wert 0.6 W/m2K",-,m2,168000,156000,11500,439,433,433,0,6.05,27.5,27,27,0,0.564,412,406,406,0,5.48,103,94,8.78,0,"Triple vitrage, verre VSG, U<0.6 W/m2K 3","Élimination, triple vitrage, verre ESG/VSG, U<0.6 W/m2K"
05.016,C17242EF-5C5D-430E-A900-4449A1BC8082,"Isolierverglasung 3-fach, ESG/VSG, Ug-Wert 0.6 W/m2K 3",91.113,"Entsorgung, Isolierverglasung 3-fach, Float/ESG/VSG, Ug-Wert 0.6 W/m2K",-,m2,185000,174000,11500,501,495,495,0,6.05,36.3,35.7,35.7,0,0.564,464,459,459,0,5.48,111,103,8.78,0,"Triple vitrage, verre ESG/VSG, U<0.6 W/m2K 3","Élimination, triple vitrage, verre ESG/VSG, U<0.6 W/m2K"
05.020,8A64F51B-96D1-418F-8698-65A2DFC2F6E0,Putzträgerplatte kunstharzgebunden 13 mm,91.116,"Entsorgung, Putzträgerplatte kunstharzgebunden",6.3,m2,16600,16400,268,47.9,47.5,47.5,0,0.345,3.61,3.6,3.6,0,0.0139,44.3,44,44,0,0.331,8.11,8.03,0.0799,0,"Panneau de support de crépis, liant en résine synthétique, 13 mm","Élimination, panneau de support de crépis, liant en résine synthétique"
05.021,A2E56139-B17E-48D2-AA28-1FBBBDE730B0,Putzträgerplatte mineralisch gebunden 12.5 mm,91.117,"Entsorgung, Putzträgerplatte mineralisch gebunden",14.4,m2,"9,910","9,300",612,21.5,20.7,20.7,0,0.789,2.44,2.41,2.41,0,0.0318,19.1,18.3,18.3,0,0.757,6.31,6.12,0.183,0,"Panneau de support de crépis, liant en matière minérale, 12,5 mm","Élimination, panneau de support de crépis, liant en matière minérale"
05.026,bbb96c85-8f12-4104-b774-2203f3d542e6,"Rahmenverbreiterung, PVC",91.170,"Entsorgung, Rahmenverbreiterung, PVC",15,m2,"99,700","66,500","33,300",348,335,239,95.5,13.5,42,41,33.1,7.87,1.06,306,294,206,87.6,12.5,69.7,39.5,30.1,0.778,"Élargissement du cadre, PVC","Élimination, élargissement du cadre, PVC"
05.027,9430b1e1-54b2-4105-8516-8c4ae46612d8,"Rahmenverbreiterung, Spanplatte",91.171,"Entsorgung, Rahmenverbreiterung, Spanplatte",17.8,m2,"43,500","35,900",7590,219,215,127,87.9,3.65,94.5,94.4,35.2,59.2,0.123,124,121,91.9,28.8,3.52,26.1,19.5,6.59,6.68,"Élargissement du cadre, panneau de particules","Élimination, élargissement du cadre, plaque de serrage"
05.018,E236578E-CD94-4A5B-8102-258340AD9D3E,"Sonnenschutz, Ausstellstoren motorisiert 4",91.104,"Entsorgung, Sonnenschutz, Ausstellstoren motorisiert",-,m2,"150,000","148,000",2110,319,318,314,4.13,0.571,35.9,35.9,35.9,0,0.0296,283,282,278,4.13,0.542,67.8,65.9,1.91,0,"Protection solaire, stores à projection avec moteur 4","Élimination, protection solaire, stores à projection avec moteur"
05.017,9E4B8BDA-989A-484D-BFB1-E6CB90491CC4,"Sonnenschutz, Lamellenstoren motorisiert 4",91.115,"Entsorgung, Sonnenschutz, Lamellenstoren motorisiert",-,m2,"133,000","131,000",1620,281,281,281,0,0.459,32.3,32.2,32.2,0,0.0259,249,248,248,0,0.434,59.9,58.5,1.47,0,"Protection solaire, stores vénitiens avec moteur 4","Élimination, protection solaire, stores vénitiens avec moteur"
05.019,D69BFDA2-373D-4794-BF31-42FAD621E4FB,"Sonnenschutz, Rollladen motorisiert 4",91.118,"Entsorgung, Sonnenschutz, Rollladen motorisiert",-,m2,"168,000","167,000",800,358,357,357,0,0.428,44.3,44.3,44.3,0,0.022,313,313,313,0,0.406,74.7,74,0.694,0,"Protection solaire, contrevent sur enrouleur avec moteur 4","Élimination, protection solaire, contrevent sur enrouleur avec moteur"
06.001,122994E0-6AE3-48F8-97C2-633125609F3E,"Aluminiumblech, blank",91.141,"Entsorgung, Nichteisenmetalle","2,690",kg,"12,500","12,500",19.8,30,30,30,0,0.0322,5.23,5.23,5.23,0,0.000788,24.8,24.8,24.8,0,0.0314,5.58,5.57,0.00792,0,"Tôle d'aluminium, nue","Élimination, métaux non ferreux"
06.002,9D19FB5F-33F0-44B4-9489-B6E224103955,"Aluminiumprofil, blank",91.141,"Entsorgung, Nichteisenmetalle","2,690",kg,11500,11400,19.8,30.9,30.8,30.8,0,0.0322,5.27,5.26,5.26,0,0.000788,25.6,25.6,25.6,0,0.0314,5.7,5.69,0.00792,0,"Profil d'aluminium, nu","Élimination, métaux non ferreux"
06.002.01,C956DDE7-29FC-4FE5-A965-177615E14D14,"Aluminiumprofil blank, WICONA, hergestellt mit Hydro CIRCAL 75R",91.141,"Entsorgung, Nichteisenmetalle","2,690",kg,"12,700","12,700",19.8,13.1,13.1,13.1,0,0.0322,4.26,4.26,4.26,0,0.000788,8.88,8.85,8.85,0,0.0314,2.67,2.66,0.00792,0,"Profil d'aluminium, nu, WICONA, fabriqué avec Hydro CIRCAL 75R","Élimination, métaux non ferreux"
06.003,1F33844F-91D2-4363-B328-904E15110A1C,Armierungsstahl,91.142,"Entsorgung, Armierungsstahl","7,850",kg,"1,590","1,570",19.5,3.8,3.75,3.75,0,0.0526,0.362,0.36,0.36,0,0.00202,3.44,3.39,3.39,0,0.0505,0.785,0.773,0.0122,0,Acier d'armature,"Élimination, acier d'armature"
06.003.01,9d912763-4033-4f7a-8a17-8c9c19bd8190,"Armierungsstahl, Stahl Gerlafingen",91.142,"Entsorgung, Armierungsstahl","7,850",kg,"1,110","1,090",19.5,3.05,3,3,0,0.0525,0.393,0.391,0.391,0,0.00202,2.66,2.61,2.61,0,0.0505,0.482,0.47,0.0122,0,"Acier d'armature, Stahl Gerlafingen","Élimination, acier d'armature"
06.014,1483FF58-F07C-4ED4-A422-3E72A667D1A7,Blei,91.141,"Entsorgung, Nichteisenmetalle","11,340",kg,"3,810","3,790",19.8,4.08,4.05,4.05,0,0.0322,0.248,0.247,0.247,0,0.000788,3.84,3.81,3.81,0,0.0314,1.02,1.01,0.00792,0,Plomb,"Élimination, métaux non ferreux"
06.004,0FE00428-0CF6-4CC1-A4B1-BA186F56D57E,Chromnickelstahlblech 18/8 blank,91.143,"Entsorgung, Stahl","7,900",kg,"9,710","9,690",11.1,17,17,17,0,0.0278,2.41,2.41,2.41,0,0.000582,14.6,14.5,14.5,0,0.0272,4.12,4.11,0.00693,0,"Tôle d'acier nickel-chrome 18/8, nue","Élimination, acier"
06.005,7AD1957E-FC33-43A8-88F8-2A4DD83A362A,Chromnickelstahlblech 18/8 verzinnt,91.143,"Entsorgung, Stahl","7,900",kg,"13,000","13,000",11.1,25,24.9,24.9,0,0.0278,2.69,2.69,2.69,0,0.000582,22.3,22.2,22.2,0,0.0272,5.88,5.87,0.00693,0,Tôle d'acier nickel-chrome étamée 18/8,"Élimination, acier"
06.006,75CC3E80-7E5F-4E12-898A-03966A87E3E6,Chromstahlblech blank,91.143,"Entsorgung, Stahl","7,700",kg,"7,080","7,070",11.1,9.52,9.49,9.49,0,0.0278,0.981,0.98,0.98,0,0.000582,8.53,8.51,8.51,0,0.0272,2.74,2.73,0.00693,0,"Tôle d'acier chromé, nue","Élimination, acier"
06.007,4594A8BF-8167-4183-9A45-CB64DF6D95B8,Chromstahlblech verzinnt,91.143,"Entsorgung, Stahl","7,700",kg,"10,400","10,400",11.1,17.5,17.5,17.5,0,0.0278,1.25,1.25,1.25,0,0.000582,16.2,16.2,16.2,0,0.0272,4.49,4.48,0.00693,0,"Tôle d'acier chromé, étamée","Élimination, acier"
06.008,92E11D9B-9BC5-4032-BB06-2082CE3D8AFD,"Kupferblech, blank",91.141,"Entsorgung, Nichteisenmetalle","8,900",kg,"24,500","24,500",19.8,10.5,10.5,10.5,0,0.0322,1.64,1.64,1.64,0,0.000788,8.9,8.87,8.87,0,0.0314,2.2,2.2,0.00792,0,"Tôle de cuivre, nue","Élimination, métaux non ferreux"
06.009,EB9E1E6E-6F40-4CB7-B373-5D66FD146CF5,Messing-/Baubronzeblech,91.141,"Entsorgung, Nichteisenmetalle","8,300",kg,"25,500","25,400",19.8,13,12.9,12.9,0,0.0322,1.9,1.89,1.89,0,0.000788,11.1,11,11,0,0.0314,2.71,2.7,0.00792,0,Tôle de laiton/bronze de construction,"Élimination, métaux non ferreux"
06.010,38C1572A-3CE8-47C0-B24E-5E924A8AD97E,"Stahlblech, blank",91.143,"Entsorgung, Stahl","7,850",kg,"5,260","5,250",11.1,8.43,8.4,8.4,0,0.0278,0.628,0.628,0.628,0,0.000582,7.8,7.77,7.77,0,0.0272,2.8,2.79,0.00693,0,Tôle d'acier nue,"Élimination, acier"
06.011,68F8D468-2A49-430A-A94A-A3073A85B029,"Stahlblech, verzinkt",91.143,"Entsorgung, Stahl",7850,kg,"15,200",15200,11.1,17,17,17,0,0.0278,1.4,1.4,1.4,0,0.000582,15.6,15.6,15.6,0,0.0272,4.49,4.48,0.00693,0,"Tôle d'acier, zinguée","Élimination, acier"
06.012,4DC70979-B6CA-4DA5-A291-6F1A082EE475,"Stahlprofil, blank",91.143,"Entsorgung, Stahl",7850,kg,1290,1280,11.1,3.63,3.61,3.61,0,0.0278,0.255,0.254,0.254,0,0.000582,3.38,3.35,3.35,0,0.0272,0.737,0.73,0.00693,0,"Profil en acier, nu","Élimination, acier"
06.013,3A017EE3-8EAE-4957-9976-39EA72157918,Titanzinkblech,91.141,"Entsorgung, Nichteisenmetalle",7200,kg,27800,27800,19.8,20.1,20,20,0,0.0322,2.61,2.61,2.61,0,0.000788,17.5,17.4,17.4,0,0.0314,4.03,4.02,0.00792,0,Tôle zinc-titane,"Élimination, métaux non ferreux"
07.001,BBA9796B-B084-473D-B362-E703FAD37CAA,3- und 5-Schicht Massivholzplatte,91.048,"Entsorgung, Dreischichtplatte",453,kg,1010,932,80.3,15.4,15.3,10.1,5.29,0.0985,13.3,13.3,8.3,4.95,0.00617,2.18,2.09,1.75,0.337,0.0923,0.469,0.414,0.0553,0.433,Bois massif 3 et 5 plis,"Élimination, panneau tricouche"
07.021,f346cb73-61fb-4468-b500-3bfc161d80a6,Balkenschichtholz,91.047,"Entsorgung, Brettschichtholz verleimt",439,kg,790,716,73.8,10.2,10.1,4.86,5.19,0.0971,8.59,8.58,3.49,5.09,0.00615,1.56,1.47,1.37,0.097,0.091,0.342,0.293,0.0492,0.446,Bois d'équarrissage,"Élimination, lamellé-collé"
07.003,75F8C2B2-0B4E-4243-93D6-9D8B721B4D12,Brettschichtholz,91.047,"Entsorgung, Brettschichtholz verleimt",439,kg,769,696,73.8,9.68,9.58,4.38,5.2,0.0971,8.14,8.14,3.07,5.06,0.00615,1.53,1.44,1.3,0.142,0.091,0.335,0.286,0.0492,0.446,Bois lamellé-collé,"Élimination, lamellé-collé"
07.003.01,5D0AAC66-9661-4D7A-A239-8A8931B4CFF3,"Brettschichtholz, Produktion Schweiz",91.047,"Entsorgung, Brettschichtholz verleimt",439,kg,681,607,73.8,9.21,9.11,3.92,5.19,0.0971,8.01,8,2.9,5.1,0.00615,1.2,1.11,1.03,0.0844,0.091,0.253,0.204,0.0492,0.447,"Bois lamellé-collé, colle MF, zone humide, production Suisse","Élimination, lamellé-collé"
07.002,1095B95F-6036-45CA-B450-7A3A8E1897BB,Brettschichtholz,91.047,"Entsorgung, Brettschichtholz verleimt",439,kg,769,696,73.8,9.68,9.58,4.38,5.2,0.0971,8.14,8.14,3.07,5.06,0.00615,1.53,1.44,1.3,0.142,0.091,0.335,0.286,0.0492,0.446,Bois lamellé-collé,"Élimination, lamellé-collé"
07.002.01,D6C6F539-93DD-4C07-AF40-3EF6321D4FBD,"Brettschichtholz, Produktion Schweiz",91.047,"Entsorgung, Brettschichtholz verleimt",439,kg,681,607,73.8,9.21,9.11,3.92,5.19,0.0971,8.01,8,2.9,5.1,0.00615,1.2,1.11,1.03,0.0844,0.091,0.253,0.204,0.0492,0.447,"Bois lamellé-collé, colle UF, zone sèche, production Suisse","Élimination, lamellé-collé"
07.020,83c72ece-6641-4675-97f0-a6236caf7e7f,Brettsperrholz,91.047,"Entsorgung, Brettschichtholz verleimt",436,kg,849,776,73.8,9.94,9.84,4.63,5.21,0.0971,8.12,8.11,2.99,5.12,0.00615,1.82,1.72,1.64,0.0892,0.091,0.365,0.316,0.0492,0.449,Contreplaqué de planches,"Élimination, plaque de serrage, agent liant 10 %"
07.020.01,25754a33-5165-4d33-b2d2-e8422557b849,"Brettsperrholz, Produktion Schweiz",91.145,"Entsorgung, Spanplatte, 10% Bindemittel",424,kg,711,638,73.8,7.27,7.17,2,5.17,0.0971,5.67,5.66,0.549,5.11,0.00615,1.6,1.51,1.45,0.054,0.091,0.25,0.201,0.0492,0.448,"Contreplaqué de placage, production Suisse","Élimination, plaque de serrage, agent liant 10 %"
07.022,b914b5f8-ce92-4da0-8c94-055ee668b154,Furniersperrholz,91.145,"Entsorgung, Spanplatte, 10% Bindemittel",823,kg,1970,1870,106,14.3,14.2,8.77,5.45,0.104,9.25,9.25,4.73,4.52,0.00624,5.08,4.98,4.05,0.933,0.0977,1.02,0.942,0.0798,0.41,Contreplaqué de placage,"Élimination, plaque de serrage, agent liant 10 %"
07.004,99B2F7E4-22F3-4C8E-9C76-D3CBADA830E2,Hartfaserplatte,91.049,"Entsorgung, Holzfaserplatte hart",955,kg,1770,1700,68.4,11.2,11.1,5.63,5.44,0.096,7.05,7.04,1.86,5.18,0.00614,4.12,4.04,3.77,0.26,0.0899,1.07,1.03,0.0441,0.455,Panneau de particules dur,"Élimination, panneau de fibres dur"
07.005,C916FBF8-EB8F-43A7-9D11-9E92CF9F083D,"Holzwolle-Leichtbauplatte, zementgebunden",91.144,"Entsorgung, Verbundmaterialien, organisch-mineralisch",400,kg,770,685,85.2,3.31,3.13,1.59,1.54,0.18,2.04,2.03,0.492,1.54,0.00977,1.27,1.1,1.1,0,0.17,0.534,0.498,0.0357,0.138,Panneau de bois léger à paille de bois liée par du ciment,"Élimination, matériaux composites, organique-minéral"
7.025,2dc81359-969b-4c73-acbb-c1c5e704d8ad,Holzwolle Faschine,,,,,,,,,,,,,,,,,,,,,,,,,,,fascine en laine de bois,
07.025.01,89a24a27-7cf1-495b-8ddb-2e9c1a061b2a,Holzwolle Quickquader-Faschine Howolis Lindner Suisse GmbH,,,12.6,kg,964,964,0,7.79,7.79,3.08,4.71,0,5.51,5.51,0.802,4.71,0,2.28,2.28,2.28,0,0,0.296,0.296,0,0.413,fascine Howolis Quickquader en laine de bois Lindner Suisse GmbH,
07.023,dff243df-ce92-429c-b6f4-a1e3ca114b16,Konstruktionsvollholz,91.049,"Entsorgung, Holzfaserplatte hart",436,kg,689,620,68.4,9.53,9.43,4.27,5.16,0.096,8.28,8.28,3.13,5.15,0.00614,1.24,1.15,1.14,0.0105,0.0899,0.288,0.244,0.0441,0.45,Bois massif de construction,"Élimination, panneau de fibres dur"
07.008,5452FFFF-13C9-4D8B-803B-E644F35A3325,"Massivholz Buche / Eiche, kammergetrocknet, gehobelt",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",675,kg,436,373,62.9,7.94,7.85,2.9,4.95,0.0949,7.28,7.27,2.32,4.95,0.00612,0.662,0.574,0.574,0,0.0888,0.152,0.113,0.039,0.451,"Bois massif hêtre / chêne, séché en cellule, raboté","Élimination, bois et matériaux dérivés, bois massif"
07.008.01,348B6926-0D2A-4820-AA05-C815FE65A421,"Massivholz Buche / Eiche, kammergetrocknet, gehobelt, Produktion Schweiz",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",675,kg,396,333,62.9,7.97,7.87,2.92,4.95,0.0949,7.39,7.39,2.44,4.95,0.00612,0.572,0.483,0.483,0,0.0888,0.122,0.0833,0.039,0.451,"Bois massif hêtre / chêne, séché en cellule, raboté, production Suisse","Élimination, bois et matériaux dérivés, bois massif"
07.007,9AC95A58-6438-48B7-BB6A-B07B6F4CFB6A,"Massivholz Buche / Eiche, kammergetrocknet, rau",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",675,kg,392,329,62.9,7.68,7.59,2.64,4.95,0.0949,7.12,7.11,2.16,4.95,0.00612,0.568,0.479,0.479,0,0.0888,0.135,0.0962,0.039,0.451,"Bois massif hêtre, chêne, séché en cellule, brut","Élimination, bois et matériaux dérivés, bois massif"
07.007.01,698D8A43-8983-432E-A51B-D90C9BA23AC1,"Massivholz Buche / Eiche, kammergetrocknet, rau, Produktion Schweiz",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",675,kg,356,293,62.9,7.71,7.61,2.66,4.95,0.0949,7.22,7.22,2.27,4.95,0.00612,0.485,0.396,0.396,0,0.0888,0.109,0.07,0.039,0.451,"Bois massif hêtre, chêne, séché en cellule, brut, production Suisse","Élimination, bois et matériaux dérivés, bois massif"
07.006,531C8578-0D4B-469A-ACE5-8E3A536FC47C,"Massivholz Buche / Eiche, luftgetrocknet, rau",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",705,kg,323,260,62.9,6.68,6.59,2.05,4.54,0.0949,6.21,6.2,1.66,4.54,0.00612,0.478,0.39,0.39,0,0.0888,0.12,0.0812,0.039,0.413,"Bois massif hêtre / chêne, séché à l'air, brut","Élimination, bois et matériaux dérivés, bois massif"
07.006.01,F9547BDA-290C-44C5-8794-C921A2DED0BA,"Massivholz Buche / Eiche, luftgetrocknet, rau, Produktion Schweiz",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",705,kg,290,227,62.9,6.7,6.61,2.07,4.54,0.0949,6.3,6.29,1.76,4.54,0.00612,0.402,0.314,0.314,0,0.0888,0.0979,0.0589,0.039,0.413,"Bois massif hêtre / chêne, séché à l'air, brut, production Suisse","Élimination, bois et matériaux dérivés, bois massif"
07.011,3D89DC7F-1638-4C94-AFA8-DC31CAC210BC,"Massivholz Fichte / Tanne / Lärche, kammergetr., gehobelt",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",465,kg,476,413,62.9,6.83,6.73,1.58,5.15,0.0949,6.05,6.04,0.891,5.15,0.00612,0.777,0.688,0.688,0,0.0888,0.173,0.134,0.039,0.451,"Bois massif épicéa / sapin / mélèze, séché en cellule, raboté","Élimination, bois et matériaux dérivés, bois massif"
07.011.01,D122C786-0887-4B71-BEBD-513955B5F184,"Massivholz Fichte / Tanne / Lärche, kammergetr., gehobelt, Produktion Schweiz",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",465,kg,459,396,62.9,6.67,6.57,1.42,5.15,0.0949,5.93,5.93,0.776,5.15,0.00612,0.733,0.644,0.644,0,0.0888,0.156,0.117,0.039,0.451,"Bois massif épicéa / sapin / mélèze, séché en cellule, raboté, production Suisse","Élimination, bois et matériaux dérivés, bois massif"
07.011.02,C4DE94C2-36D6-4BB9-9753-228622401A82,"Massivholz Fichte / Tanne, kammergetr., Vollholzhaus holzpur",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",420,kg,430,367,62.9,10.4,10.3,5,5.35,0.0949,9.98,9.97,4.62,5.35,0.00612,0.467,0.379,0.379,0,0.0888,0.133,0.0944,0.039,0.451,"Bois massif épicéa / sapin, séché en cellule, holzpur","Élimination, bois et matériaux dérivés, bois massif"
07.010,C6FE17BA-12BD-4454-B0F0-74CA8C665D6B,"Massivholz Fichte / Tanne / Lärche, luftgetr., gehobelt",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",485,kg,401,338,62.9,5.89,5.79,1.07,4.72,0.0949,5.21,5.21,0.485,4.72,0.00612,0.673,0.584,0.584,0,0.0888,0.156,0.117,0.039,0.413,"Bois massif épicéa / sapin / mélèze, séché à l'air, raboté","Élimination, bois et matériaux dérivés, bois massif"
07.010.01,0AABF430-9178-4975-8390-B4C585739DE2,"Massivholz Fichte / Tanne / Lärche, luftgetr., gehobelt, Produktion Schweiz",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",485,kg,385,322,62.9,5.74,5.65,0.924,4.72,0.0949,5.11,5.1,0.38,4.72,0.00612,0.633,0.544,0.544,0,0.0888,0.142,0.103,0.039,0.413,"Bois massif épicéa / sapin / mélèze, séché à l'air, raboté, production Suisse","Élimination, bois et matériaux dérivés, bois massif"
07.009,EB82F166-04B1-49F0-A586-FD8F92824196,"Massivholz Fichte / Tanne / Lärche, luftgetrocknet, rau",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",485,kg,317,254,62.9,5.49,5.39,0.67,4.72,0.0949,4.98,4.97,0.249,4.72,0.00612,0.509,0.421,0.421,0,0.0888,0.129,0.0904,0.039,0.413,"Bois massif épicéa / sapin / mélèze, séché à l'air, brut","Élimination, bois et matériaux dérivés, bois massif"
07.009.01,ADBDB232-AC94-49B1-9EB6-652076C22BAB,"Massivholz Fichte / Tanne / Lärche, luftgetrocknet, rau, Produktion Schweiz",91.052,"Entsorgung, Holz und Holzwerkstoffe, Massivholz",485,kg,306,243,62.9,5.35,5.26,0.546,4.71,0.0949,4.88,4.87,0.157,4.71,0.00612,0.478,0.389,0.389,0,0.0888,0.12,0.0809,0.039,0.413,"Bois massif épicéa / sapin / mélèze, séché à l'air, brut, production Suisse","Élimination, bois et matériaux dérivés, bois massif"
07.012,962B816C-DBD4-445F-8392-E4F8532069C8,"Mitteldichte Faserplatte (MDF), UF-gebunden",91.050,"Entsorgung, Faserplatte mittlerer Dichte (MDF)",685,kg,1550,1420,128,10.3,10.2,4.43,5.79,0.108,5.85,5.85,1.24,4.61,0.0063,4.47,4.37,3.2,1.17,0.102,0.954,0.854,0.1,0.396,"Panneau de fibres à densité moyenne (MDF), colle UF","Élimination, panneau de fibres de compacité moyenne"
07.013,BD66B05D-27E3-4ADF-85A2-E0ABBBA686A5,"OSB Platte, PF-gebunden, Feuchtbereich",91.145,"Entsorgung, Spanplatte, 10% Bindemittel",605,kg,"1,030",922,106,11,10.9,5.23,5.63,0.104,8.26,8.25,3.16,5.09,0.00624,2.71,2.61,2.08,0.535,0.0977,0.563,0.483,0.0798,0.444,"Panneau d'aggloméré type OSB, colle PF, zone humide","Élimination, plaque de serrage, agent liant 10 %"
07.024,2ec4e1b4-5694-4169-b734-b38c2365aaac,Röhrenspanplatte,91.145,"Entsorgung, Spanplatte, 10% Bindemittel",272,kg,1340,1230,106,10.5,10.4,4.87,5.57,0.104,6.89,6.88,1.96,4.92,0.00624,3.65,3.55,2.91,0.647,0.0977,0.813,0.733,0.0798,0.429,Panneau de particules tubulaire,"Élimination, plaque de serrage, agent liant 10 %"
07.015,F54AEECA-7B3B-4ACE-B4CB-88527B1C903C,"Spanplatte, PF-gebunden, Feuchtbereich",91.145,"Entsorgung, Spanplatte, 10% Bindemittel",640,kg,886,780,106,6.93,6.82,2.39,4.43,0.104,4.37,4.36,0.781,3.58,0.00624,2.56,2.46,1.61,0.856,0.0977,0.529,0.45,0.0798,0.417,"Panneau de particules, colle PF, zone humide","Élimination, plaque de serrage, agent liant 10 %"
07.016,FB830352-0350-46F9-BF46-73733C576386,"Spanplatte, UF-gebunden, beschichtet, Trockenbereich",91.057,"Entsorgung, Spanplatte, 10% Bindemittel, 3.5% MF-gebunden",640,kg,"1,210","1,090",122,8.39,8.29,3.69,4.59,0.105,4.69,4.69,1.23,3.46,0.00627,3.7,3.6,2.47,1.13,0.0985,0.735,0.641,0.0945,0.417,"Panneau de particules, colle UF, enduit, zone sèche","Élimination, plaque de serrage, agent liant 10 %, 3,5 % résine MF"
07.014,E88CFF0D-059B-4E8A-93BC-A4E3A917A2F6,"Spanplatte, UF-gebunden, Trockenbereich",91.145,"Entsorgung, Spanplatte, 10% Bindemittel",640,kg,886,780,106,6.93,6.82,2.39,4.43,0.104,4.37,4.36,0.781,3.58,0.00624,2.56,2.46,1.61,0.856,0.0977,0.529,0.45,0.0798,0.417,"Panneau de particules, colle UF, zone sèche","Élimination, plaque de serrage, agent liant 10 %"
07.018,32B17B00-83C9-412F-899B-03B8DB3781BF,"Sperrholz/Multiplex, PF-gebunden, Feuchtbereich",91.145,"Entsorgung, Spanplatte, 10% Bindemittel",500,kg,"2,870","2,770",106,17,16.9,12,4.89,0.104,10.1,10.1,5.91,4.15,0.00624,6.94,6.84,6.1,0.741,0.0977,1.43,1.35,0.0798,0.41,"Bois lamellé / multiplex, colle PF, zone humide","Élimination, plaque de serrage, agent liant 10 %"
