DATE,Hour,Hour2,Month,Day,tintH_set,tintC_set,People,Ve,I_int,w_int,Ealf_nove,Epro,Qcdata,Qcrefri,Edata,Mww,Mw
27/7/2010 22:59,24,4992,7,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
27/7/2010 23:59,1,4993,7,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 0:59,2,4994,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 1:59,3,4995,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 2:59,4,4996,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 3:59,5,4997,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 4:59,6,4998,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 5:59,7,4999,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 6:59,8,5000,7,4,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
28/7/2010 7:59,9,5001,7,4,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
28/7/2010 8:59,10,5002,7,4,22,22,0.03,0.93,8.95,2.56,10.80,0.00,0.00,0.00,0.00,0.04,0.09
28/7/2010 9:59,11,5003,7,4,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
28/7/2010 10:59,12,5004,7,4,22,22,0.03,1.23,5.98,3.24,5.40,0.00,0.00,0.00,0.00,0.06,0.11
28/7/2010 11:59,13,5005,7,4,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
28/7/2010 12:59,14,5006,7,4,22,22,0.03,0.93,5.38,2.56,5.40,0.00,0.00,0.00,0.00,0.04,0.09
28/7/2010 13:59,15,5007,7,4,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
28/7/2010 14:59,16,5008,7,4,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
28/7/2010 15:59,17,5009,7,4,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
28/7/2010 16:59,18,5010,7,4,22,22,0.01,0.31,1.49,1.19,1.40,0.00,0.00,0.00,0.00,0.01,0.03
28/7/2010 17:59,19,5011,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 18:59,20,5012,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 19:59,21,5013,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 20:59,22,5014,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 21:59,23,5015,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 22:59,24,5016,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
28/7/2010 23:59,1,5017,7,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 0:59,2,5018,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 1:59,3,5019,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 2:59,4,5020,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 3:59,5,5021,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 4:59,6,5022,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 5:59,7,5023,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 6:59,8,5024,7,5,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
29/7/2010 7:59,9,5025,7,5,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
29/7/2010 8:59,10,5026,7,5,22,22,0.03,0.93,8.95,2.56,10.80,0.00,0.00,0.00,0.00,0.04,0.09
29/7/2010 9:59,11,5027,7,5,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
29/7/2010 10:59,12,5028,7,5,22,22,0.03,1.23,5.98,3.24,5.40,0.00,0.00,0.00,0.00,0.06,0.11
29/7/2010 11:59,13,5029,7,5,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
29/7/2010 12:59,14,5030,7,5,22,22,0.03,0.93,5.38,2.56,5.40,0.00,0.00,0.00,0.00,0.04,0.09
29/7/2010 13:59,15,5031,7,5,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
29/7/2010 14:59,16,5032,7,5,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
29/7/2010 15:59,17,5033,7,5,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
29/7/2010 16:59,18,5034,7,5,22,22,0.01,0.31,1.49,1.19,1.40,0.00,0.00,0.00,0.00,0.01,0.03
29/7/2010 17:59,19,5035,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 18:59,20,5036,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 19:59,21,5037,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 20:59,22,5038,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 21:59,23,5039,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 22:59,24,5040,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
29/7/2010 23:59,1,5041,7,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 0:59,2,5042,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 1:59,3,5043,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 2:59,4,5044,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 3:59,5,5045,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 4:59,6,5046,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 5:59,7,5047,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 6:59,8,5048,7,6,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
30/7/2010 7:59,9,5049,7,6,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
30/7/2010 8:59,10,5050,7,6,22,22,0.03,0.93,8.95,2.56,10.80,0.00,0.00,0.00,0.00,0.04,0.09
30/7/2010 9:59,11,5051,7,6,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
30/7/2010 10:59,12,5052,7,6,22,22,0.03,1.23,5.98,3.24,5.40,0.00,0.00,0.00,0.00,0.06,0.11
30/7/2010 11:59,13,5053,7,6,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
30/7/2010 12:59,14,5054,7,6,22,22,0.03,0.93,5.38,2.56,5.40,0.00,0.00,0.00,0.00,0.04,0.09
30/7/2010 13:59,15,5055,7,6,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
30/7/2010 14:59,16,5056,7,6,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
30/7/2010 15:59,17,5057,7,6,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
30/7/2010 16:59,18,5058,7,6,22,22,0.01,0.31,1.49,1.19,1.40,0.00,0.00,0.00,0.00,0.01,0.03
30/7/2010 17:59,19,5059,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 18:59,20,5060,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 19:59,21,5061,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 20:59,22,5062,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 21:59,23,5063,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 22:59,24,5064,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
30/7/2010 23:59,1,5065,7,6,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 0:59,2,5066,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 1:59,3,5067,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 2:59,4,5068,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 3:59,5,5069,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 4:59,6,5070,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 5:59,7,5071,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 6:59,8,5072,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 7:59,9,5073,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 8:59,10,5074,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 9:59,11,5075,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 10:59,12,5076,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 11:59,13,5077,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 12:59,14,5078,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 13:59,15,5079,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 14:59,16,5080,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 15:59,17,5081,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 16:59,18,5082,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 17:59,19,5083,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 18:59,20,5084,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 19:59,21,5085,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 20:59,22,5086,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 21:59,23,5087,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 22:59,24,5088,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
31/7/2010 23:59,1,5089,7,7,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 0:59,2,5090,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 1:59,3,5091,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 2:59,4,5092,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 3:59,5,5093,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 4:59,6,5094,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 5:59,7,5095,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 6:59,8,5096,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 7:59,9,5097,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 8:59,10,5098,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 9:59,11,5099,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 10:59,12,5100,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 11:59,13,5101,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 12:59,14,5102,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 13:59,15,5103,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 14:59,16,5104,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 15:59,17,5105,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 16:59,18,5106,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 17:59,19,5107,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 18:59,20,5108,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 19:59,21,5109,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 20:59,22,5110,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 21:59,23,5111,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 22:59,24,5112,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
1/8/2010 23:59,1,5113,8,1,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 0:59,2,5114,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 1:59,3,5115,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 2:59,4,5116,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 3:59,5,5117,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 4:59,6,5118,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 5:59,7,5119,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 6:59,8,5120,8,2,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
2/8/2010 7:59,9,5121,8,2,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
2/8/2010 8:59,10,5122,8,2,22,22,0.03,0.93,8.95,2.56,10.80,0.00,0.00,0.00,0.00,0.04,0.09
2/8/2010 9:59,11,5123,8,2,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
2/8/2010 10:59,12,5124,8,2,22,22,0.03,1.23,5.98,3.24,5.40,0.00,0.00,0.00,0.00,0.06,0.11
2/8/2010 11:59,13,5125,8,2,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
2/8/2010 12:59,14,5126,8,2,22,22,0.03,0.93,5.38,2.56,5.40,0.00,0.00,0.00,0.00,0.04,0.09
2/8/2010 13:59,15,5127,8,2,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
2/8/2010 14:59,16,5128,8,2,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
2/8/2010 15:59,17,5129,8,2,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
2/8/2010 16:59,18,5130,8,2,22,22,0.01,0.31,1.49,1.19,1.40,0.00,0.00,0.00,0.00,0.01,0.03
2/8/2010 17:59,19,5131,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 18:59,20,5132,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 19:59,21,5133,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 20:59,22,5134,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 21:59,23,5135,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 22:59,24,5136,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2/8/2010 23:59,1,5137,8,2,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 0:59,2,5138,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 1:59,3,5139,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 2:59,4,5140,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 3:59,5,5141,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 4:59,6,5142,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 5:59,7,5143,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 6:59,8,5144,8,3,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
3/8/2010 7:59,9,5145,8,3,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
3/8/2010 8:59,10,5146,8,3,22,22,0.03,0.93,8.95,2.56,10.80,0.00,0.00,0.00,0.00,0.04,0.09
3/8/2010 9:59,11,5147,8,3,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
3/8/2010 10:59,12,5148,8,3,22,22,0.03,1.23,5.98,3.24,5.40,0.00,0.00,0.00,0.00,0.06,0.11
3/8/2010 11:59,13,5149,8,3,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
3/8/2010 12:59,14,5150,8,3,22,22,0.03,0.93,5.38,2.56,5.40,0.00,0.00,0.00,0.00,0.04,0.09
3/8/2010 13:59,15,5151,8,3,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
3/8/2010 14:59,16,5152,8,3,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
3/8/2010 15:59,17,5153,8,3,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
3/8/2010 16:59,18,5154,8,3,22,22,0.01,0.31,1.49,1.19,1.40,0.00,0.00,0.00,0.00,0.01,0.03
3/8/2010 17:59,19,5155,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 18:59,20,5156,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 19:59,21,5157,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 20:59,22,5158,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 21:59,23,5159,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 22:59,24,5160,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3/8/2010 23:59,1,5161,8,3,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 0:59,2,5162,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 1:59,3,5163,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 2:59,4,5164,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 3:59,5,5165,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 4:59,6,5166,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 5:59,7,5167,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 6:59,8,5168,8,4,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
4/8/2010 7:59,9,5169,8,4,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
4/8/2010 8:59,10,5170,8,4,22,22,0.03,0.93,8.95,2.56,10.80,0.00,0.00,0.00,0.00,0.04,0.09
4/8/2010 9:59,11,5171,8,4,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
4/8/2010 10:59,12,5172,8,4,22,22,0.03,1.23,5.98,3.24,5.40,0.00,0.00,0.00,0.00,0.06,0.11
4/8/2010 11:59,13,5173,8,4,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
4/8/2010 12:59,14,5174,8,4,22,22,0.03,0.93,5.38,2.56,5.40,0.00,0.00,0.00,0.00,0.04,0.09
4/8/2010 13:59,15,5175,8,4,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
4/8/2010 14:59,16,5176,8,4,22,22,0.03,1.23,9.55,3.24,10.80,0.00,0.00,0.00,0.00,0.06,0.11
4/8/2010 15:59,17,5177,8,4,22,22,0.02,0.62,2.99,1.87,2.70,0.00,0.00,0.00,0.00,0.03,0.06
4/8/2010 16:59,18,5178,8,4,22,22,0.01,0.31,1.49,1.19,1.40,0.00,0.00,0.00,0.00,0.01,0.03
4/8/2010 17:59,19,5179,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 18:59,20,5180,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 19:59,21,5181,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 20:59,22,5182,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 21:59,23,5183,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 22:59,24,5184,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
4/8/2010 23:59,1,5185,8,4,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 0:59,2,5186,8,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 1:59,3,5187,8,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 2:59,4,5188,8,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 3:59,5,5189,8,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 4:59,6,5190,8,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 5:59,7,5191,8,5,-22,44,0.00,0.18,0.89,0.50,1.40,0.00,0.00,0.00,0.00,0.00,0.00
5/8/2010 6:59,8,5192,8,5,22,22,0.01,0.31,2.39,1.19,2.70,0.00,0.00,0.00,0.00,0.01,0.03
5/8/2010 7:59,9,5193,8,5,22,22,0.02,0.62,4.78,1.87,5.40,0.00,0.00,0.00,0.00,0.03,0.06
