Name,Af_m2,Aroof_m2,GFA_m2,people0,Q_gain_sen_base0_kW,Qhs_sen_ahu_MWhyr,Eauxf_cs0_kW,Qcsf_aru_MWhyr,Qhsf_aru0_kW,Qcs_lat_sys_MWhyr,Q_gain_lat_peop_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,Qhprof0_kW,Qhsf_lat0_kW,Qhs_sen_ahu0_kW,Qwwf_MWhyr,Q_loss_sen_ref0_kW,Q_gain_sen_vent_MWhyr,Qcsf_scu0_kW,Edataf_MWhyr,Qcs_em_ls_MWhyr,I_sol0_kW,Eauxf_fw_MWhyr,Qhs_lat_aru_MWhyr,Qcsf_MWhyr,Qcdataf0_kW,Qcs_lat_sys0_kW,Qhs_sen_sys0_kW,Eaf0_kW,Q_gain_sen_light_MWhyr,Qcs_sen_scu_MWhyr,Qcref_MWhyr,Q_gain_sen_wind0_kW,Q_gain_sen_data0_kW,Qcs_em_ls0_kW,Edataf0_kW,Q_gain_sen_peop_MWhyr,Qcsf_scu_MWhyr,Q_gain_sen_roof_MWhyr,Qcs_lat_aru0_kW,Eauxf0_kW,Qhsf_ahu0_kW,Qcsf_lat0_kW,Eauxf_hs0_kW,Eprof_MWhyr,Q_gain_sen_wall_MWhyr,Ef_MWhyr,Qcs_lat_ahu0_kW,Qhs_lat_sys0_kW,QEf_MWhyr,Ef0_kW,Qcs_lat_aru_MWhyr,Egenf_cs_MWhyr,Qhsf_shu0_kW,Qhsf_MWhyr,Q_gain_sen_peop0_kW,Qcs_MWhyr,Eauxf_cs_MWhyr,Qcref0_kW,Eauxf_MWhyr,Qcsf_aru0_kW,Q_gain_sen_app_MWhyr,Eauxf_ww_MWhyr,Qwwf0_kW,Qcsf_lat_MWhyr,Qhs_sen_aru0_kW,I_sol_MWhyr,Qcsf0_kW,Qcdataf_MWhyr,Qhs_lat_ahu_MWhyr,Q_gain_sen_roof0_kW,Elf0_kW,Eaf_MWhyr,Egenf_cs0_kW,Eref0_kW,I_sol_and_I_rad0_kW,Q_gain_lat_peop0_kW,Qcs_dis_ls_MWhyr,Qcs_lat_ahu_MWhyr,Ecaf0_kW,QHf0_kW,Q_gain_sen_vent0_kW,Q_gain_sen_wall0_kW,Qcs_sen_ahu_MWhyr,Eauxf_hs_MWhyr,Qcs_sen_sys_MWhyr,Eprof0_kW,Ealf_MWhyr,Ecaf_MWhyr,Qhsf_ahu_MWhyr,Qcs0_kW,Qcs_sen_aru0_kW,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhsf0_kW,Qcs_sen_sys0_kW,Ealf0_kW,Qhs_sen_sys_MWhyr,Qcs_dis_ls0_kW,QCf0_kW,Qhs_dis_ls_MWhyr,QCf_MWhyr,Qww0_kW,QEf0_kW,Qhs_lat_aru0_kW,Qcs_sen_aru_MWhyr,I_sol_and_I_rad_MWhyr,Eauxf_ve0_kW,Qhsf_lat_MWhyr,Qcs_sen_scu0_kW,Eauxf_ww0_kW,Elf_MWhyr,Eauxf_ve_MWhyr,Eref_MWhyr,Qhprof_MWhyr,Q_loss_sen_ref_MWhyr,Qhs_sen_aru_MWhyr,Q_gain_sen_base_MWhyr,Q_gain_sen_light0_kW,Qhs_sen_shu_MWhyr,Qhs_MWhyr,Qhsf_aru_MWhyr,Q_gain_sen_wind_MWhyr,Qhs_sen_shu0_kW,Qcsf_ahu_MWhyr,I_rad0_kW,I_rad_MWhyr,Qhsf_shu_MWhyr,Qhs_em_ls0_kW,Qcsf_ahu0_kW,Qww_MWhyr,Qhs0_kW,Eauxf_fw0_kW,Q_gain_sen_app0_kW,Q_gain_sen_data_MWhyr,QHf_MWhyr,Qhs_em_ls_MWhyr
B011,18835.200,1440.000,34560.000,1084.000,20.062,0.000,0.328,-6964.006,0.000,-1563.179,252.913,0.000,0.000,0.000,0.000,0.000,177.157,0,248.445,0.000,0.000,-207.059,821.140,5.751,0.000,6964.006,0,0.000,0.000,223.793,2113.665,0.000,0,151.343,0.000,0.000,0.000,310.022,0.000,6.736,0.000,220.654,0.000,572.511,0.000,0.000,53.706,5723.941,0.000,0.000,12865.104,1081.255,-1563.179,1006.460,0.000,0.000,75.880,6755.259,0.910,0,1093.829,0.000,1147.622,0.054,48.282,1563.179,0.000,1290.513,1415.572,0,0.000,5.930,407.633,1275.135,234.744,0.000,811.489,61.902,-1.689,0.000,0.000,48.282,117.154,47.277,0.000,0.000,-5192.080,0.000,3623.652,0.000,0.000,1368.984,0.000,0.000,0.000,0.000,0.000,631.427,0.000,0.000,1415.572,0.000,6964.006,46.302,2517.724,0.000,-5192.080,1131.152,217.157,0.000,0.000,0.021,2348.517,1087.113,0.000,0.000,0,0.000,22.791,366.870,0.000,0.000,0.000,292.896,0.000,0.000,-6.083,-159.361,0.000,0.000,0.000,163.448,0.000,3.151,201.414,0.000,177.157,0.000
B012,14126.400,1440.000,25920.000,814.000,20.085,0.000,0.276,-5240.341,0.000,-1172.466,189.786,0.000,0.000,0.000,0.000,0.000,135.491,0,186.376,0.000,0.000,-155.885,617.413,2.951,0.000,5240.341,0,0.000,0.000,167.845,1585.249,0.000,0,113.307,0.000,0.000,0.000,232.640,0.000,6.837,0.000,165.742,0.000,429.411,0.000,0.000,40.881,4297.759,0.000,0.000,9673.590,811.983,-1172.466,757.484,0.000,0.000,56.980,5082.759,0.784,0,822.535,0.000,860.716,0.046,36.506,1172.466,0.000,976.131,1059.425,0,0.000,5.936,305.725,956.351,177.173,0.000,610.009,46.484,-1.698,0.000,0.000,36.506,87.976,35.497,0.000,0.000,-3910.293,0.000,2717.739,0.000,0.000,1024.543,0.000,0.000,0.000,0.000,0.000,473.570,0.000,0.000,1059.425,0.000,5240.341,34.727,1894.392,0.000,-3910.293,854.238,163.833,0.000,0.000,0.018,1761.388,818.755,0.000,0.000,0,0.000,23.131,275.153,0.000,0.000,0.000,220.688,0.000,0.000,-4.670,-121.893,0.000,0.000,0.000,122.586,0.000,1.617,151.060,0.000,135.491,0.000
B013,18835.200,1440.000,34560.000,1084.000,20.062,0.000,0.328,-6964.006,0.000,-1563.179,252.913,0.000,0.000,0.000,0.000,0.000,177.157,0,248.445,0.000,0.000,-207.059,821.140,5.751,0.000,6964.006,0,0.000,0.000,223.793,2113.665,0.000,0,151.343,0.000,0.000,0.000,310.022,0.000,6.736,0.000,220.654,0.000,572.511,0.000,0.000,53.706,5723.941,0.000,0.000,12865.104,1081.255,-1563.179,1006.460,0.000,0.000,75.880,6755.259,0.910,0,1093.829,0.000,1147.622,0.054,48.282,1563.179,0.000,1290.513,1415.572,0,0.000,5.930,407.633,1275.135,234.744,0.000,811.489,61.902,-1.689,0.000,0.000,48.282,117.154,47.277,0.000,0.000,-5192.080,0.000,3623.652,0.000,0.000,1368.984,0.000,0.000,0.000,0.000,0.000,631.427,0.000,0.000,1415.572,0.000,6964.006,46.302,2517.724,0.000,-5192.080,1131.152,217.157,0.000,0.000,0.021,2348.517,1087.113,0.000,0.000,0,0.000,22.791,366.870,0.000,0.000,0.000,292.896,0.000,0.000,-6.083,-159.361,0.000,0.000,0.000,163.448,0.000,3.151,201.414,0.000,177.157,0.000
B014,17737.086,4068.139,32545.111,1021.000,58.508,0.000,0.339,-6439.993,0.000,-1471.932,238.085,0.000,0.000,0.000,0.000,0.000,168.097,0,234.084,0.000,0.000,-190.356,628.425,0.855,0.000,6439.993,0,0.000,0.000,210.746,1990.436,0.000,0,114.897,0.000,0.000,0.000,291.846,0.000,21.945,0.000,196.210,0.000,539.090,0.000,0.000,46.477,5344.732,0.000,0.000,11952.822,1005.722,-1471.932,930.806,0.000,0.000,71.470,6246.168,0.935,0,1001.536,0.000,1080.714,0.057,45.699,1471.932,0.000,1036.602,1311.921,0,0.000,17.293,383.868,1200.793,218.176,0.000,620.162,58.304,-3.469,0.000,0.000,45.699,110.347,36.625,0.000,0.000,-4774.236,0.000,3412.389,0.000,0.000,1268.910,0.000,0.000,0.000,0.000,0.000,594.614,0.000,0.000,1311.921,0.000,6439.993,43.603,2307.775,0.000,-4774.236,897.804,195.387,0.000,0.000,0.022,2211.596,999.690,0.000,0.000,0,0.000,74.247,345.481,0.000,0.000,0.000,231.022,0.000,0.000,-5.253,-138.798,0.000,0.000,0.000,153.919,0.000,0.469,189.671,0.000,168.097,0.000
B015,17779.179,4077.793,32622.348,1023.000,59.162,0.000,0.342,-6439.095,0.000,-1475.354,238.686,0.000,0.000,0.000,0.000,0.000,168.679,0,234.611,0.000,0.000,-190.216,626.770,0.857,0.000,6439.095,0,0.000,0.000,211.246,1995.160,0.000,0,115.752,0.000,0.000,0.000,292.583,0.000,22.316,0.000,196.492,0.000,540.405,0.000,0.000,47.246,5351.742,0.000,0.000,11959.516,1006.528,-1475.354,930.599,0.000,0.000,71.610,6245.355,0.938,0,1000.656,0.000,1083.279,0.057,45.865,1475.354,0.000,1019.288,1313.589,0,0.000,17.486,384.779,1203.643,218.480,0.000,611.851,58.419,-3.525,0.000,0.000,45.865,110.556,37.020,0.000,0.000,-4770.001,0.000,3420.487,0.000,0.000,1270.549,0.000,0.000,0.000,0.000,0.000,596.025,0.000,0.000,1313.589,0.000,6439.095,43.706,2311.993,0.000,-4770.001,880.358,195.665,0.000,0.000,0.022,2216.844,998.804,0.000,0.000,0,0.000,75.504,346.301,0.000,0.000,0.000,232.802,0.000,0.000,-5.166,-138.930,0.000,0.000,0.000,154.284,0.000,0.470,190.121,0.000,168.679,0.000
B016,19850.012,4552.755,36422.040,1142.000,66.284,0.000,0.368,-7164.531,0.000,-1647.411,266.619,0.000,0.000,0.000,0.000,0.000,186.937,0,261.991,0.000,0.000,-211.459,685.921,0.957,0.000,7164.531,0,0.000,0.000,235.851,2227.546,0.000,0,127.389,0.000,0.000,0.000,326.823,0.000,25.146,0.000,217.962,0.000,603.387,0.000,0.000,52.340,5966.434,0.000,0.000,13317.902,1121.124,-1647.411,1035.358,0.000,0.000,79.940,6949.286,0.999,0,1112.187,0.000,1209.454,0.061,51.028,1647.411,0.000,1112.478,1465.983,0,0.000,19.591,429.596,1343.838,242.879,0.000,669.517,65.214,-3.787,0.000,0.000,51.028,123.426,40.778,0.000,0.000,-5301.874,0.000,3818.889,0.000,0.000,1417.988,0.000,0.000,0.000,0.000,0.000,665.447,0.000,0.000,1465.983,0.000,7164.531,48.797,2571.802,0.000,-5301.874,959.574,217.054,0.000,0.000,0.024,2475.051,1110.169,0.000,0.000,0,0.000,85.078,386.637,0.000,0.000,0.000,256.491,0.000,0.000,-5.735,-152.904,0.000,0.000,0.000,172.255,0.000,0.524,212.266,0.000,186.937,0.000
B017,19429.806,4401.124,35651.021,1118.000,64.465,0.000,0.365,-7007.839,0.000,-1612.572,261.028,0.000,0.000,0.000,0.000,0.000,183.348,0,256.402,0.000,0.000,-206.805,671.202,0.937,0.000,7007.839,0,0.000,0.000,230.858,2180.391,0.000,0,124.503,0.000,0.000,0.000,319.969,0.000,23.918,0.000,213.280,0.000,590.644,0.000,0.000,50.538,5838.322,0.000,0.000,13029.509,1096.422,-1612.572,1012.668,0.000,0.000,78.260,6797.283,0.981,0,1087.608,0.000,1183.851,0.061,50.014,1612.572,0.000,1088.577,1437.286,0,0.000,18.817,420.502,1315.390,237.219,0.000,655.480,63.844,-3.751,0.000,0.000,50.014,120.824,39.760,0.000,0.000,-5184.711,0.000,3738.047,0.000,0.000,1390.171,0.000,0.000,0.000,0.000,0.000,651.360,0.000,0.000,1437.286,0.000,7007.839,47.764,2516.889,0.000,-5184.711,938.781,212.386,0.000,0.000,0.024,2422.657,1085.629,0.000,0.000,0,0.000,81.938,378.452,0.000,0.000,0.000,250.005,0.000,0.000,-5.644,-149.796,0.000,0.000,0.000,168.608,0.000,0.513,207.772,0.000,183.348,0.000
B018,23805.600,7280.000,43680.000,1370.000,111.020,0.000,0.475,-8104.788,0.000,-1976.109,319.842,0.000,0.000,0.000,0.000,0.000,224.556,0,314.226,0.000,0.000,-235.377,479.068,0.383,0.000,8104.788,0,0.000,0.000,282.850,2671.438,0.000,0,88.822,0.000,0.000,0.000,392.065,0.000,46.342,0.000,234.482,0.000,723.614,0.000,0.000,40.575,6984.111,0.000,0.000,15313.455,1301.704,-1976.109,1169.899,0.000,0.000,95.900,7863.829,1.108,0,1234.319,0.000,1450.466,0.080,61.678,1976.109,0.000,826.323,1731.522,0,0.000,32.814,515.203,1611.629,273.703,0.000,466.641,78.234,-5.582,0.000,0.000,61.678,148.074,28.730,0.000,0.000,-5887.720,0.000,4579.893,0.000,0.000,1675.217,0.000,0.000,0.000,0.000,0.000,798.053,0.000,0.000,1731.522,0.000,8104.788,58.521,2909.229,0.000,-5887.720,696.489,233.807,0.000,0.000,0.031,2968.264,1232.748,0.000,0.000,0,0.000,156.792,463.683,0.000,0.000,0.000,183.230,0.000,0.000,-4.641,-129.834,0.000,0.000,0.000,206.580,0.000,0.210,254.565,0.000,224.556,0.000
B019,18194.378,4173.023,33384.180,1047.000,60.919,0.000,0.366,-6575.374,0.000,-1509.960,244.352,0.000,0.000,0.000,0.000,0.000,173.248,0,240.155,0.000,0.000,-194.119,635.718,0.877,0.000,6575.374,0,0.000,0.000,216.179,2041.753,0.000,0,119.035,0.000,0.000,0.000,299.528,0.000,23.147,0.000,198.795,0.000,553.035,0.000,0.000,49.059,5471.783,0.000,0.000,12220.406,1028.238,-1509.960,950.249,0.000,0.000,73.290,6377.458,1.008,0,1021.168,0.000,1108.577,0.061,47.164,1509.960,0.000,1024.845,1339.128,0,0.000,18.006,393.765,1231.752,223.342,0.000,622.657,59.789,-3.797,0.000,0.000,47.164,113.158,38.163,0.000,0.000,-4867.498,0.000,3500.366,0.000,0.000,1295.337,0.000,0.000,0.000,0.000,0.000,609.944,0.000,0.000,1339.128,0.000,6575.374,44.727,2350.890,0.000,-4867.498,882.691,197.933,0.000,0.000,0.024,2268.614,1019.222,0.000,0.000,0,0.000,78.313,354.388,0.000,0.000,0.000,239.784,0.000,0.000,-5.283,-142.154,0.000,0.000,0.000,157.887,0.000,0.481,194.561,0.000,173.248,0.000
B020,21871.301,5150.288,40130.827,1258.000,73.180,0.000,0.402,-7891.517,0.000,-1815.089,293.615,0.000,0.000,0.000,0.000,0.000,205.297,0,288.748,0.000,0.000,-232.863,746.959,1.054,0.000,7891.517,0,0.000,0.000,259.867,2454.373,0.000,0,138.871,0.000,0.000,0.000,359.915,0.000,29.592,0.000,240.409,0.000,664.772,0.000,0.000,59.271,6573.200,0.000,0.000,14670.014,1235.249,-1815.089,1140.495,0.000,0.000,88.060,7654.469,1.093,0,1224.946,0.000,1332.610,0.067,56.227,1815.089,0.000,1211.035,1615.640,0,0.000,22.207,473.341,1480.678,267.874,0.000,729.898,71.838,-4.185,0.000,0.000,56.227,135.971,44.479,0.000,0.000,-5839.380,0.000,4207.759,0.000,0.000,1562.731,0.000,0.000,0.000,0.000,0.000,733.208,0.000,0.000,1615.640,0.000,7891.517,53.766,2835.436,0.000,-5839.380,1043.819,239.411,0.000,0.000,0.026,2727.081,1222.731,0.000,0.000,0,0.000,97.517,426.007,0.000,0.000,0.000,283.913,0.000,0.000,-6.217,-167.216,0.000,0.000,0.000,189.795,0.000,0.578,233.880,0.000,205.297,0.000
B021,50939.844,7785.444,93467.603,2931.000,105.860,0.000,0.626,-19981.116,0.000,-4227.890,684.217,0.000,0.000,0.000,0.000,0.000,459.202,0,673.014,0.000,0.000,-601.732,2812.450,5.731,0.000,19981.116,0,0.000,0.000,605.249,5716.412,0.000,0,510.988,0.000,0.000,0.000,838.718,0.000,35.260,0.000,659.740,0.000,1548.401,0.000,0.000,180.896,15872.702,0.000,0.000,36313.019,3042.843,-4227.890,2893.151,0.000,0.000,205.170,19373.604,1.730,0,3179.376,0.000,3103.745,0.100,128.111,4227.890,0.000,4521.399,4102.930,0,0.000,31.275,1102.446,3448.606,692.897,0.000,2757.892,167.376,-5.779,0.000,0.000,128.111,316.777,160.452,0.000,0.000,-15145.714,0.000,9800.176,0.000,0.000,4002.089,0.000,0.000,0.000,0.000,0.000,1707.695,0.000,0.000,4102.930,0.000,19981.116,125.224,7263.281,0.000,-15145.714,3946.315,655.936,0.000,0.000,0.039,6351.569,3171.815,0.000,0.000,0,0.000,119.349,992.201,0.000,0.000,0.000,1005.580,0.000,0.000,-23.105,-575.084,0.000,0.000,0.000,442.046,0.000,3.140,544.725,0.000,459.202,0.000
B022,58798.658,17981.241,107887.446,3383.000,276.978,0.000,0.882,-19661.692,0.000,-4880.091,789.748,0.000,0.000,0.000,0.000,0.000,535.628,0,775.712,0.000,0.000,-568.199,960.415,0.945,0.000,19661.692,0,0.000,0.000,698.625,6598.320,0.000,0,178.306,0.000,0.000,0.000,968.078,0.000,117.706,0.000,561.505,0.000,1787.274,0.000,0.000,82.945,17125.541,0.000,0.000,37322.861,3181.563,-4880.091,2837.000,0.000,0.000,236.810,19081.709,1.961,0,2976.431,0.000,3582.580,0.149,149.818,4880.091,0.000,1714.879,4254.204,0,0.000,81.865,1272.527,3980.645,664.231,0.000,936.607,193.187,-11.783,0.000,0.000,149.818,365.632,57.689,0.000,0.000,-14201.618,0.000,11312.111,0.000,0.000,4116.680,0.000,0.000,0.000,0.000,0.000,1971.152,0.000,0.000,4254.204,0.000,19661.692,144.543,7062.481,0.000,-14201.618,1434.110,560.133,0.000,0.000,0.058,7331.467,2973.376,0.000,0.000,0,0.000,398.239,1145.274,0.000,0.000,0.000,369.266,0.000,0.000,-9.831,-280.769,0.000,0.000,0.000,510.243,0.000,0.518,628.763,0.000,535.628,0.000
